date,state,branch,category,cases
2023-05-01,W.P. Putrajaya,Ibu Pejabat,Syariah,5
2023-06-01,Johor,Johor,Jenayah,8
2023-06-01,Johor,Johor,Sivil,173
2023-06-01,Johor,Johor,Syariah,257
2023-06-01,Johor,Muar,Jenayah,5
2023-06-01,Johor,Muar,Sivil,28
2023-06-01,Johor,Muar,Syariah,69
2023-06-01,Kedah,Kedah,Jenayah,25
2023-06-01,Kedah,Kedah,Sivil,48
2023-06-01,Kedah,Kedah,Syariah,98
2023-06-01,Kedah,Langkawi,Jenayah,17
2023-06-01,Kedah,Langkawi,Sivil,7
2023-06-01,Kedah,Langkawi,Syariah,21
2023-06-01,Kelantan,Gua Musang,Jenayah,1
2023-06-01,Kelantan,Gua Musang,Sivil,2
2023-06-01,Kelantan,Gua Musang,Syariah,25
2023-06-01,Kelantan,Kelantan,Jenayah,94
2023-06-01,Kelantan,Kelantan,Sivil,16
2023-06-01,Kelantan,Kelantan,Syariah,121
2023-06-01,Melaka,Melaka,Jenayah,18
2023-06-01,Melaka,Melaka,Sivil,30
2023-06-01,Melaka,Melaka,Syariah,38
2023-06-01,Negeri Sembilan,Negeri Sembilan,Jenayah,11
2023-06-01,Negeri Sembilan,Negeri Sembilan,Sivil,53
2023-06-01,Negeri Sembilan,Negeri Sembilan,Syariah,57
2023-06-01,Pahang,Pahang,Jenayah,40
2023-06-01,Pahang,Pahang,Sivil,28
2023-06-01,Pahang,Pahang,Syariah,91
2023-06-01,Pahang,Raub,Jenayah,2
2023-06-01,Pahang,Raub,Sivil,7
2023-06-01,Pahang,Raub,Syariah,25
2023-06-01,Perak,Perak,Jenayah,4
2023-06-01,Perak,Perak,Sivil,71
2023-06-01,Perak,Perak,Syariah,74
2023-06-01,Perak,Taiping,Sivil,26
2023-06-01,Perak,Taiping,Syariah,12
2023-06-01,Perlis,Perlis,Jenayah,15
2023-06-01,Perlis,Perlis,Sivil,25
2023-06-01,Perlis,Perlis,Syariah,22
2023-06-01,Pulau Pinang,Pulau Pinang,Jenayah,23
2023-06-01,Pulau Pinang,Pulau Pinang,Sivil,92
2023-06-01,Pulau Pinang,Pulau Pinang,Syariah,92
2023-06-01,Sabah,Sabah,Jenayah,12
2023-06-01,Sabah,Sabah,Sivil,77
2023-06-01,Sabah,Sabah,Syariah,63
2023-06-01,Sarawak,Miri,Sivil,39
2023-06-01,Sarawak,Miri,Syariah,15
2023-06-01,Sarawak,Sarawak,Jenayah,45
2023-06-01,Sarawak,Sarawak,Sivil,66
2023-06-01,Sarawak,Sarawak,Syariah,50
2023-06-01,Sarawak,Sibu,Jenayah,1
2023-06-01,Sarawak,Sibu,Sivil,15
2023-06-01,Sarawak,Sibu,Syariah,17
2023-06-01,Selangor,Selangor,Jenayah,39
2023-06-01,Selangor,Selangor,Sivil,278
2023-06-01,Selangor,Selangor,Syariah,238
2023-06-01,Terengganu,Terengganu,Jenayah,3
2023-06-01,Terengganu,Terengganu,Sivil,10
2023-06-01,Terengganu,Terengganu,Syariah,67
2023-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,30
2023-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,131
2023-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,130
2023-06-01,W.P. Labuan,Labuan,Syariah,10
2023-06-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,1
2023-06-01,W.P. Putrajaya,Ibu Pejabat,Sivil,13
2023-06-01,W.P. Putrajaya,Ibu Pejabat,Syariah,1
2023-07-01,Johor,Johor,Jenayah,38
2023-07-01,Johor,Johor,Sivil,197
2023-07-01,Johor,Johor,Syariah,280
2023-07-01,Johor,Muar,Jenayah,20
2023-07-01,Johor,Muar,Sivil,44
2023-07-01,Johor,Muar,Syariah,59
2023-07-01,Kedah,Kedah,Jenayah,51
2023-07-01,Kedah,Kedah,Sivil,54
2023-07-01,Kedah,Kedah,Syariah,114
2023-07-01,Kedah,Langkawi,Jenayah,7
2023-07-01,Kedah,Langkawi,Sivil,5
2023-07-01,Kedah,Langkawi,Syariah,31
2023-07-01,Kelantan,Gua Musang,Jenayah,1
2023-07-01,Kelantan,Gua Musang,Sivil,3
2023-07-01,Kelantan,Gua Musang,Syariah,28
2023-07-01,Kelantan,Kelantan,Jenayah,12
2023-07-01,Kelantan,Kelantan,Sivil,35
2023-07-01,Kelantan,Kelantan,Syariah,156
2023-07-01,Melaka,Melaka,Jenayah,22
2023-07-01,Melaka,Melaka,Sivil,25
2023-07-01,Melaka,Melaka,Syariah,45
2023-07-01,Negeri Sembilan,Negeri Sembilan,Jenayah,69
2023-07-01,Negeri Sembilan,Negeri Sembilan,Sivil,50
2023-07-01,Negeri Sembilan,Negeri Sembilan,Syariah,56
2023-07-01,Pahang,Pahang,Jenayah,3
2023-07-01,Pahang,Pahang,Sivil,27
2023-07-01,Pahang,Pahang,Syariah,170
2023-07-01,Pahang,Raub,Jenayah,1
2023-07-01,Pahang,Raub,Sivil,2
2023-07-01,Pahang,Raub,Syariah,30
2023-07-01,Perak,Perak,Jenayah,4
2023-07-01,Perak,Perak,Sivil,90
2023-07-01,Perak,Perak,Syariah,133
2023-07-01,Perak,Taiping,Sivil,39
2023-07-01,Perak,Taiping,Syariah,33
2023-07-01,Perlis,Perlis,Jenayah,5
2023-07-01,Perlis,Perlis,Sivil,22
2023-07-01,Perlis,Perlis,Syariah,14
2023-07-01,Pulau Pinang,Pulau Pinang,Jenayah,31
2023-07-01,Pulau Pinang,Pulau Pinang,Sivil,94
2023-07-01,Pulau Pinang,Pulau Pinang,Syariah,83
2023-07-01,Sabah,Sabah,Jenayah,24
2023-07-01,Sabah,Sabah,Sivil,83
2023-07-01,Sabah,Sabah,Syariah,71
2023-07-01,Sarawak,Miri,Jenayah,2
2023-07-01,Sarawak,Miri,Sivil,53
2023-07-01,Sarawak,Miri,Syariah,24
2023-07-01,Sarawak,Sarawak,Jenayah,12
2023-07-01,Sarawak,Sarawak,Sivil,121
2023-07-01,Sarawak,Sarawak,Syariah,69
2023-07-01,Sarawak,Sibu,Jenayah,8
2023-07-01,Sarawak,Sibu,Sivil,48
2023-07-01,Sarawak,Sibu,Syariah,33
2023-07-01,Selangor,Selangor,Jenayah,38
2023-07-01,Selangor,Selangor,Sivil,268
2023-07-01,Selangor,Selangor,Syariah,295
2023-07-01,Terengganu,Terengganu,Jenayah,12
2023-07-01,Terengganu,Terengganu,Sivil,19
2023-07-01,Terengganu,Terengganu,Syariah,121
2023-07-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,14
2023-07-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,111
2023-07-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,137
2023-07-01,W.P. Labuan,Labuan,Syariah,21
2023-07-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2023-07-01,W.P. Putrajaya,Ibu Pejabat,Sivil,20
2023-07-01,W.P. Putrajaya,Ibu Pejabat,Syariah,1
2023-08-01,Johor,Johor,Jenayah,7
2023-08-01,Johor,Johor,Sivil,172
2023-08-01,Johor,Johor,Syariah,195
2023-08-01,Johor,Muar,Jenayah,14
2023-08-01,Johor,Muar,Sivil,43
2023-08-01,Johor,Muar,Syariah,51
2023-08-01,Kedah,Kedah,Jenayah,50
2023-08-01,Kedah,Kedah,Sivil,59
2023-08-01,Kedah,Kedah,Syariah,90
2023-08-01,Kedah,Langkawi,Jenayah,7
2023-08-01,Kedah,Langkawi,Sivil,7
2023-08-01,Kedah,Langkawi,Syariah,29
2023-08-01,Kelantan,Gua Musang,Jenayah,6
2023-08-01,Kelantan,Gua Musang,Syariah,14
2023-08-01,Kelantan,Kelantan,Jenayah,12
2023-08-01,Kelantan,Kelantan,Sivil,35
2023-08-01,Kelantan,Kelantan,Syariah,145
2023-08-01,Melaka,Melaka,Jenayah,10
2023-08-01,Melaka,Melaka,Sivil,18
2023-08-01,Melaka,Melaka,Syariah,41
2023-08-01,Negeri Sembilan,Negeri Sembilan,Jenayah,42
2023-08-01,Negeri Sembilan,Negeri Sembilan,Sivil,60
2023-08-01,Negeri Sembilan,Negeri Sembilan,Syariah,42
2023-08-01,Pahang,Pahang,Jenayah,5
2023-08-01,Pahang,Pahang,Sivil,35
2023-08-01,Pahang,Pahang,Syariah,138
2023-08-01,Pahang,Raub,Jenayah,54
2023-08-01,Pahang,Raub,Sivil,11
2023-08-01,Pahang,Raub,Syariah,37
2023-08-01,Perak,Perak,Jenayah,3
2023-08-01,Perak,Perak,Sivil,118
2023-08-01,Perak,Perak,Syariah,142
2023-08-01,Perak,Taiping,Jenayah,29
2023-08-01,Perak,Taiping,Sivil,26
2023-08-01,Perak,Taiping,Syariah,11
2023-08-01,Perlis,Perlis,Jenayah,4
2023-08-01,Perlis,Perlis,Sivil,26
2023-08-01,Perlis,Perlis,Syariah,19
2023-08-01,Pulau Pinang,Pulau Pinang,Jenayah,18
2023-08-01,Pulau Pinang,Pulau Pinang,Sivil,71
2023-08-01,Pulau Pinang,Pulau Pinang,Syariah,78
2023-08-01,Sabah,Sabah,Jenayah,29
2023-08-01,Sabah,Sabah,Sivil,114
2023-08-01,Sabah,Sabah,Syariah,56
2023-08-01,Sarawak,Miri,Jenayah,2
2023-08-01,Sarawak,Miri,Sivil,62
2023-08-01,Sarawak,Miri,Syariah,20
2023-08-01,Sarawak,Sarawak,Jenayah,10
2023-08-01,Sarawak,Sarawak,Sivil,91
2023-08-01,Sarawak,Sarawak,Syariah,50
2023-08-01,Sarawak,Sibu,Jenayah,1
2023-08-01,Sarawak,Sibu,Sivil,47
2023-08-01,Sarawak,Sibu,Syariah,23
2023-08-01,Selangor,Selangor,Jenayah,10
2023-08-01,Selangor,Selangor,Sivil,248
2023-08-01,Selangor,Selangor,Syariah,230
2023-08-01,Terengganu,Terengganu,Jenayah,9
2023-08-01,Terengganu,Terengganu,Sivil,27
2023-08-01,Terengganu,Terengganu,Syariah,92
2023-08-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,105
2023-08-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,108
2023-08-01,W.P. Labuan,Labuan,Jenayah,2
2023-08-01,W.P. Labuan,Labuan,Sivil,12
2023-08-01,W.P. Labuan,Labuan,Syariah,18
2023-08-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,5
2023-08-01,W.P. Putrajaya,Ibu Pejabat,Sivil,28
2023-08-01,W.P. Putrajaya,Ibu Pejabat,Syariah,5
2023-09-01,Johor,Johor,Jenayah,1
2023-09-01,Johor,Johor,Sivil,52
2023-09-01,Johor,Johor,Syariah,76
2023-09-01,Johor,Muar,Jenayah,4
2023-09-01,Johor,Muar,Sivil,31
2023-09-01,Johor,Muar,Syariah,38
2023-09-01,Kedah,Kedah,Jenayah,35
2023-09-01,Kedah,Kedah,Sivil,52
2023-09-01,Kedah,Kedah,Syariah,87
2023-09-01,Kedah,Langkawi,Jenayah,1
2023-09-01,Kedah,Langkawi,Sivil,6
2023-09-01,Kedah,Langkawi,Syariah,19
2023-09-01,Kelantan,Gua Musang,Jenayah,21
2023-09-01,Kelantan,Gua Musang,Sivil,1
2023-09-01,Kelantan,Gua Musang,Syariah,19
2023-09-01,Kelantan,Kelantan,Jenayah,86
2023-09-01,Kelantan,Kelantan,Sivil,25
2023-09-01,Kelantan,Kelantan,Syariah,130
2023-09-01,Melaka,Melaka,Jenayah,16
2023-09-01,Melaka,Melaka,Sivil,28
2023-09-01,Melaka,Melaka,Syariah,30
2023-09-01,Negeri Sembilan,Negeri Sembilan,Jenayah,4
2023-09-01,Negeri Sembilan,Negeri Sembilan,Sivil,46
2023-09-01,Negeri Sembilan,Negeri Sembilan,Syariah,55
2023-09-01,Pahang,Pahang,Jenayah,51
2023-09-01,Pahang,Pahang,Sivil,23
2023-09-01,Pahang,Pahang,Syariah,103
2023-09-01,Pahang,Raub,Jenayah,21
2023-09-01,Pahang,Raub,Sivil,4
2023-09-01,Pahang,Raub,Syariah,31
2023-09-01,Perak,Perak,Jenayah,2
2023-09-01,Perak,Perak,Sivil,99
2023-09-01,Perak,Perak,Syariah,151
2023-09-01,Perak,Taiping,Jenayah,1
2023-09-01,Perak,Taiping,Sivil,31
2023-09-01,Perak,Taiping,Syariah,20
2023-09-01,Perlis,Perlis,Jenayah,16
2023-09-01,Perlis,Perlis,Sivil,20
2023-09-01,Perlis,Perlis,Syariah,30
2023-09-01,Pulau Pinang,Pulau Pinang,Jenayah,6
2023-09-01,Pulau Pinang,Pulau Pinang,Sivil,99
2023-09-01,Pulau Pinang,Pulau Pinang,Syariah,71
2023-09-01,Sabah,Sabah,Jenayah,17
2023-09-01,Sabah,Sabah,Sivil,93
2023-09-01,Sabah,Sabah,Syariah,69
2023-09-01,Sarawak,Miri,Sivil,43
2023-09-01,Sarawak,Miri,Syariah,8
2023-09-01,Sarawak,Sarawak,Jenayah,3
2023-09-01,Sarawak,Sarawak,Sivil,82
2023-09-01,Sarawak,Sarawak,Syariah,47
2023-09-01,Sarawak,Sibu,Sivil,46
2023-09-01,Sarawak,Sibu,Syariah,19
2023-09-01,Selangor,Selangor,Jenayah,7
2023-09-01,Selangor,Selangor,Sivil,221
2023-09-01,Selangor,Selangor,Syariah,149
2023-09-01,Terengganu,Terengganu,Jenayah,12
2023-09-01,Terengganu,Terengganu,Sivil,18
2023-09-01,Terengganu,Terengganu,Syariah,63
2023-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,1
2023-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,115
2023-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,92
2023-09-01,W.P. Labuan,Labuan,Sivil,3
2023-09-01,W.P. Labuan,Labuan,Syariah,14
2023-09-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,1
2023-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,18
2023-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,22
2023-10-01,Johor,Johor,Jenayah,52
2023-10-01,Johor,Johor,Sivil,215
2023-10-01,Johor,Johor,Syariah,318
2023-10-01,Johor,Muar,Jenayah,18
2023-10-01,Johor,Muar,Sivil,47
2023-10-01,Johor,Muar,Syariah,62
2023-10-01,Kedah,Kedah,Jenayah,42
2023-10-01,Kedah,Kedah,Sivil,64
2023-10-01,Kedah,Kedah,Syariah,160
2023-10-01,Kedah,Langkawi,Jenayah,3
2023-10-01,Kedah,Langkawi,Sivil,7
2023-10-01,Kedah,Langkawi,Syariah,32
2023-10-01,Kelantan,Gua Musang,Jenayah,3
2023-10-01,Kelantan,Gua Musang,Sivil,6
2023-10-01,Kelantan,Gua Musang,Syariah,31
2023-10-01,Kelantan,Kelantan,Jenayah,20
2023-10-01,Kelantan,Kelantan,Sivil,29
2023-10-01,Kelantan,Kelantan,Syariah,191
2023-10-01,Melaka,Melaka,Jenayah,14
2023-10-01,Melaka,Melaka,Sivil,25
2023-10-01,Melaka,Melaka,Syariah,55
2023-10-01,Negeri Sembilan,Negeri Sembilan,Jenayah,3
2023-10-01,Negeri Sembilan,Negeri Sembilan,Sivil,68
2023-10-01,Negeri Sembilan,Negeri Sembilan,Syariah,55
2023-10-01,Pahang,Pahang,Jenayah,2
2023-10-01,Pahang,Pahang,Sivil,31
2023-10-01,Pahang,Pahang,Syariah,96
2023-10-01,Pahang,Raub,Jenayah,1
2023-10-01,Pahang,Raub,Sivil,11
2023-10-01,Pahang,Raub,Syariah,40
2023-10-01,Perak,Perak,Jenayah,3
2023-10-01,Perak,Perak,Sivil,110
2023-10-01,Perak,Perak,Syariah,100
2023-10-01,Perak,Taiping,Jenayah,29
2023-10-01,Perak,Taiping,Sivil,21
2023-10-01,Perak,Taiping,Syariah,19
2023-10-01,Perlis,Perlis,Jenayah,5
2023-10-01,Perlis,Perlis,Sivil,27
2023-10-01,Perlis,Perlis,Syariah,52
2023-10-01,Pulau Pinang,Pulau Pinang,Jenayah,20
2023-10-01,Pulau Pinang,Pulau Pinang,Sivil,109
2023-10-01,Pulau Pinang,Pulau Pinang,Syariah,98
2023-10-01,Sabah,Sabah,Jenayah,7
2023-10-01,Sabah,Sabah,Sivil,120
2023-10-01,Sabah,Sabah,Syariah,85
2023-10-01,Sarawak,Miri,Jenayah,1
2023-10-01,Sarawak,Miri,Sivil,39
2023-10-01,Sarawak,Miri,Syariah,13
2023-10-01,Sarawak,Sarawak,Jenayah,2
2023-10-01,Sarawak,Sarawak,Sivil,110
2023-10-01,Sarawak,Sarawak,Syariah,105
2023-10-01,Sarawak,Sibu,Jenayah,1
2023-10-01,Sarawak,Sibu,Sivil,35
2023-10-01,Sarawak,Sibu,Syariah,18
2023-10-01,Selangor,Selangor,Jenayah,7
2023-10-01,Selangor,Selangor,Sivil,263
2023-10-01,Selangor,Selangor,Syariah,226
2023-10-01,Terengganu,Terengganu,Jenayah,17
2023-10-01,Terengganu,Terengganu,Sivil,29
2023-10-01,Terengganu,Terengganu,Syariah,146
2023-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,35
2023-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,103
2023-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,128
2023-10-01,W.P. Labuan,Labuan,Sivil,8
2023-10-01,W.P. Labuan,Labuan,Syariah,21
2023-10-01,W.P. Putrajaya,Ibu Pejabat,Sivil,38
2023-10-01,W.P. Putrajaya,Ibu Pejabat,Syariah,22
2023-11-01,Johor,Johor,Jenayah,51
2023-11-01,Johor,Johor,Sivil,177
2023-11-01,Johor,Johor,Syariah,144
2023-11-01,Johor,Muar,Jenayah,1
2023-11-01,Johor,Muar,Sivil,41
2023-11-01,Johor,Muar,Syariah,33
2023-11-01,Kedah,Kedah,Jenayah,38
2023-11-01,Kedah,Kedah,Sivil,58
2023-11-01,Kedah,Kedah,Syariah,93
2023-11-01,Kedah,Langkawi,Jenayah,1
2023-11-01,Kedah,Langkawi,Sivil,5
2023-11-01,Kedah,Langkawi,Syariah,26
2023-11-01,Kelantan,Gua Musang,Jenayah,2
2023-11-01,Kelantan,Gua Musang,Sivil,5
2023-11-01,Kelantan,Gua Musang,Syariah,41
2023-11-01,Kelantan,Kelantan,Jenayah,92
2023-11-01,Kelantan,Kelantan,Sivil,37
2023-11-01,Kelantan,Kelantan,Syariah,163
2023-11-01,Melaka,Melaka,Jenayah,20
2023-11-01,Melaka,Melaka,Sivil,32
2023-11-01,Melaka,Melaka,Syariah,23
2023-11-01,Negeri Sembilan,Negeri Sembilan,Sivil,67
2023-11-01,Negeri Sembilan,Negeri Sembilan,Syariah,25
2023-11-01,Pahang,Pahang,Jenayah,49
2023-11-01,Pahang,Pahang,Sivil,25
2023-11-01,Pahang,Pahang,Syariah,85
2023-11-01,Pahang,Raub,Jenayah,48
2023-11-01,Pahang,Raub,Sivil,15
2023-11-01,Pahang,Raub,Syariah,21
2023-11-01,Perak,Perak,Jenayah,3
2023-11-01,Perak,Perak,Sivil,114
2023-11-01,Perak,Perak,Syariah,60
2023-11-01,Perak,Taiping,Jenayah,27
2023-11-01,Perak,Taiping,Sivil,35
2023-11-01,Perak,Taiping,Syariah,14
2023-11-01,Perlis,Perlis,Jenayah,2
2023-11-01,Perlis,Perlis,Sivil,33
2023-11-01,Perlis,Perlis,Syariah,50
2023-11-01,Pulau Pinang,Pulau Pinang,Jenayah,14
2023-11-01,Pulau Pinang,Pulau Pinang,Sivil,88
2023-11-01,Pulau Pinang,Pulau Pinang,Syariah,55
2023-11-01,Sabah,Sabah,Jenayah,3
2023-11-01,Sabah,Sabah,Sivil,106
2023-11-01,Sabah,Sabah,Syariah,63
2023-11-01,Sarawak,Miri,Jenayah,2
2023-11-01,Sarawak,Miri,Sivil,56
2023-11-01,Sarawak,Miri,Syariah,32
2023-11-01,Sarawak,Sarawak,Jenayah,6
2023-11-01,Sarawak,Sarawak,Sivil,84
2023-11-01,Sarawak,Sarawak,Syariah,65
2023-11-01,Sarawak,Sibu,Sivil,35
2023-11-01,Sarawak,Sibu,Syariah,19
2023-11-01,Selangor,Selangor,Jenayah,15
2023-11-01,Selangor,Selangor,Sivil,185
2023-11-01,Selangor,Selangor,Syariah,171
2023-11-01,Terengganu,Terengganu,Jenayah,19
2023-11-01,Terengganu,Terengganu,Sivil,12
2023-11-01,Terengganu,Terengganu,Syariah,87
2023-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,2
2023-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,119
2023-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,152
2023-11-01,W.P. Labuan,Labuan,Syariah,15
2023-11-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2023-11-01,W.P. Putrajaya,Ibu Pejabat,Sivil,33
2023-11-01,W.P. Putrajaya,Ibu Pejabat,Syariah,16
2023-12-01,Johor,Johor,Jenayah,2
2023-12-01,Johor,Johor,Sivil,103
2023-12-01,Johor,Johor,Syariah,88
2023-12-01,Johor,Muar,Jenayah,12
2023-12-01,Johor,Muar,Sivil,29
2023-12-01,Johor,Muar,Syariah,9
2023-12-01,Kedah,Kedah,Jenayah,26
2023-12-01,Kedah,Kedah,Sivil,39
2023-12-01,Kedah,Kedah,Syariah,96
2023-12-01,Kedah,Langkawi,Jenayah,2
2023-12-01,Kedah,Langkawi,Sivil,4
2023-12-01,Kedah,Langkawi,Syariah,11
2023-12-01,Kelantan,Gua Musang,Jenayah,3
2023-12-01,Kelantan,Gua Musang,Sivil,1
2023-12-01,Kelantan,Gua Musang,Syariah,18
2023-12-01,Kelantan,Kelantan,Jenayah,13
2023-12-01,Kelantan,Kelantan,Sivil,33
2023-12-01,Kelantan,Kelantan,Syariah,119
2023-12-01,Melaka,Melaka,Jenayah,20
2023-12-01,Melaka,Melaka,Sivil,25
2023-12-01,Melaka,Melaka,Syariah,35
2023-12-01,Negeri Sembilan,Negeri Sembilan,Jenayah,16
2023-12-01,Negeri Sembilan,Negeri Sembilan,Sivil,39
2023-12-01,Negeri Sembilan,Negeri Sembilan,Syariah,34
2023-12-01,Pahang,Pahang,Jenayah,1
2023-12-01,Pahang,Pahang,Sivil,25
2023-12-01,Pahang,Pahang,Syariah,56
2023-12-01,Pahang,Raub,Jenayah,3
2023-12-01,Pahang,Raub,Sivil,5
2023-12-01,Pahang,Raub,Syariah,11
2023-12-01,Perak,Perak,Jenayah,1
2023-12-01,Perak,Perak,Sivil,57
2023-12-01,Perak,Perak,Syariah,25
2023-12-01,Perak,Taiping,Sivil,22
2023-12-01,Perak,Taiping,Syariah,22
2023-12-01,Perlis,Perlis,Jenayah,1
2023-12-01,Perlis,Perlis,Sivil,13
2023-12-01,Perlis,Perlis,Syariah,39
2023-12-01,Pulau Pinang,Pulau Pinang,Jenayah,2
2023-12-01,Pulau Pinang,Pulau Pinang,Sivil,89
2023-12-01,Pulau Pinang,Pulau Pinang,Syariah,70
2023-12-01,Sabah,Sabah,Jenayah,9
2023-12-01,Sabah,Sabah,Sivil,68
2023-12-01,Sabah,Sabah,Syariah,41
2023-12-01,Sarawak,Miri,Sivil,46
2023-12-01,Sarawak,Miri,Syariah,15
2023-12-01,Sarawak,Sarawak,Jenayah,1
2023-12-01,Sarawak,Sarawak,Sivil,64
2023-12-01,Sarawak,Sarawak,Syariah,37
2023-12-01,Sarawak,Sibu,Jenayah,7
2023-12-01,Sarawak,Sibu,Sivil,33
2023-12-01,Sarawak,Sibu,Syariah,16
2023-12-01,Selangor,Selangor,Jenayah,5
2023-12-01,Selangor,Selangor,Sivil,229
2023-12-01,Selangor,Selangor,Syariah,150
2023-12-01,Terengganu,Terengganu,Jenayah,17
2023-12-01,Terengganu,Terengganu,Sivil,18
2023-12-01,Terengganu,Terengganu,Syariah,64
2023-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,77
2023-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,93
2023-12-01,W.P. Labuan,Labuan,Syariah,10
2023-12-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,1
2023-12-01,W.P. Putrajaya,Ibu Pejabat,Sivil,17
2023-12-01,W.P. Putrajaya,Ibu Pejabat,Syariah,7
2024-01-01,Johor,Johor,Jenayah,54
2024-01-01,Johor,Johor,Sivil,181
2024-01-01,Johor,Johor,Syariah,211
2024-01-01,Johor,Muar,Jenayah,3
2024-01-01,Johor,Muar,Sivil,79
2024-01-01,Johor,Muar,Syariah,94
2024-01-01,Kedah,Kedah,Jenayah,18
2024-01-01,Kedah,Kedah,Sivil,60
2024-01-01,Kedah,Kedah,Syariah,130
2024-01-01,Kedah,Langkawi,Jenayah,6
2024-01-01,Kedah,Langkawi,Sivil,11
2024-01-01,Kedah,Langkawi,Syariah,38
2024-01-01,Kelantan,Gua Musang,Jenayah,1
2024-01-01,Kelantan,Gua Musang,Sivil,3
2024-01-01,Kelantan,Gua Musang,Syariah,19
2024-01-01,Kelantan,Kelantan,Jenayah,16
2024-01-01,Kelantan,Kelantan,Sivil,37
2024-01-01,Kelantan,Kelantan,Syariah,180
2024-01-01,Melaka,Melaka,Jenayah,19
2024-01-01,Melaka,Melaka,Sivil,46
2024-01-01,Melaka,Melaka,Syariah,39
2024-01-01,Negeri Sembilan,Negeri Sembilan,Jenayah,67
2024-01-01,Negeri Sembilan,Negeri Sembilan,Sivil,65
2024-01-01,Negeri Sembilan,Negeri Sembilan,Syariah,60
2024-01-01,Pahang,Pahang,Jenayah,65
2024-01-01,Pahang,Pahang,Sivil,20
2024-01-01,Pahang,Pahang,Syariah,105
2024-01-01,Pahang,Raub,Jenayah,1
2024-01-01,Pahang,Raub,Sivil,17
2024-01-01,Pahang,Raub,Syariah,24
2024-01-01,Perak,Perak,Jenayah,1
2024-01-01,Perak,Perak,Sivil,102
2024-01-01,Perak,Perak,Syariah,75
2024-01-01,Perak,Taiping,Jenayah,2
2024-01-01,Perak,Taiping,Sivil,18
2024-01-01,Perak,Taiping,Syariah,18
2024-01-01,Perlis,Perlis,Jenayah,6
2024-01-01,Perlis,Perlis,Sivil,25
2024-01-01,Perlis,Perlis,Syariah,36
2024-01-01,Pulau Pinang,Pulau Pinang,Jenayah,1
2024-01-01,Pulau Pinang,Pulau Pinang,Sivil,79
2024-01-01,Pulau Pinang,Pulau Pinang,Syariah,68
2024-01-01,Sabah,Sabah,Jenayah,8
2024-01-01,Sabah,Sabah,Sivil,112
2024-01-01,Sabah,Sabah,Syariah,64
2024-01-01,Sarawak,Miri,Sivil,34
2024-01-01,Sarawak,Miri,Syariah,8
2024-01-01,Sarawak,Sarawak,Jenayah,25
2024-01-01,Sarawak,Sarawak,Sivil,117
2024-01-01,Sarawak,Sarawak,Syariah,75
2024-01-01,Sarawak,Sibu,Sivil,36
2024-01-01,Sarawak,Sibu,Syariah,26
2024-01-01,Selangor,Selangor,Jenayah,6
2024-01-01,Selangor,Selangor,Sivil,322
2024-01-01,Selangor,Selangor,Syariah,240
2024-01-01,Terengganu,Terengganu,Jenayah,19
2024-01-01,Terengganu,Terengganu,Sivil,26
2024-01-01,Terengganu,Terengganu,Syariah,143
2024-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,46
2024-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,80
2024-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,193
2024-01-01,W.P. Labuan,Labuan,Syariah,12
2024-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2024-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,20
2024-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,18
2024-02-01,Johor,Johor,Jenayah,2
2024-02-01,Johor,Johor,Sivil,57
2024-02-01,Johor,Johor,Syariah,67
2024-02-01,Johor,Muar,Jenayah,34
