series,date,sector,value
growth_yoy,2023-04-01,p5,4.4
growth_yoy,2023-04-01,p6,7.8
growth_yoy,2023-07-01,p0,3.1
growth_yoy,2023-07-01,p1,0.3
growth_yoy,2023-07-01,p2,-2.0
growth_yoy,2023-07-01,p3,-0.1
growth_yoy,2023-07-01,p4,7.6
growth_yoy,2023-07-01,p5,5.0
growth_yoy,2023-07-01,p6,8.5
growth_yoy,2023-10-01,p0,2.9
growth_yoy,2023-10-01,p1,1.2
growth_yoy,2023-10-01,p2,3.1
growth_yoy,2023-10-01,p3,-0.3
growth_yoy,2023-10-01,p4,3.3
growth_yoy,2023-10-01,p5,4.2
growth_yoy,2023-10-01,p6,10.7
growth_yoy,2024-01-01,p0,4.2
growth_yoy,2024-01-01,p1,2.1
growth_yoy,2024-01-01,p2,4.1
growth_yoy,2024-01-01,p3,2.1
growth_yoy,2024-01-01,p4,11.8
growth_yoy,2024-01-01,p5,4.8
growth_yoy,2024-01-01,p6,4.8
growth_yoy,2024-04-01,p0,6.0
growth_yoy,2024-04-01,p1,7.9
growth_yoy,2024-04-01,p2,2.7
growth_yoy,2024-04-01,p3,4.7
growth_yoy,2024-04-01,p4,17.5
growth_yoy,2024-04-01,p5,6.0
growth_yoy,2024-04-01,p6,0.9
growth_yoy,2024-07-01,p0,5.5
growth_yoy,2024-07-01,p1,4.3
growth_yoy,2024-07-01,p2,-2.4
growth_yoy,2024-07-01,p3,5.6
growth_yoy,2024-07-01,p4,20.1
growth_yoy,2024-07-01,p5,5.2
growth_yoy,2024-07-01,p6,16.6
growth_yoy,2024-10-01,p0,5.0
growth_yoy,2024-10-01,p1,-0.3
growth_yoy,2024-10-01,p2,0.2
growth_yoy,2024-10-01,p3,4.2
growth_yoy,2024-10-01,p4,20.9
growth_yoy,2024-10-01,p5,5.4
growth_yoy,2024-10-01,p6,8.5
growth_yoy,2025-01-01,p0,4.4
growth_yoy,2025-01-01,p1,0.7
growth_yoy,2025-01-01,p2,-2.6
growth_yoy,2025-01-01,p3,4.2
growth_yoy,2025-01-01,p4,14.2
growth_yoy,2025-01-01,p5,5.1
growth_yoy,2025-01-01,p6,4.1
growth_yoy,2025-04-01,p0,4.6
growth_yoy,2025-04-01,p1,2.5
growth_yoy,2025-04-01,p2,-5.2
growth_yoy,2025-04-01,p3,3.7
growth_yoy,2025-04-01,p4,12.1
growth_yoy,2025-04-01,p5,5.1
growth_yoy,2025-04-01,p6,29.1
growth_yoy,2025-07-01,p0,5.3
growth_yoy,2025-07-01,p1,0.2
growth_yoy,2025-07-01,p2,9.4
growth_yoy,2025-07-01,p3,4.1
growth_yoy,2025-07-01,p4,11.7
growth_yoy,2025-07-01,p5,5.3
growth_yoy,2025-07-01,p6,16.6
growth_yoy,2025-10-01,p0,6.2
growth_yoy,2025-10-01,p1,5.7
growth_yoy,2025-10-01,p2,1.4
growth_yoy,2025-10-01,p3,6.0
growth_yoy,2025-10-01,p4,10.9
growth_yoy,2025-10-01,p5,6.2
growth_yoy,2025-10-01,p6,19.6
growth_yoy,2026-01-01,p0,5.4
growth_yoy,2026-01-01,p1,2.6
growth_yoy,2026-01-01,p2,-2.1
growth_yoy,2026-01-01,p3,5.9
growth_yoy,2026-01-01,p4,7.7
growth_yoy,2026-01-01,p5,5.6
growth_yoy,2026-01-01,p6,29.2
growth_yoy,2026-04-01,p0,6.0
growth_yoy,2026-04-01,p1,-3.7
growth_yoy,2026-04-01,p2,9.2
growth_yoy,2026-04-01,p3,7.3
growth_yoy,2026-04-01,p4,6.5
growth_yoy,2026-04-01,p5,5.9
growth_yoy,2026-04-01,p6,19.5
growth_qoq,2015-04-01,p0,2.4
growth_qoq,2015-04-01,p1,10.6
growth_qoq,2015-04-01,p2,-4.3
growth_qoq,2015-04-01,p3,5.4
growth_qoq,2015-04-01,p4,-5.8
growth_qoq,2015-04-01,p5,1.6
growth_qoq,2015-04-01,p6,16.6
growth_qoq,2015-07-01,p0,3.1
growth_qoq,2015-07-01,p1,15.3
