series,date,division,index
growth_qoq,2023-01-01,53,0.2
growth_qoq,2023-01-01,55,0.9
growth_qoq,2023-01-01,56,1.3
growth_qoq,2023-01-01,61,0.0
growth_qoq,2023-01-01,62,-0.1
growth_qoq,2023-01-01,63,0.0
growth_qoq,2023-01-01,68,0.0
growth_qoq,2023-01-01,69,0.2
growth_qoq,2023-01-01,71,0.1
growth_qoq,2023-01-01,85,0.5
growth_qoq,2023-01-01,86,0.2
growth_qoq,2023-01-01,92,-2.2
growth_qoq,2023-01-01,93,0.5
growth_qoq,2023-04-01,49,0.2
growth_qoq,2023-04-01,50,0.0
growth_qoq,2023-04-01,51,-2.3
growth_qoq,2023-04-01,52,0.0
growth_qoq,2023-04-01,53,0.0
growth_qoq,2023-04-01,55,0.3
growth_qoq,2023-04-01,56,0.8
growth_qoq,2023-04-01,61,0.0
growth_qoq,2023-04-01,62,0.0
growth_qoq,2023-04-01,63,0.0
growth_qoq,2023-04-01,68,0.0
growth_qoq,2023-04-01,69,0.0
growth_qoq,2023-04-01,71,0.1
growth_qoq,2023-04-01,85,0.2
growth_qoq,2023-04-01,86,0.0
growth_qoq,2023-04-01,92,4.7
growth_qoq,2023-04-01,93,0.2
growth_qoq,2023-07-01,49,0.3
growth_qoq,2023-07-01,50,0.1
growth_qoq,2023-07-01,51,-0.4
growth_qoq,2023-07-01,52,0.0
growth_qoq,2023-07-01,53,1.7
growth_qoq,2023-07-01,55,0.0
growth_qoq,2023-07-01,56,1.1
growth_qoq,2023-07-01,61,0.0
growth_qoq,2023-07-01,62,0.0
growth_qoq,2023-07-01,63,0.0
growth_qoq,2023-07-01,68,0.2
growth_qoq,2023-07-01,69,0.0
growth_qoq,2023-07-01,71,0.0
growth_qoq,2023-07-01,85,0.3
growth_qoq,2023-07-01,86,0.0
growth_qoq,2023-07-01,92,3.5
growth_qoq,2023-07-01,93,0.9
growth_qoq,2023-10-01,49,0.1
growth_qoq,2023-10-01,50,0.0
growth_qoq,2023-10-01,51,-0.5
growth_qoq,2023-10-01,52,0.0
growth_qoq,2023-10-01,53,0.0
growth_qoq,2023-10-01,55,0.1
growth_qoq,2023-10-01,56,0.4
growth_qoq,2023-10-01,61,0.0
growth_qoq,2023-10-01,62,0.0
growth_qoq,2023-10-01,63,0.1
growth_qoq,2023-10-01,68,0.3
growth_qoq,2023-10-01,69,0.1
growth_qoq,2023-10-01,71,0.1
growth_qoq,2023-10-01,85,0.1
growth_qoq,2023-10-01,86,0.1
growth_qoq,2023-10-01,92,0.3
growth_qoq,2023-10-01,93,0.1
growth_qoq,2024-01-01,49,0.1
growth_qoq,2024-01-01,50,0.0
growth_qoq,2024-01-01,51,2.5
growth_qoq,2024-01-01,52,0.0
growth_qoq,2024-01-01,53,0.1
growth_qoq,2024-01-01,55,0.3
growth_qoq,2024-01-01,56,0.5
growth_qoq,2024-01-01,61,0.0
growth_qoq,2024-01-01,62,0.0
growth_qoq,2024-01-01,63,0.1
growth_qoq,2024-01-01,68,0.1
growth_qoq,2024-01-01,69,0.0
growth_qoq,2024-01-01,71,0.1
growth_qoq,2024-01-01,85,0.3
growth_qoq,2024-01-01,86,0.1
growth_qoq,2024-01-01,92,0.2
growth_qoq,2024-01-01,93,0.2
growth_qoq,2024-04-01,49,0.1
growth_qoq,2024-04-01,50,0.0
growth_qoq,2024-04-01,51,-6.8
growth_qoq,2024-04-01,52,0.0
growth_qoq,2024-04-01,53,0.1
growth_qoq,2024-04-01,55,0.3
growth_qoq,2024-04-01,56,0.6
growth_qoq,2024-04-01,61,-0.1
growth_qoq,2024-04-01,62,0.1
growth_qoq,2024-04-01,63,0.0
growth_qoq,2024-04-01,68,0.2
growth_qoq,2024-04-01,69,0.1
growth_qoq,2024-04-01,71,0.1
growth_qoq,2024-04-01,85,0.3
growth_qoq,2024-04-01,86,0.1
growth_qoq,2024-04-01,92,4.8
growth_qoq,2024-04-01,93,0.4
growth_qoq,2024-07-01,49,0.1
growth_qoq,2024-07-01,50,0.0
growth_qoq,2024-07-01,51,-2.4
growth_qoq,2024-07-01,52,0.0
growth_qoq,2024-07-01,53,0.0
growth_qoq,2024-07-01,55,0.1
growth_qoq,2024-07-01,56,1.0
growth_qoq,2024-07-01,61,0.0
growth_qoq,2024-07-01,62,0.0
growth_qoq,2024-07-01,63,0.1
growth_qoq,2024-07-01,68,-0.5
growth_qoq,2024-07-01,69,0.0
growth_qoq,2024-07-01,71,0.1
growth_qoq,2024-07-01,85,0.2
growth_qoq,2024-07-01,86,0.0
growth_qoq,2024-07-01,92,1.0
growth_qoq,2024-07-01,93,0.3
growth_qoq,2024-10-01,49,0.2
growth_qoq,2024-10-01,50,0.1
growth_qoq,2024-10-01,51,-2.1
growth_qoq,2024-10-01,52,0.0
growth_qoq,2024-10-01,53,0.1
growth_qoq,2024-10-01,55,0.2
growth_qoq,2024-10-01,56,1.2
growth_qoq,2024-10-01,61,0.0
growth_qoq,2024-10-01,62,0.0
growth_qoq,2024-10-01,63,0.0
growth_qoq,2024-10-01,68,0.0
growth_qoq,2024-10-01,69,0.3
growth_qoq,2024-10-01,71,0.0
growth_qoq,2024-10-01,85,0.1
growth_qoq,2024-10-01,86,0.2
growth_qoq,2024-10-01,92,0.9
growth_qoq,2024-10-01,93,0.5
growth_qoq,2025-01-01,49,0.6
growth_qoq,2025-01-01,50,0.2
growth_qoq,2025-01-01,51,-0.5
growth_qoq,2025-01-01,52,0.0
growth_qoq,2025-01-01,53,0.5
growth_qoq,2025-01-01,55,0.7
growth_qoq,2025-01-01,56,1.0
growth_qoq,2025-01-01,61,0.0
growth_qoq,2025-01-01,62,-0.1
growth_qoq,2025-01-01,63,0.0
growth_qoq,2025-01-01,68,0.4
growth_qoq,2025-01-01,69,0.2
growth_qoq,2025-01-01,71,0.1
growth_qoq,2025-01-01,85,0.7
growth_qoq,2025-01-01,86,0.3
growth_qoq,2025-01-01,92,0.7
growth_qoq,2025-01-01,93,0.4
growth_qoq,2025-04-01,49,0.2
growth_qoq,2025-04-01,50,0.0
growth_qoq,2025-04-01,51,0.7
growth_qoq,2025-04-01,52,0.0
growth_qoq,2025-04-01,53,0.2
growth_qoq,2025-04-01,55,0.2
growth_qoq,2025-04-01,56,0.7
growth_qoq,2025-04-01,61,0.0
growth_qoq,2025-04-01,62,0.1
growth_qoq,2025-04-01,63,0.1
growth_qoq,2025-04-01,68,0.0
growth_qoq,2025-04-01,69,0.1
growth_qoq,2025-04-01,71,0.2
growth_qoq,2025-04-01,85,0.3
growth_qoq,2025-04-01,86,0.2
growth_qoq,2025-04-01,92,2.4
growth_qoq,2025-04-01,93,0.3
growth_qoq,2025-07-01,49,0.1
growth_qoq,2025-07-01,50,0.0
growth_qoq,2025-07-01,51,2.4
growth_qoq,2025-07-01,52,0.0
growth_qoq,2025-07-01,53,0.0
growth_qoq,2025-07-01,55,0.1
growth_qoq,2025-07-01,56,0.8
growth_qoq,2025-07-01,61,-0.1
growth_qoq,2025-07-01,62,-0.1
growth_qoq,2025-07-01,63,0.0
growth_qoq,2025-07-01,68,0.1
growth_qoq,2025-07-01,69,0.0
growth_qoq,2025-07-01,71,0.1
growth_qoq,2025-07-01,85,0.3
growth_qoq,2025-07-01,86,0.1
growth_qoq,2025-07-01,92,-3.8
growth_qoq,2025-07-01,93,0.2
growth_qoq,2025-10-01,49,0.2
growth_qoq,2025-10-01,50,0.0
growth_qoq,2025-10-01,51,4.1
growth_qoq,2025-10-01,52,0.0
growth_qoq,2025-10-01,53,0.2
growth_qoq,2025-10-01,55,0.1
growth_qoq,2025-10-01,56,0.9
growth_qoq,2025-10-01,61,-0.1
growth_qoq,2025-10-01,62,0.0
growth_qoq,2025-10-01,63,0.0
growth_qoq,2025-10-01,68,0.2
growth_qoq,2025-10-01,69,0.1
growth_qoq,2025-10-01,71,0.3
growth_qoq,2025-10-01,85,0.2
growth_qoq,2025-10-01,86,0.2
growth_qoq,2025-10-01,92,-4.0
growth_qoq,2025-10-01,93,0.4
growth_qoq,2026-01-01,49,1.2
growth_qoq,2026-01-01,50,0.4
growth_qoq,2026-01-01,51,-1.6
growth_qoq,2026-01-01,52,2.5
growth_qoq,2026-01-01,53,1.0
growth_qoq,2026-01-01,55,1.2
growth_qoq,2026-01-01,56,2.4
growth_qoq,2026-01-01,61,0.8
growth_qoq,2026-01-01,62,0.8
growth_qoq,2026-01-01,63,0.0
growth_qoq,2026-01-01,68,0.4
growth_qoq,2026-01-01,69,1.1
growth_qoq,2026-01-01,71,0.1
growth_qoq,2026-01-01,85,1.1
growth_qoq,2026-01-01,86,1.0
growth_qoq,2026-01-01,92,6.2
growth_qoq,2026-01-01,93,1.0
