series,date,group,index
index,2023-01-01,631,101.2
index,2023-01-01,682,126.9
index,2023-01-01,691,104.6
index,2023-01-01,692,107.9
index,2023-01-01,711,103.1
index,2023-01-01,851,130.2
index,2023-01-01,852,141.0
index,2023-01-01,853,113.5
index,2023-01-01,854,112.4
index,2023-01-01,861,107.3
index,2023-01-01,862,109.9
index,2023-01-01,869,105.9
index,2023-01-01,920,100.7
index,2023-01-01,931,108.2
index,2023-01-01,932,110.5
index,2023-04-01,492,110.5
index,2023-04-01,501,102.7
index,2023-04-01,511,118.5
index,2023-04-01,512,120.6
index,2023-04-01,522,103.6
index,2023-04-01,531,134.0
index,2023-04-01,532,116.1
index,2023-04-01,551,105.5
index,2023-04-01,561,163.1
index,2023-04-01,562,123.2
index,2023-04-01,563,151.9
index,2023-04-01,611,99.0
index,2023-04-01,612,101.0
index,2023-04-01,620,103.1
index,2023-04-01,631,101.2
index,2023-04-01,682,126.9
index,2023-04-01,691,104.6
index,2023-04-01,692,107.9
index,2023-04-01,711,103.2
index,2023-04-01,851,130.2
index,2023-04-01,852,141.0
index,2023-04-01,853,113.8
index,2023-04-01,854,112.4
index,2023-04-01,861,107.3
index,2023-04-01,862,109.9
index,2023-04-01,869,106.0
index,2023-04-01,920,105.4
index,2023-04-01,931,108.6
index,2023-04-01,932,110.6
index,2023-07-01,492,110.8
index,2023-07-01,501,102.8
index,2023-07-01,511,118.0
index,2023-07-01,512,120.2
index,2023-07-01,522,103.6
index,2023-07-01,531,138.8
index,2023-07-01,532,116.3
index,2023-07-01,551,105.5
index,2023-07-01,561,164.9
index,2023-07-01,562,123.4
index,2023-07-01,563,152.9
index,2023-07-01,611,99.0
index,2023-07-01,612,101.0
index,2023-07-01,620,103.1
index,2023-07-01,631,101.2
index,2023-07-01,682,127.2
index,2023-07-01,691,104.6
index,2023-07-01,692,107.9
index,2023-07-01,711,103.2
index,2023-07-01,851,130.2
index,2023-07-01,852,143.2
index,2023-07-01,853,113.9
index,2023-07-01,854,112.4
index,2023-07-01,861,107.4
index,2023-07-01,862,110.0
index,2023-07-01,869,106.0
index,2023-07-01,920,109.1
index,2023-07-01,931,108.6
index,2023-07-01,932,112.6
index,2023-10-01,492,110.9
index,2023-10-01,501,102.8
index,2023-10-01,511,117.2
index,2023-10-01,512,121.3
index,2023-10-01,522,103.6
index,2023-10-01,531,138.8
index,2023-10-01,532,116.3
index,2023-10-01,551,105.6
index,2023-10-01,561,165.7
index,2023-10-01,562,123.5
index,2023-10-01,563,154.3
index,2023-10-01,611,99.0
index,2023-10-01,612,101.0
index,2023-10-01,620,103.1
index,2023-10-01,631,101.3
index,2023-10-01,682,127.6
index,2023-10-01,691,104.7
index,2023-10-01,692,108.0
index,2023-10-01,711,103.3
index,2023-10-01,851,130.2
index,2023-10-01,852,143.2
index,2023-10-01,853,114.0
index,2023-10-01,854,112.4
index,2023-10-01,861,107.4
index,2023-10-01,862,110.0
index,2023-10-01,869,106.0
index,2023-10-01,920,109.4
index,2023-10-01,931,108.9
index,2023-10-01,932,112.5
index,2024-01-01,492,111.0
index,2024-01-01,501,102.8
index,2024-01-01,511,120.5
index,2024-01-01,512,120.8
index,2024-01-01,522,103.6
index,2024-01-01,531,138.8
index,2024-01-01,532,116.5
index,2024-01-01,551,105.9
index,2024-01-01,561,166.4
index,2024-01-01,562,124.7
index,2024-01-01,563,155.6
index,2024-01-01,611,99.0
index,2024-01-01,612,101.0
index,2024-01-01,620,103.1
index,2024-01-01,631,101.4
index,2024-01-01,682,127.7
index,2024-01-01,691,104.7
index,2024-01-01,692,108.1
index,2024-01-01,711,103.4
index,2024-01-01,851,131.5
index,2024-01-01,852,144.1
index,2024-01-01,853,114.1
index,2024-01-01,854,112.8
index,2024-01-01,861,107.5
index,2024-01-01,862,110.1
index,2024-01-01,869,106.1
index,2024-01-01,920,109.6
index,2024-01-01,931,109.1
index,2024-01-01,932,112.8
index,2024-04-01,492,111.1
index,2024-04-01,501,102.8
index,2024-04-01,511,111.5
index,2024-04-01,512,120.8
index,2024-04-01,522,103.6
index,2024-04-01,531,138.8
index,2024-04-01,532,116.7
index,2024-04-01,551,106.2
index,2024-04-01,561,167.4
index,2024-04-01,562,125.2
index,2024-04-01,563,157.4
index,2024-04-01,611,99.0
index,2024-04-01,612,100.8
index,2024-04-01,620,103.2
index,2024-04-01,631,101.4
index,2024-04-01,682,127.9
index,2024-04-01,691,104.7
index,2024-04-01,692,108.1
index,2024-04-01,711,103.5
index,2024-04-01,851,131.5
index,2024-04-01,852,144.1
index,2024-04-01,853,114.6
index,2024-04-01,854,112.8
index,2024-04-01,861,107.6
index,2024-04-01,862,110.3
index,2024-04-01,869,106.3
index,2024-04-01,920,114.9
index,2024-04-01,931,109.5
index,2024-04-01,932,113.1
index,2024-07-01,492,111.2
index,2024-07-01,501,102.8
index,2024-07-01,511,108.5
index,2024-07-01,512,120.6
index,2024-07-01,522,103.6
index,2024-07-01,531,138.8
index,2024-07-01,532,116.7
index,2024-07-01,551,106.3
index,2024-07-01,561,169.1
index,2024-07-01,562,125.3
index,2024-07-01,563,158.6
index,2024-07-01,611,99.0
index,2024-07-01,612,100.8
index,2024-07-01,620,103.2
index,2024-07-01,631,101.5
index,2024-07-01,682,127.3
index,2024-07-01,691,104.7
index,2024-07-01,692,108.3
index,2024-07-01,711,103.6
index,2024-07-01,851,131.5
index,2024-07-01,852,145.6
index,2024-07-01,853,114.6
index,2024-07-01,854,112.8
index,2024-07-01,861,107.6
index,2024-07-01,862,110.3
index,2024-07-01,869,106.4
index,2024-07-01,920,116.0
index,2024-07-01,931,109.6
index,2024-07-01,932,113.6
index,2024-10-01,492,111.4
index,2024-10-01,501,102.9
index,2024-10-01,511,106.1
index,2024-10-01,512,120.2
index,2024-10-01,522,103.6
index,2024-10-01,531,138.8
index,2024-10-01,532,116.8
index,2024-10-01,551,106.5
index,2024-10-01,561,171.4
index,2024-10-01,562,125.7
index,2024-10-01,563,159.3
index,2024-10-01,611,99.0
index,2024-10-01,612,100.8
index,2024-10-01,620,103.2
index,2024-10-01,631,101.5
index,2024-10-01,682,127.3
index,2024-10-01,691,105.1
index,2024-10-01,692,108.4
index,2024-10-01,711,103.6
index,2024-10-01,851,131.5
index,2024-10-01,852,145.6
index,2024-10-01,853,114.7
index,2024-10-01,854,112.8
index,2024-10-01,861,107.9
index,2024-10-01,862,110.4
index,2024-10-01,869,106.5
index,2024-10-01,920,117.1
index,2024-10-01,931,109.9
index,2024-10-01,932,114.6
index,2025-01-01,492,112.1
index,2025-01-01,501,103.1
index,2025-01-01,511,105.5
index,2025-01-01,512,120.6
index,2025-01-01,522,103.6
index,2025-01-01,531,138.8
index,2025-01-01,532,117.9
index,2025-01-01,551,107.2
index,2025-01-01,561,173.1
index,2025-01-01,562,127.1
index,2025-01-01,563,160.5
index,2025-01-01,611,99.0
index,2025-01-01,612,100.9
index,2025-01-01,620,103.1
index,2025-01-01,631,101.5
index,2025-01-01,682,127.8
index,2025-01-01,691,105.1
index,2025-01-01,692,108.9
index,2025-01-01,711,103.7
index,2025-01-01,851,132.7
index,2025-01-01,852,146.8
index,2025-01-01,853,115.4
index,2025-01-01,854,113.3
index,2025-01-01,861,108.2
index,2025-01-01,862,110.7
index,2025-01-01,869,106.8
index,2025-01-01,920,117.9
index,2025-01-01,931,110.4
index,2025-01-01,932,115.2
index,2025-04-01,492,112.3
index,2025-04-01,501,103.1
index,2025-04-01,511,106.2
index,2025-04-01,512,120.6
index,2025-04-01,522,103.6
index,2025-04-01,531,138.8
index,2025-04-01,532,118.2
index,2025-04-01,551,107.4
index,2025-04-01,561,174.4
index,2025-04-01,562,127.3
index,2025-04-01,563,161.7
index,2025-04-01,611,99.0
index,2025-04-01,612,100.8
index,2025-04-01,620,103.2
index,2025-04-01,631,101.6
index,2025-04-01,682,127.8
index,2025-04-01,691,105.1
index,2025-04-01,692,109.0
index,2025-04-01,711,103.9
index,2025-04-01,851,132.7
index,2025-04-01,852,146.8
index,2025-04-01,853,115.9
index,2025-04-01,854,113.3
index,2025-04-01,861,108.5
index,2025-04-01,862,110.8
index,2025-04-01,869,106.8
index,2025-04-01,920,120.7
index,2025-04-01,931,110.8
index,2025-04-01,932,115.3
index,2025-07-01,492,112.4
index,2025-07-01,501,103.1
index,2025-07-01,511,108.9
index,2025-07-01,512,122.3
index,2025-07-01,522,103.6
index,2025-07-01,531,138.8
index,2025-07-01,532,118.2
index,2025-07-01,551,107.5
index,2025-07-01,561,175.8
index,2025-07-01,562,127.5
index,2025-07-01,563,163.3
index,2025-07-01,611,99.0
index,2025-07-01,612,100.7
index,2025-07-01,620,103.1
index,2025-07-01,631,101.6
index,2025-07-01,682,127.9
index,2025-07-01,691,105.1
index,2025-07-01,692,109.1
index,2025-07-01,711,104.0
index,2025-07-01,851,132.7
index,2025-07-01,852,148.9
index,2025-07-01,853,116.3
index,2025-07-01,854,113.3
index,2025-07-01,861,108.6
index,2025-07-01,862,110.9
index,2025-07-01,869,107.0
index,2025-07-01,920,116.1
index,2025-07-01,931,111.1
index,2025-07-01,932,115.4
index,2025-10-01,492,112.6
index,2025-10-01,501,103.1
index,2025-10-01,511,113.6
index,2025-10-01,512,124.6
index,2025-10-01,522,103.6
index,2025-10-01,531,138.8
index,2025-10-01,532,118.5
index,2025-10-01,551,107.6
index,2025-10-01,561,177.4
index,2025-10-01,562,127.9
index,2025-10-01,563,164.0
index,2025-10-01,611,99.0
index,2025-10-01,612,100.6
index,2025-10-01,620,103.1
index,2025-10-01,631,101.6
index,2025-10-01,682,128.1
index,2025-10-01,691,105.2
index,2025-10-01,692,109.1
index,2025-10-01,711,104.3
index,2025-10-01,851,132.7
index,2025-10-01,852,148.9
index,2025-10-01,853,116.5
index,2025-10-01,854,113.3
index,2025-10-01,861,108.7
index,2025-10-01,862,111.1
index,2025-10-01,869,107.0
index,2025-10-01,920,111.5
index,2025-10-01,931,111.3
index,2025-10-01,932,116.0
index,2026-01-01,492,113.9
index,2026-01-01,501,103.5
index,2026-01-01,511,112.2
index,2026-01-01,512,124.9
index,2026-01-01,522,106.2
index,2026-01-01,531,141.5
index,2026-01-01,532,119.5
index,2026-01-01,551,108.9
index,2026-01-01,561,182.1
index,2026-01-01,562,128.7
index,2026-01-01,563,165.5
index,2026-01-01,611,99.2
index,2026-01-01,612,100.9
index,2026-01-01,620,103.9
index,2026-01-01,631,101.6
index,2026-01-01,682,128.6
index,2026-01-01,691,105.5
index,2026-01-01,692,110.2
index,2026-01-01,711,104.4
index,2026-01-01,851,133.9
index,2026-01-01,852,149.3
index,2026-01-01,853,117.1
index,2026-01-01,854,114.6
index,2026-01-01,861,109.6
index,2026-01-01,862,111.6
index,2026-01-01,869,108.0
index,2026-01-01,920,118.4
index,2026-01-01,931,111.8
index,2026-01-01,932,119.1
growth_yoy,2019-01-01,492,0.2
growth_yoy,2019-01-01,501,0.3
growth_yoy,2019-01-01,511,1.1
growth_yoy,2019-01-01,512,0.0
growth_yoy,2019-01-01,522,0.1
growth_yoy,2019-01-01,531,1.4
growth_yoy,2019-01-01,532,0.2
growth_yoy,2019-01-01,551,0.4
growth_yoy,2019-01-01,561,3.0
growth_yoy,2019-01-01,562,0.2
growth_yoy,2019-01-01,563,1.2
growth_yoy,2019-01-01,611,0.0
growth_yoy,2019-01-01,612,-0.1
growth_yoy,2019-01-01,620,0.1
growth_yoy,2019-01-01,631,0.0
growth_yoy,2019-01-01,682,0.9
growth_yoy,2019-01-01,691,0.0
growth_yoy,2019-01-01,692,0.1
growth_yoy,2019-01-01,711,0.1
growth_yoy,2019-01-01,851,2.0
growth_yoy,2019-01-01,852,1.2
growth_yoy,2019-01-01,853,0.4
growth_yoy,2019-01-01,854,1.0
growth_yoy,2019-01-01,861,0.3
growth_yoy,2019-01-01,862,0.5
growth_yoy,2019-01-01,869,0.1
growth_yoy,2019-01-01,920,0.6
growth_yoy,2019-01-01,931,-0.1
growth_yoy,2019-01-01,932,0.3
growth_yoy,2019-04-01,492,0.2
growth_yoy,2019-04-01,501,0.0
growth_yoy,2019-04-01,511,1.1
growth_yoy,2019-04-01,512,0.0
growth_yoy,2019-04-01,522,0.0
growth_yoy,2019-04-01,531,1.0
growth_yoy,2019-04-01,532,0.2
growth_yoy,2019-04-01,551,0.5
growth_yoy,2019-04-01,561,2.9
growth_yoy,2019-04-01,562,0.2
growth_yoy,2019-04-01,563,1.0
growth_yoy,2019-04-01,611,0.0
growth_yoy,2019-04-01,612,0.1
growth_yoy,2019-04-01,620,0.1
growth_yoy,2019-04-01,631,0.0
growth_yoy,2019-04-01,682,0.8
growth_yoy,2019-04-01,691,0.0
growth_yoy,2019-04-01,692,0.1
growth_yoy,2019-04-01,711,0.0
growth_yoy,2019-04-01,851,2.0
growth_yoy,2019-04-01,852,1.2
growth_yoy,2019-04-01,853,0.6
growth_yoy,2019-04-01,854,1.0
growth_yoy,2019-04-01,861,0.3
growth_yoy,2019-04-01,862,0.3
growth_yoy,2019-04-01,869,0.1
growth_yoy,2019-04-01,920,1.2
growth_yoy,2019-04-01,931,-0.1
growth_yoy,2019-04-01,932,0.1
growth_yoy,2019-07-01,492,0.1
growth_yoy,2019-07-01,501,0.3
growth_yoy,2019-07-01,511,0.0
growth_yoy,2019-07-01,512,0.0
growth_yoy,2019-07-01,522,0.0
growth_yoy,2019-07-01,531,8.0
growth_yoy,2019-07-01,532,0.1
growth_yoy,2019-07-01,551,0.3
growth_yoy,2019-07-01,561,3.1
growth_yoy,2019-07-01,562,0.2
growth_yoy,2019-07-01,563,1.4
growth_yoy,2019-07-01,611,0.0
growth_yoy,2019-07-01,612,0.1
growth_yoy,2019-07-01,620,0.1
growth_yoy,2019-07-01,631,0.0
growth_yoy,2019-07-01,682,0.5
growth_yoy,2019-07-01,691,0.0
growth_yoy,2019-07-01,692,0.1
growth_yoy,2019-07-01,711,0.1
growth_yoy,2019-07-01,851,2.0
growth_yoy,2019-07-01,852,3.5
growth_yoy,2019-07-01,853,-0.2
growth_yoy,2019-07-01,854,1.0
growth_yoy,2019-07-01,861,0.2
growth_yoy,2019-07-01,862,0.1
growth_yoy,2019-07-01,869,0.1
growth_yoy,2019-07-01,920,-0.6
growth_yoy,2019-07-01,931,0.1
growth_yoy,2019-07-01,932,0.3
growth_yoy,2019-10-01,492,0.1
growth_yoy,2019-10-01,501,0.6
growth_yoy,2019-10-01,511,-0.5
growth_yoy,2019-10-01,512,0.0
growth_yoy,2019-10-01,522,0.0
growth_yoy,2019-10-01,531,8.0
growth_yoy,2019-10-01,532,0.4
growth_yoy,2019-10-01,551,0.0
growth_yoy,2019-10-01,561,2.3
growth_yoy,2019-10-01,562,0.2
growth_yoy,2019-10-01,563,1.3
growth_yoy,2019-10-01,611,0.0
growth_yoy,2019-10-01,612,0.1
growth_yoy,2019-10-01,620,0.2
growth_yoy,2019-10-01,631,0.0
growth_yoy,2019-10-01,682,0.3
growth_yoy,2019-10-01,691,-0.1
growth_yoy,2019-10-01,692,0.1
growth_yoy,2019-10-01,711,0.1
growth_yoy,2019-10-01,851,2.0
growth_yoy,2019-10-01,852,3.5
growth_yoy,2019-10-01,853,-0.6
growth_yoy,2019-10-01,854,1.0
growth_yoy,2019-10-01,861,0.2
growth_yoy,2019-10-01,862,0.1
growth_yoy,2019-10-01,869,0.1
growth_yoy,2019-10-01,920,-1.2
growth_yoy,2019-10-01,931,0.0
growth_yoy,2019-10-01,932,0.3
growth_yoy,2020-01-01,492,0.0
growth_yoy,2020-01-01,501,0.3
growth_yoy,2020-01-01,511,-0.7
growth_yoy,2020-01-01,512,0.0
growth_yoy,2020-01-01,522,0.0
growth_yoy,2020-01-01,531,7.7
growth_yoy,2020-01-01,532,0.5
growth_yoy,2020-01-01,551,-0.2
growth_yoy,2020-01-01,561,1.7
growth_yoy,2020-01-01,562,0.3
growth_yoy,2020-01-01,563,1.3
growth_yoy,2020-01-01,611,0.0
growth_yoy,2020-01-01,612,0.2
growth_yoy,2020-01-01,620,0.1
growth_yoy,2020-01-01,631,0.0
growth_yoy,2020-01-01,682,0.6
growth_yoy,2020-01-01,691,-0.1
growth_yoy,2020-01-01,692,0.0
growth_yoy,2020-01-01,711,0.1
growth_yoy,2020-01-01,851,0.2
growth_yoy,2020-01-01,852,4.7
growth_yoy,2020-01-01,853,0.1
growth_yoy,2020-01-01,854,0.0
growth_yoy,2020-01-01,861,0.3
growth_yoy,2020-01-01,862,0.1
growth_yoy,2020-01-01,869,0.2
growth_yoy,2020-01-01,920,-0.8
growth_yoy,2020-01-01,931,0.1
growth_yoy,2020-01-01,932,0.4
growth_yoy,2020-04-01,492,0.0
growth_yoy,2020-04-01,501,0.6
growth_yoy,2020-04-01,511,-0.1
growth_yoy,2020-04-01,512,3.4
growth_yoy,2020-04-01,522,0.1
growth_yoy,2020-04-01,531,11.4
growth_yoy,2020-04-01,532,1.9
growth_yoy,2020-04-01,551,-0.4
growth_yoy,2020-04-01,561,1.5
growth_yoy,2020-04-01,562,0.3
growth_yoy,2020-04-01,563,1.2
growth_yoy,2020-04-01,611,0.0
growth_yoy,2020-04-01,612,-0.1
growth_yoy,2020-04-01,620,0.2
growth_yoy,2020-04-01,631,0.0
growth_yoy,2020-04-01,682,0.6
growth_yoy,2020-04-01,691,-0.1
growth_yoy,2020-04-01,692,0.0
growth_yoy,2020-04-01,711,0.0
growth_yoy,2020-04-01,851,0.2
growth_yoy,2020-04-01,852,4.7
growth_yoy,2020-04-01,853,0.4
growth_yoy,2020-04-01,854,0.0
growth_yoy,2020-04-01,861,1.6
growth_yoy,2020-04-01,862,0.9
growth_yoy,2020-04-01,869,0.5
growth_yoy,2020-04-01,920,-1.5
growth_yoy,2020-04-01,931,0.2
growth_yoy,2020-04-01,932,0.0
growth_yoy,2020-07-01,492,0.2
growth_yoy,2020-07-01,501,0.6
growth_yoy,2020-07-01,511,5.3
growth_yoy,2020-07-01,512,3.6
growth_yoy,2020-07-01,522,0.1
growth_yoy,2020-07-01,531,3.1
growth_yoy,2020-07-01,532,2.8
growth_yoy,2020-07-01,551,-0.3
growth_yoy,2020-07-01,561,1.9
growth_yoy,2020-07-01,562,0.4
growth_yoy,2020-07-01,563,1.0
growth_yoy,2020-07-01,611,0.0
growth_yoy,2020-07-01,612,-0.2
growth_yoy,2020-07-01,620,0.1
growth_yoy,2020-07-01,631,0.0
growth_yoy,2020-07-01,682,1.7
growth_yoy,2020-07-01,691,-0.1
growth_yoy,2020-07-01,692,0.0
growth_yoy,2020-07-01,711,-0.1
growth_yoy,2020-07-01,851,0.2
growth_yoy,2020-07-01,852,3.4
growth_yoy,2020-07-01,853,0.4
growth_yoy,2020-07-01,854,0.0
growth_yoy,2020-07-01,861,1.5
growth_yoy,2020-07-01,862,1.2
growth_yoy,2020-07-01,869,-0.2
growth_yoy,2020-07-01,920,-1.6
growth_yoy,2020-07-01,931,0.2
growth_yoy,2020-07-01,932,-0.2
growth_yoy,2020-10-01,492,0.2
growth_yoy,2020-10-01,501,0.4
growth_yoy,2020-10-01,511,1.7
growth_yoy,2020-10-01,512,3.6
growth_yoy,2020-10-01,522,0.1
growth_yoy,2020-10-01,531,3.1
growth_yoy,2020-10-01,532,3.1
growth_yoy,2020-10-01,551,-0.3
growth_yoy,2020-10-01,561,1.8
growth_yoy,2020-10-01,562,0.2
growth_yoy,2020-10-01,563,1.0
growth_yoy,2020-10-01,611,0.0
growth_yoy,2020-10-01,612,-0.2
growth_yoy,2020-10-01,620,0.1
growth_yoy,2020-10-01,631,0.0
growth_yoy,2020-10-01,682,1.5
growth_yoy,2020-10-01,691,0.0
growth_yoy,2020-10-01,692,0.0
growth_yoy,2020-10-01,711,-0.1
growth_yoy,2020-10-01,851,0.2
growth_yoy,2020-10-01,852,3.4
growth_yoy,2020-10-01,853,0.4
growth_yoy,2020-10-01,854,0.0
growth_yoy,2020-10-01,861,1.5
growth_yoy,2020-10-01,862,1.2
growth_yoy,2020-10-01,869,-0.3
growth_yoy,2020-10-01,920,-2.7
growth_yoy,2020-10-01,931,0.4
growth_yoy,2020-10-01,932,-0.3
growth_yoy,2021-01-01,492,1.2
growth_yoy,2021-01-01,501,1.0
growth_yoy,2021-01-01,511,-2.6
growth_yoy,2021-01-01,512,3.6
growth_yoy,2021-01-01,522,0.0
growth_yoy,2021-01-01,531,3.1
growth_yoy,2021-01-01,532,3.0
growth_yoy,2021-01-01,551,0.2
growth_yoy,2021-01-01,561,1.8
growth_yoy,2021-01-01,562,0.1
growth_yoy,2021-01-01,563,0.7
growth_yoy,2021-01-01,611,0.0
growth_yoy,2021-01-01,612,-0.1
growth_yoy,2021-01-01,620,0.1
growth_yoy,2021-01-01,631,0.0
growth_yoy,2021-01-01,682,1.4
growth_yoy,2021-01-01,691,0.0
growth_yoy,2021-01-01,692,0.0
growth_yoy,2021-01-01,711,0.0
growth_yoy,2021-01-01,851,1.5
growth_yoy,2021-01-01,852,1.6
growth_yoy,2021-01-01,853,0.5
growth_yoy,2021-01-01,854,0.6
growth_yoy,2021-01-01,861,1.5
growth_yoy,2021-01-01,862,1.2
growth_yoy,2021-01-01,869,-0.3
growth_yoy,2021-01-01,920,-1.5
growth_yoy,2021-01-01,931,1.1
growth_yoy,2021-01-01,932,-0.2
growth_yoy,2021-04-01,492,1.2
growth_yoy,2021-04-01,501,1.0
growth_yoy,2021-04-01,511,-3.1
growth_yoy,2021-04-01,512,0.2
growth_yoy,2021-04-01,522,-0.1
growth_yoy,2021-04-01,531,0.0
growth_yoy,2021-04-01,532,1.6
growth_yoy,2021-04-01,551,0.4
growth_yoy,2021-04-01,561,1.9
growth_yoy,2021-04-01,562,0.0
growth_yoy,2021-04-01,563,0.7
growth_yoy,2021-04-01,611,0.0
growth_yoy,2021-04-01,612,-0.1
growth_yoy,2021-04-01,620,0.0
growth_yoy,2021-04-01,631,0.0
growth_yoy,2021-04-01,682,1.3
growth_yoy,2021-04-01,691,0.0
growth_yoy,2021-04-01,692,0.0
growth_yoy,2021-04-01,711,0.1
growth_yoy,2021-04-01,851,1.5
growth_yoy,2021-04-01,852,1.6
growth_yoy,2021-04-01,853,0.2
growth_yoy,2021-04-01,854,0.6
growth_yoy,2021-04-01,861,0.2
growth_yoy,2021-04-01,862,0.5
growth_yoy,2021-04-01,869,-0.7
growth_yoy,2021-04-01,920,-0.1
growth_yoy,2021-04-01,931,0.9
growth_yoy,2021-04-01,932,0.5
growth_yoy,2021-07-01,492,1.0
growth_yoy,2021-07-01,501,1.0
growth_yoy,2021-07-01,511,-5.9
growth_yoy,2021-07-01,512,0.0
growth_yoy,2021-07-01,522,0.0
growth_yoy,2021-07-01,531,0.0
growth_yoy,2021-07-01,532,0.7
growth_yoy,2021-07-01,551,0.5
growth_yoy,2021-07-01,561,1.4
growth_yoy,2021-07-01,562,0.0
growth_yoy,2021-07-01,563,0.6
growth_yoy,2021-07-01,611,0.0
growth_yoy,2021-07-01,612,0.0
growth_yoy,2021-07-01,620,0.2
growth_yoy,2021-07-01,631,0.0
growth_yoy,2021-07-01,682,0.2
growth_yoy,2021-07-01,691,0.0
growth_yoy,2021-07-01,692,0.0
growth_yoy,2021-07-01,711,0.1
growth_yoy,2021-07-01,851,1.5
growth_yoy,2021-07-01,852,0.8
growth_yoy,2021-07-01,853,0.0
growth_yoy,2021-07-01,854,0.6
growth_yoy,2021-07-01,861,0.2
growth_yoy,2021-07-01,862,0.2
growth_yoy,2021-07-01,869,-0.2
growth_yoy,2021-07-01,920,1.0
growth_yoy,2021-07-01,931,0.9
growth_yoy,2021-07-01,932,1.1
growth_yoy,2021-10-01,492,1.2
growth_yoy,2021-10-01,501,1.1
growth_yoy,2021-10-01,511,0.8
growth_yoy,2021-10-01,512,0.0
growth_yoy,2021-10-01,522,0.0
growth_yoy,2021-10-01,531,0.0
growth_yoy,2021-10-01,532,0.5
growth_yoy,2021-10-01,551,0.5
growth_yoy,2021-10-01,561,1.8
growth_yoy,2021-10-01,562,0.1
growth_yoy,2021-10-01,563,0.8
growth_yoy,2021-10-01,611,0.0
growth_yoy,2021-10-01,612,0.0
growth_yoy,2021-10-01,620,0.1
growth_yoy,2021-10-01,631,0.0
growth_yoy,2021-10-01,682,0.6
growth_yoy,2021-10-01,691,0.2
growth_yoy,2021-10-01,692,0.0
growth_yoy,2021-10-01,711,0.1
growth_yoy,2021-10-01,851,1.5
growth_yoy,2021-10-01,852,0.8
growth_yoy,2021-10-01,853,0.3
growth_yoy,2021-10-01,854,0.6
growth_yoy,2021-10-01,861,0.3
growth_yoy,2021-10-01,862,0.4
growth_yoy,2021-10-01,869,-0.1
growth_yoy,2021-10-01,920,-0.4
growth_yoy,2021-10-01,931,0.9
growth_yoy,2021-10-01,932,1.3
growth_yoy,2022-01-01,492,0.4
growth_yoy,2022-01-01,501,0.4
growth_yoy,2022-01-01,511,-0.1
growth_yoy,2022-01-01,512,0.0
growth_yoy,2022-01-01,522,0.1
growth_yoy,2022-01-01,531,3.0
growth_yoy,2022-01-01,532,0.3
growth_yoy,2022-01-01,551,0.1
growth_yoy,2022-01-01,561,2.6
growth_yoy,2022-01-01,562,0.1
growth_yoy,2022-01-01,563,1.5
growth_yoy,2022-01-01,611,0.0
growth_yoy,2022-01-01,612,-0.1
growth_yoy,2022-01-01,620,0.2
growth_yoy,2022-01-01,631,0.0
growth_yoy,2022-01-01,682,0.2
growth_yoy,2022-01-01,691,0.2
growth_yoy,2022-01-01,692,0.2
growth_yoy,2022-01-01,711,0.1
growth_yoy,2022-01-01,851,1.5
growth_yoy,2022-01-01,852,1.0
growth_yoy,2022-01-01,853,0.4
growth_yoy,2022-01-01,854,0.5
growth_yoy,2022-01-01,861,0.2
growth_yoy,2022-01-01,862,0.4
growth_yoy,2022-01-01,869,-0.1
growth_yoy,2022-01-01,920,1.2
growth_yoy,2022-01-01,931,0.3
growth_yoy,2022-01-01,932,1.5
growth_yoy,2022-04-01,492,0.9
growth_yoy,2022-04-01,501,0.8
growth_yoy,2022-04-01,511,2.0
growth_yoy,2022-04-01,512,1.9
growth_yoy,2022-04-01,522,0.1
growth_yoy,2022-04-01,531,5.4
growth_yoy,2022-04-01,532,0.7
growth_yoy,2022-04-01,551,0.6
growth_yoy,2022-04-01,561,5.4
growth_yoy,2022-04-01,562,0.2
growth_yoy,2022-04-01,563,3.9
growth_yoy,2022-04-01,611,0.0
growth_yoy,2022-04-01,612,0.0
growth_yoy,2022-04-01,620,0.2
growth_yoy,2022-04-01,631,0.0
growth_yoy,2022-04-01,682,0.3
growth_yoy,2022-04-01,691,0.2
growth_yoy,2022-04-01,692,0.7
growth_yoy,2022-04-01,711,0.2
growth_yoy,2022-04-01,851,1.5
growth_yoy,2022-04-01,852,1.0
growth_yoy,2022-04-01,853,0.7
growth_yoy,2022-04-01,854,0.5
growth_yoy,2022-04-01,861,0.2
growth_yoy,2022-04-01,862,0.5
growth_yoy,2022-04-01,869,0.0
growth_yoy,2022-04-01,920,3.4
growth_yoy,2022-04-01,931,0.4
growth_yoy,2022-04-01,932,1.3
growth_yoy,2022-07-01,492,1.1
growth_yoy,2022-07-01,501,0.9
growth_yoy,2022-07-01,511,17.8
growth_yoy,2022-07-01,512,3.7
growth_yoy,2022-07-01,522,0.0
growth_yoy,2022-07-01,531,7.4
growth_yoy,2022-07-01,532,0.8
growth_yoy,2022-07-01,551,0.6
growth_yoy,2022-07-01,561,8.4
growth_yoy,2022-07-01,562,0.8
growth_yoy,2022-07-01,563,6.6
growth_yoy,2022-07-01,611,0.0
growth_yoy,2022-07-01,612,0.1
growth_yoy,2022-07-01,620,-0.4
growth_yoy,2022-07-01,631,0.0
growth_yoy,2022-07-01,682,0.3
growth_yoy,2022-07-01,691,0.2
growth_yoy,2022-07-01,692,0.7
