series,state,district,date,sector,value
abs,Perak,Larut Dan Matang,2018-01-01,p2,6.6439
abs,Perak,Larut Dan Matang,2018-01-01,p3,786.8881
abs,Perak,Larut Dan Matang,2018-01-01,p4,114.0394
abs,Perak,Larut Dan Matang,2018-01-01,p5,4413.3191
abs,Perak,Larut Dan Matang,2019-01-01,p0,6742.3604
abs,Perak,Larut Dan Matang,2019-01-01,p1,1166.933
abs,Perak,Larut Dan Matang,2019-01-01,p2,6.772
abs,Perak,Larut Dan Matang,2019-01-01,p3,813.0839
abs,Perak,Larut Dan Matang,2019-01-01,p4,143.1924
abs,Perak,Larut Dan Matang,2019-01-01,p5,4610.1513
abs,Perak,Larut Dan Matang,2020-01-01,p0,6858.8903
abs,Perak,Larut Dan Matang,2020-01-01,p1,1195.772
abs,Perak,Larut Dan Matang,2020-01-01,p2,5.814
abs,Perak,Larut Dan Matang,2020-01-01,p3,1009.4654
abs,Perak,Larut Dan Matang,2020-01-01,p4,122.0923
abs,Perak,Larut Dan Matang,2020-01-01,p5,4521.7596
abs,Perak,Manjung,2015-01-01,p0,8085.1885
abs,Perak,Manjung,2015-01-01,p1,1629.7204
abs,Perak,Manjung,2015-01-01,p2,16.0195
abs,Perak,Manjung,2015-01-01,p3,1498.0645
abs,Perak,Manjung,2015-01-01,p4,495.5717
abs,Perak,Manjung,2015-01-01,p5,4437.1425
abs,Perak,Manjung,2016-01-01,p0,8452.9215
abs,Perak,Manjung,2016-01-01,p1,1622.8293
abs,Perak,Manjung,2016-01-01,p2,18.5608
abs,Perak,Manjung,2016-01-01,p3,1502.9704
abs,Perak,Manjung,2016-01-01,p4,664.0228
abs,Perak,Manjung,2016-01-01,p5,4633.8528
abs,Perak,Manjung,2017-01-01,p0,8542.2787
abs,Perak,Manjung,2017-01-01,p1,1678.8235
abs,Perak,Manjung,2017-01-01,p2,19.9034
abs,Perak,Manjung,2017-01-01,p3,1742.6336
abs,Perak,Manjung,2017-01-01,p4,250.7075
abs,Perak,Manjung,2017-01-01,p5,4835.1395
abs,Perak,Manjung,2018-01-01,p0,8705.1985
abs,Perak,Manjung,2018-01-01,p1,1744.4408
abs,Perak,Manjung,2018-01-01,p2,21.0689
abs,Perak,Manjung,2018-01-01,p3,1492.7366
abs,Perak,Manjung,2018-01-01,p4,313.8271
abs,Perak,Manjung,2018-01-01,p5,5121.8687
abs,Perak,Manjung,2019-01-01,p0,9066.6014
abs,Perak,Manjung,2019-01-01,p1,1828.3392
abs,Perak,Manjung,2019-01-01,p2,22.2422
abs,Perak,Manjung,2019-01-01,p3,1569.3757
abs,Perak,Manjung,2019-01-01,p4,294.944
abs,Perak,Manjung,2019-01-01,p5,5348.2912
abs,Perak,Manjung,2020-01-01,p0,9019.8316
abs,Perak,Manjung,2020-01-01,p1,1863.3862
abs,Perak,Manjung,2020-01-01,p2,18.6437
abs,Perak,Manjung,2020-01-01,p3,1752.3458
abs,Perak,Manjung,2020-01-01,p4,283.6041
abs,Perak,Manjung,2020-01-01,p5,5096.0988
abs,Perak,Muallim,2015-01-01,p0,2026.0018
abs,Perak,Muallim,2015-01-01,p1,859.6124
abs,Perak,Muallim,2015-01-01,p2,0.0
abs,Perak,Muallim,2015-01-01,p3,217.3603
abs,Perak,Muallim,2015-01-01,p4,5.0302
abs,Perak,Muallim,2015-01-01,p5,942.6506
abs,Perak,Muallim,2016-01-01,p0,1954.7692
abs,Perak,Muallim,2016-01-01,p1,772.1748
abs,Perak,Muallim,2016-01-01,p2,0.0
abs,Perak,Muallim,2016-01-01,p3,207.5986
abs,Perak,Muallim,2016-01-01,p4,6.6344
abs,Perak,Muallim,2016-01-01,p5,966.7591
abs,Perak,Muallim,2017-01-01,p0,2159.1661
abs,Perak,Muallim,2017-01-01,p1,898.3652
abs,Perak,Muallim,2017-01-01,p2,0.0
abs,Perak,Muallim,2017-01-01,p3,247.2222
abs,Perak,Muallim,2017-01-01,p4,7.9891
abs,Perak,Muallim,2017-01-01,p5,1003.2771
abs,Perak,Muallim,2018-01-01,p0,2187.6638
abs,Perak,Muallim,2018-01-01,p1,874.1403
abs,Perak,Muallim,2018-01-01,p2,0.0
abs,Perak,Muallim,2018-01-01,p3,255.8907
abs,Perak,Muallim,2018-01-01,p4,10.8791
abs,Perak,Muallim,2018-01-01,p5,1044.8097
abs,Perak,Muallim,2019-01-01,p0,2259.4693
abs,Perak,Muallim,2019-01-01,p1,910.5643
abs,Perak,Muallim,2019-01-01,p2,0.0
abs,Perak,Muallim,2019-01-01,p3,268.7436
abs,Perak,Muallim,2019-01-01,p4,10.4044
abs,Perak,Muallim,2019-01-01,p5,1069.1825
abs,Perak,Muallim,2020-01-01,p0,2230.9899
abs,Perak,Muallim,2020-01-01,p1,911.6598
abs,Perak,Muallim,2020-01-01,p2,0.0
abs,Perak,Muallim,2020-01-01,p3,257.2815
abs,Perak,Muallim,2020-01-01,p4,14.443
abs,Perak,Muallim,2020-01-01,p5,1046.7641
abs,Perak,Perak Tengah,2015-01-01,p0,2099.0473
abs,Perak,Perak Tengah,2015-01-01,p1,757.3417
abs,Perak,Perak Tengah,2015-01-01,p2,
abs,Perak,Perak Tengah,2015-01-01,p3,145.9309
abs,Perak,Perak Tengah,2015-01-01,p4,102.8056
abs,Perak,Perak Tengah,2015-01-01,p5,1091.0168
abs,Perak,Perak Tengah,2016-01-01,p0,2021.3351
abs,Perak,Perak Tengah,2016-01-01,p1,661.7034
abs,Perak,Perak Tengah,2016-01-01,p2,
abs,Perak,Perak Tengah,2016-01-01,p3,147.9612
abs,Perak,Perak Tengah,2016-01-01,p4,86.6478
abs,Perak,Perak Tengah,2016-01-01,p5,1122.7158
abs,Perak,Perak Tengah,2017-01-01,p0,2253.9583
abs,Perak,Perak Tengah,2017-01-01,p1,829.6827
abs,Perak,Perak Tengah,2017-01-01,p2,
abs,Perak,Perak Tengah,2017-01-01,p3,158.3479
abs,Perak,Perak Tengah,2017-01-01,p4,91.6921
abs,Perak,Perak Tengah,2017-01-01,p5,1171.4112
abs,Perak,Perak Tengah,2018-01-01,p0,2256.9421
abs,Perak,Perak Tengah,2018-01-01,p1,778.7403
abs,Perak,Perak Tengah,2018-01-01,p2,
abs,Perak,Perak Tengah,2018-01-01,p3,154.8607
abs,Perak,Perak Tengah,2018-01-01,p4,95.6619
abs,Perak,Perak Tengah,2018-01-01,p5,1225.1445
abs,Perak,Perak Tengah,2019-01-01,p0,2301.079
abs,Perak,Perak Tengah,2019-01-01,p1,766.1191
abs,Perak,Perak Tengah,2019-01-01,p2,
abs,Perak,Perak Tengah,2019-01-01,p3,161.2427
abs,Perak,Perak Tengah,2019-01-01,p4,108.8828
abs,Perak,Perak Tengah,2019-01-01,p5,1263.4652
abs,Perak,Perak Tengah,2020-01-01,p0,2303.8226
abs,Perak,Perak Tengah,2020-01-01,p1,801.478
abs,Perak,Perak Tengah,2020-01-01,p2,
abs,Perak,Perak Tengah,2020-01-01,p3,157.3665
abs,Perak,Perak Tengah,2020-01-01,p4,103.9443
abs,Perak,Perak Tengah,2020-01-01,p5,1239.4956
abs,Perak,Selama,2015-01-01,p0,514.7965
abs,Perak,Selama,2015-01-01,p1,296.5249
abs,Perak,Selama,2015-01-01,p2,0.0
abs,Perak,Selama,2015-01-01,p3,9.3322
abs,Perak,Selama,2015-01-01,p4,6.3871
abs,Perak,Selama,2015-01-01,p5,202.3357
abs,Perak,Selama,2016-01-01,p0,513.8938
abs,Perak,Selama,2016-01-01,p1,289.9672
abs,Perak,Selama,2016-01-01,p2,0.0
abs,Perak,Selama,2016-01-01,p3,9.366
abs,Perak,Selama,2016-01-01,p4,7.3143
abs,Perak,Selama,2016-01-01,p5,206.9719
abs,Perak,Selama,2017-01-01,p0,560.1519
abs,Perak,Selama,2017-01-01,p1,322.1904
abs,Perak,Selama,2017-01-01,p2,0.0
abs,Perak,Selama,2017-01-01,p3,10.3565
abs,Perak,Selama,2017-01-01,p4,9.3435
abs,Perak,Selama,2017-01-01,p5,217.8564
abs,Perak,Selama,2018-01-01,p0,572.45
abs,Perak,Selama,2018-01-01,p1,323.7781
abs,Perak,Selama,2018-01-01,p2,0.0
abs,Perak,Selama,2018-01-01,p3,10.3094
abs,Perak,Selama,2018-01-01,p4,6.9602
abs,Perak,Selama,2018-01-01,p5,231.0561
abs,Perak,Selama,2019-01-01,p0,599.2346
abs,Perak,Selama,2019-01-01,p1,341.7881
abs,Perak,Selama,2019-01-01,p2,0.0
abs,Perak,Selama,2019-01-01,p3,10.8926
abs,Perak,Selama,2019-01-01,p4,
abs,Perak,Selama,2019-01-01,p5,241.5972
abs,Perak,Selama,2020-01-01,p0,588.5454
abs,Perak,Selama,2020-01-01,p1,336.2828
abs,Perak,Selama,2020-01-01,p2,0.0
abs,Perak,Selama,2020-01-01,p3,10.6132
abs,Perak,Selama,2020-01-01,p4,7.4946
abs,Perak,Selama,2020-01-01,p5,233.9994
abs,Perlis,Perlis,2015-01-01,p0,5352.875
abs,Perlis,Perlis,2015-01-01,p1,1161.077
abs,Perlis,Perlis,2015-01-01,p2,31.698
abs,Perlis,Perlis,2015-01-01,p3,458.197
abs,Perlis,Perlis,2015-01-01,p4,193.228
abs,Perlis,Perlis,2015-01-01,p5,3414.264
abs,Perlis,Perlis,2016-01-01,p0,5569.584
abs,Perlis,Perlis,2016-01-01,p1,1200.073
abs,Perlis,Perlis,2016-01-01,p2,28.359
abs,Perlis,Perlis,2016-01-01,p3,448.56
abs,Perlis,Perlis,2016-01-01,p4,212.035
abs,Perlis,Perlis,2016-01-01,p5,3578.896
abs,Perlis,Perlis,2017-01-01,p0,5694.648
abs,Perlis,Perlis,2017-01-01,p1,1248.989
abs,Perlis,Perlis,2017-01-01,p2,30.706
abs,Perlis,Perlis,2017-01-01,p3,458.684
abs,Perlis,Perlis,2017-01-01,p4,121.183
abs,Perlis,Perlis,2017-01-01,p5,3722.87
abs,Perlis,Perlis,2018-01-01,p0,5885.364
abs,Perlis,Perlis,2018-01-01,p1,1260.332
abs,Perlis,Perlis,2018-01-01,p2,32.582
abs,Perlis,Perlis,2018-01-01,p3,465.657
abs,Perlis,Perlis,2018-01-01,p4,147.251
abs,Perlis,Perlis,2018-01-01,p5,3881.139
abs,Perlis,Perlis,2019-01-01,p0,6151.334
abs,Perlis,Perlis,2019-01-01,p1,1333.94
abs,Perlis,Perlis,2019-01-01,p2,33.318
abs,Perlis,Perlis,2019-01-01,p3,470.377
abs,Perlis,Perlis,2019-01-01,p4,166.658
abs,Perlis,Perlis,2019-01-01,p5,4074.923
abs,Perlis,Perlis,2020-01-01,p0,5785.067
abs,Perlis,Perlis,2020-01-01,p1,1087.742
abs,Perlis,Perlis,2020-01-01,p2,30.067
abs,Perlis,Perlis,2020-01-01,p3,443.996
abs,Perlis,Perlis,2020-01-01,p4,150.603
abs,Perlis,Perlis,2020-01-01,p5,4032.247
abs,Pulau Pinang,Barat Daya,2015-01-01,p0,23375.3889
abs,Pulau Pinang,Barat Daya,2015-01-01,p1,167.7584
abs,Pulau Pinang,Barat Daya,2015-01-01,p2,
abs,Pulau Pinang,Barat Daya,2015-01-01,p3,16317.4744
abs,Pulau Pinang,Barat Daya,2015-01-01,p4,453.2837
abs,Pulau Pinang,Barat Daya,2015-01-01,p5,6149.8062
abs,Pulau Pinang,Barat Daya,2016-01-01,p0,24529.2841
abs,Pulau Pinang,Barat Daya,2016-01-01,p1,174.9336
abs,Pulau Pinang,Barat Daya,2016-01-01,p2,
abs,Pulau Pinang,Barat Daya,2016-01-01,p3,17076.8423
abs,Pulau Pinang,Barat Daya,2016-01-01,p4,516.7158
abs,Pulau Pinang,Barat Daya,2016-01-01,p5,6439.4478
abs,Pulau Pinang,Barat Daya,2017-01-01,p0,25665.9265
abs,Pulau Pinang,Barat Daya,2017-01-01,p1,169.8348
abs,Pulau Pinang,Barat Daya,2017-01-01,p2,
abs,Pulau Pinang,Barat Daya,2017-01-01,p3,17975.085
abs,Pulau Pinang,Barat Daya,2017-01-01,p4,396.4425
abs,Pulau Pinang,Barat Daya,2017-01-01,p5,6718.8104
abs,Pulau Pinang,Barat Daya,2018-01-01,p0,27091.3356
abs,Pulau Pinang,Barat Daya,2018-01-01,p1,173.9882
abs,Pulau Pinang,Barat Daya,2018-01-01,p2,
abs,Pulau Pinang,Barat Daya,2018-01-01,p3,19107.3384
abs,Pulau Pinang,Barat Daya,2018-01-01,p4,381.8633
abs,Pulau Pinang,Barat Daya,2018-01-01,p5,7069.3627
abs,Pulau Pinang,Barat Daya,2019-01-01,p0,27822.1165
abs,Pulau Pinang,Barat Daya,2019-01-01,p1,182.6087
abs,Pulau Pinang,Barat Daya,2019-01-01,p2,
abs,Pulau Pinang,Barat Daya,2019-01-01,p3,19583.2777
abs,Pulau Pinang,Barat Daya,2019-01-01,p4,410.723
abs,Pulau Pinang,Barat Daya,2019-01-01,p5,7407.8224
abs,Pulau Pinang,Barat Daya,2020-01-01,p0,28222.9654
abs,Pulau Pinang,Barat Daya,2020-01-01,p1,169.5243
abs,Pulau Pinang,Barat Daya,2020-01-01,p2,
abs,Pulau Pinang,Barat Daya,2020-01-01,p3,20728.8552
abs,Pulau Pinang,Barat Daya,2020-01-01,p4,389.5519
abs,Pulau Pinang,Barat Daya,2020-01-01,p5,6664.0303
abs,Pulau Pinang,Seberang Perai Selatan,2015-01-01,p0,6747.6457
abs,Pulau Pinang,Seberang Perai Selatan,2015-01-01,p1,714.9812
abs,Pulau Pinang,Seberang Perai Selatan,2015-01-01,p2,
abs,Pulau Pinang,Seberang Perai Selatan,2015-01-01,p3,3065.3703
abs,Pulau Pinang,Seberang Perai Selatan,2015-01-01,p4,324.963
abs,Pulau Pinang,Seberang Perai Selatan,2015-01-01,p5,2580.0332
abs,Pulau Pinang,Seberang Perai Selatan,2016-01-01,p0,7006.245
abs,Pulau Pinang,Seberang Perai Selatan,2016-01-01,p1,605.1108
abs,Pulau Pinang,Seberang Perai Selatan,2016-01-01,p2,
abs,Pulau Pinang,Seberang Perai Selatan,2016-01-01,p3,3175.5561
abs,Pulau Pinang,Seberang Perai Selatan,2016-01-01,p4,468.1238
abs,Pulau Pinang,Seberang Perai Selatan,2016-01-01,p5,2685.9278
abs,Pulau Pinang,Seberang Perai Selatan,2017-01-01,p0,7427.1861
abs,Pulau Pinang,Seberang Perai Selatan,2017-01-01,p1,680.8683
abs,Pulau Pinang,Seberang Perai Selatan,2017-01-01,p2,
abs,Pulau Pinang,Seberang Perai Selatan,2017-01-01,p3,3480.3176
abs,Pulau Pinang,Seberang Perai Selatan,2017-01-01,p4,395.7241
abs,Pulau Pinang,Seberang Perai Selatan,2017-01-01,p5,2782.3304
abs,Pulau Pinang,Seberang Perai Selatan,2018-01-01,p0,7730.3935
abs,Pulau Pinang,Seberang Perai Selatan,2018-01-01,p1,601.5613
abs,Pulau Pinang,Seberang Perai Selatan,2018-01-01,p2,
abs,Pulau Pinang,Seberang Perai Selatan,2018-01-01,p3,3735.9877
abs,Pulau Pinang,Seberang Perai Selatan,2018-01-01,p4,423.5928
abs,Pulau Pinang,Seberang Perai Selatan,2018-01-01,p5,2889.753
abs,Pulau Pinang,Seberang Perai Selatan,2019-01-01,p0,8034.204
abs,Pulau Pinang,Seberang Perai Selatan,2019-01-01,p1,648.2715
abs,Pulau Pinang,Seberang Perai Selatan,2019-01-01,p2,
abs,Pulau Pinang,Seberang Perai Selatan,2019-01-01,p3,3881.6946
abs,Pulau Pinang,Seberang Perai Selatan,2019-01-01,p4,425.8777
abs,Pulau Pinang,Seberang Perai Selatan,2019-01-01,p5,3023.8893
abs,Pulau Pinang,Seberang Perai Selatan,2020-01-01,p0,8038.9139
abs,Pulau Pinang,Seberang Perai Selatan,2020-01-01,p1,632.8104
abs,Pulau Pinang,Seberang Perai Selatan,2020-01-01,p2,
abs,Pulau Pinang,Seberang Perai Selatan,2020-01-01,p3,4043.5589
abs,Pulau Pinang,Seberang Perai Selatan,2020-01-01,p4,358.3998
abs,Pulau Pinang,Seberang Perai Selatan,2020-01-01,p5,2944.5758
abs,Pulau Pinang,Seberang Perai Tengah,2015-01-01,p0,22543.1411
abs,Pulau Pinang,Seberang Perai Tengah,2015-01-01,p1,455.1519
abs,Pulau Pinang,Seberang Perai Tengah,2015-01-01,p2,109.6032
abs,Pulau Pinang,Seberang Perai Tengah,2015-01-01,p3,11260.0167
abs,Pulau Pinang,Seberang Perai Tengah,2015-01-01,p4,593.7233
abs,Pulau Pinang,Seberang Perai Tengah,2015-01-01,p5,9891.8789
abs,Pulau Pinang,Seberang Perai Tengah,2016-01-01,p0,23961.9831
abs,Pulau Pinang,Seberang Perai Tengah,2016-01-01,p1,451.1598
abs,Pulau Pinang,Seberang Perai Tengah,2016-01-01,p2,119.7991
abs,Pulau Pinang,Seberang Perai Tengah,2016-01-01,p3,12169.9037
abs,Pulau Pinang,Seberang Perai Tengah,2016-01-01,p4,408.4491
abs,Pulau Pinang,Seberang Perai Tengah,2016-01-01,p5,10544.9386
abs,Pulau Pinang,Seberang Perai Tengah,2017-01-01,p0,25285.3888
abs,Pulau Pinang,Seberang Perai Tengah,2017-01-01,p1,449.1868
abs,Pulau Pinang,Seberang Perai Tengah,2017-01-01,p2,126.319
abs,Pulau Pinang,Seberang Perai Tengah,2017-01-01,p3,12870.4672
abs,Pulau Pinang,Seberang Perai Tengah,2017-01-01,p4,323.1037
abs,Pulau Pinang,Seberang Perai Tengah,2017-01-01,p5,11179.022
abs,Pulau Pinang,Seberang Perai Tengah,2018-01-01,p0,26635.7816
abs,Pulau Pinang,Seberang Perai Tengah,2018-01-01,p1,454.5428
abs,Pulau Pinang,Seberang Perai Tengah,2018-01-01,p2,138.1156
abs,Pulau Pinang,Seberang Perai Tengah,2018-01-01,p3,13403.9112
abs,Pulau Pinang,Seberang Perai Tengah,2018-01-01,p4,378.5783
abs,Pulau Pinang,Seberang Perai Tengah,2018-01-01,p5,11959.3597
abs,Pulau Pinang,Seberang Perai Tengah,2019-01-01,p0,27790.2065
abs,Pulau Pinang,Seberang Perai Tengah,2019-01-01,p1,473.6855
abs,Pulau Pinang,Seberang Perai Tengah,2019-01-01,p2,151.8764
abs,Pulau Pinang,Seberang Perai Tengah,2019-01-01,p3,13729.8021
abs,Pulau Pinang,Seberang Perai Tengah,2019-01-01,p4,473.178
abs,Pulau Pinang,Seberang Perai Tengah,2019-01-01,p5,12761.0087
abs,Pulau Pinang,Seberang Perai Tengah,2020-01-01,p0,26886.9163
abs,Pulau Pinang,Seberang Perai Tengah,2020-01-01,p1,491.9237
abs,Pulau Pinang,Seberang Perai Tengah,2020-01-01,p2,123.2908
abs,Pulau Pinang,Seberang Perai Tengah,2020-01-01,p3,13619.3961
abs,Pulau Pinang,Seberang Perai Tengah,2020-01-01,p4,410.0182
abs,Pulau Pinang,Seberang Perai Tengah,2020-01-01,p5,12028.0031
abs,Pulau Pinang,Seberang Perai Utara,2015-01-01,p0,7077.7084
abs,Pulau Pinang,Seberang Perai Utara,2015-01-01,p1,529.8842
abs,Pulau Pinang,Seberang Perai Utara,2015-01-01,p2,
abs,Pulau Pinang,Seberang Perai Utara,2015-01-01,p3,1887.4641
abs,Pulau Pinang,Seberang Perai Utara,2015-01-01,p4,161.192
abs,Pulau Pinang,Seberang Perai Utara,2015-01-01,p5,4442.5164
abs,Pulau Pinang,Seberang Perai Utara,2016-01-01,p0,7246.1005
abs,Pulau Pinang,Seberang Perai Utara,2016-01-01,p1,532.8893
abs,Pulau Pinang,Seberang Perai Utara,2016-01-01,p2,
abs,Pulau Pinang,Seberang Perai Utara,2016-01-01,p3,1885.999
abs,Pulau Pinang,Seberang Perai Utara,2016-01-01,p4,163.9814
abs,Pulau Pinang,Seberang Perai Utara,2016-01-01,p5,4601.4066
abs,Pulau Pinang,Seberang Perai Utara,2017-01-01,p0,7487.0245
abs,Pulau Pinang,Seberang Perai Utara,2017-01-01,p1,532.579
abs,Pulau Pinang,Seberang Perai Utara,2017-01-01,p2,5.6909
abs,Pulau Pinang,Seberang Perai Utara,2017-01-01,p3,1952.8246
abs,Pulau Pinang,Seberang Perai Utara,2017-01-01,p4,135.7325
abs,Pulau Pinang,Seberang Perai Utara,2017-01-01,p5,4789.5896
abs,Pulau Pinang,Seberang Perai Utara,2018-01-01,p0,7862.833
abs,Pulau Pinang,Seberang Perai Utara,2018-01-01,p1,546.5619
abs,Pulau Pinang,Seberang Perai Utara,2018-01-01,p2,5.9781
abs,Pulau Pinang,Seberang Perai Utara,2018-01-01,p3,2016.3631
abs,Pulau Pinang,Seberang Perai Utara,2018-01-01,p4,188.1681
abs,Pulau Pinang,Seberang Perai Utara,2018-01-01,p5,5041.6057
abs,Pulau Pinang,Seberang Perai Utara,2019-01-01,p0,8211.0372
abs,Pulau Pinang,Seberang Perai Utara,2019-01-01,p1,571.6498
abs,Pulau Pinang,Seberang Perai Utara,2019-01-01,p2,6.5234
abs,Pulau Pinang,Seberang Perai Utara,2019-01-01,p3,2122.8444
abs,Pulau Pinang,Seberang Perai Utara,2019-01-01,p4,189.0208
abs,Pulau Pinang,Seberang Perai Utara,2019-01-01,p5,5277.5399
abs,Pulau Pinang,Seberang Perai Utara,2020-01-01,p0,7922.7508
abs,Pulau Pinang,Seberang Perai Utara,2020-01-01,p1,581.0802
abs,Pulau Pinang,Seberang Perai Utara,2020-01-01,p2,
abs,Pulau Pinang,Seberang Perai Utara,2020-01-01,p3,2061.4304
abs,Pulau Pinang,Seberang Perai Utara,2020-01-01,p4,158.8605
abs,Pulau Pinang,Seberang Perai Utara,2020-01-01,p5,5071.94
abs,Pulau Pinang,Timur Laut,2015-01-01,p0,18402.3306
abs,Pulau Pinang,Timur Laut,2015-01-01,p1,216.0135
abs,Pulau Pinang,Timur Laut,2015-01-01,p2,8.2181
abs,Pulau Pinang,Timur Laut,2015-01-01,p3,1066.4589
abs,Pulau Pinang,Timur Laut,2015-01-01,p4,1178.8034
abs,Pulau Pinang,Timur Laut,2015-01-01,p5,15853.0259
abs,Pulau Pinang,Timur Laut,2016-01-01,p0,19749.6667
abs,Pulau Pinang,Timur Laut,2016-01-01,p1,223.7198
abs,Pulau Pinang,Timur Laut,2016-01-01,p2,8.7319
abs,Pulau Pinang,Timur Laut,2016-01-01,p3,1102.4664
abs,Pulau Pinang,Timur Laut,2016-01-01,p4,1427.1792
abs,Pulau Pinang,Timur Laut,2016-01-01,p5,16895.0603
abs,Pulau Pinang,Timur Laut,2017-01-01,p0,20902.2975
abs,Pulau Pinang,Timur Laut,2017-01-01,p1,201.9452
abs,Pulau Pinang,Timur Laut,2017-01-01,p2,9.4946
abs,Pulau Pinang,Timur Laut,2017-01-01,p3,1146.8352
abs,Pulau Pinang,Timur Laut,2017-01-01,p4,1437.8033
abs,Pulau Pinang,Timur Laut,2017-01-01,p5,17988.323
abs,Pulau Pinang,Timur Laut,2018-01-01,p0,21913.8917
abs,Pulau Pinang,Timur Laut,2018-01-01,p1,192.5759
abs,Pulau Pinang,Timur Laut,2018-01-01,p2,9.8415
abs,Pulau Pinang,Timur Laut,2018-01-01,p3,1194.8215
abs,Pulau Pinang,Timur Laut,2018-01-01,p4,1247.3644
abs,Pulau Pinang,Timur Laut,2018-01-01,p5,19160.403
abs,Pulau Pinang,Timur Laut,2019-01-01,p0,22787.7874
abs,Pulau Pinang,Timur Laut,2019-01-01,p1,191.5719
abs,Pulau Pinang,Timur Laut,2019-01-01,p2,10.4223
abs,Pulau Pinang,Timur Laut,2019-01-01,p3,1192.7589
abs,Pulau Pinang,Timur Laut,2019-01-01,p4,1145.2792
abs,Pulau Pinang,Timur Laut,2019-01-01,p5,20175.2212
abs,Pulau Pinang,Timur Laut,2020-01-01,p0,21619.1351
abs,Pulau Pinang,Timur Laut,2020-01-01,p1,173.5116
abs,Pulau Pinang,Timur Laut,2020-01-01,p2,9.2362
abs,Pulau Pinang,Timur Laut,2020-01-01,p3,1173.3294
abs,Pulau Pinang,Timur Laut,2020-01-01,p4,917.2871
abs,Pulau Pinang,Timur Laut,2020-01-01,p5,19270.0187
abs,Sabah,Beaufort,2015-01-01,p0,731.3395
abs,Sabah,Beaufort,2015-01-01,p1,250.2109
abs,Sabah,Beaufort,2015-01-01,p2,
abs,Sabah,Beaufort,2015-01-01,p3,26.0268
abs,Sabah,Beaufort,2015-01-01,p4,44.7148
abs,Sabah,Beaufort,2015-01-01,p5,402.2665
abs,Sabah,Beaufort,2016-01-01,p0,707.2409
abs,Sabah,Beaufort,2016-01-01,p1,220.8571
abs,Sabah,Beaufort,2016-01-01,p2,5.5824
abs,Sabah,Beaufort,2016-01-01,p3,23.1616
abs,Sabah,Beaufort,2016-01-01,p4,38.2668
abs,Sabah,Beaufort,2016-01-01,p5,415.6028
abs,Sabah,Beaufort,2017-01-01,p0,750.1636
abs,Sabah,Beaufort,2017-01-01,p1,224.3873
abs,Sabah,Beaufort,2017-01-01,p2,6.512
abs,Sabah,Beaufort,2017-01-01,p3,23.0909
abs,Sabah,Beaufort,2017-01-01,p4,46.4672
abs,Sabah,Beaufort,2017-01-01,p5,445.267
abs,Sabah,Beaufort,2018-01-01,p0,768.738
abs,Sabah,Beaufort,2018-01-01,p1,211.5788
abs,Sabah,Beaufort,2018-01-01,p2,6.2524
abs,Sabah,Beaufort,2018-01-01,p3,24.165
abs,Sabah,Beaufort,2018-01-01,p4,46.2696
abs,Sabah,Beaufort,2018-01-01,p5,476.1024
abs,Sabah,Beaufort,2019-01-01,p0,798.9693
abs,Sabah,Beaufort,2019-01-01,p1,212.0474
abs,Sabah,Beaufort,2019-01-01,p2,7.3609
abs,Sabah,Beaufort,2019-01-01,p3,26.1053
abs,Sabah,Beaufort,2019-01-01,p4,44.0282
abs,Sabah,Beaufort,2019-01-01,p5,506.813
abs,Sabah,Beaufort,2020-01-01,p0,766.6438
abs,Sabah,Beaufort,2020-01-01,p1,207.2142
abs,Sabah,Beaufort,2020-01-01,p2,6.2722
abs,Sabah,Beaufort,2020-01-01,p3,24.6567
abs,Sabah,Beaufort,2020-01-01,p4,37.1248
abs,Sabah,Beaufort,2020-01-01,p5,487.7055
abs,Sabah,Beluran,2015-01-01,p0,2127.9226
abs,Sabah,Beluran,2015-01-01,p1,1618.6577
abs,Sabah,Beluran,2015-01-01,p2,6.3203
abs,Sabah,Beluran,2015-01-01,p3,215.4998
abs,Sabah,Beluran,2015-01-01,p4,14.0279
abs,Sabah,Beluran,2015-01-01,p5,268.7141
abs,Sabah,Beluran,2016-01-01,p0,1829.6088
abs,Sabah,Beluran,2016-01-01,p1,1326.573
abs,Sabah,Beluran,2016-01-01,p2,8.2219
abs,Sabah,Beluran,2016-01-01,p3,207.6226
abs,Sabah,Beluran,2016-01-01,p4,9.4139
abs,Sabah,Beluran,2016-01-01,p5,272.8579
abs,Sabah,Beluran,2017-01-01,p0,1955.8253
abs,Sabah,Beluran,2017-01-01,p1,1407.4812
abs,Sabah,Beluran,2017-01-01,p2,8.8255
abs,Sabah,Beluran,2017-01-01,p3,235.2661
abs,Sabah,Beluran,2017-01-01,p4,12.2184
abs,Sabah,Beluran,2017-01-01,p5,285.7146
abs,Sabah,Beluran,2018-01-01,p0,1906.5782
abs,Sabah,Beluran,2018-01-01,p1,1375.2152
abs,Sabah,Beluran,2018-01-01,p2,9.0148
abs,Sabah,Beluran,2018-01-01,p3,214.1278
abs,Sabah,Beluran,2018-01-01,p4,10.7489
abs,Sabah,Beluran,2018-01-01,p5,292.55
abs,Sabah,Beluran,2019-01-01,p0,1929.4785
abs,Sabah,Beluran,2019-01-01,p1,1414.6166
abs,Sabah,Beluran,2019-01-01,p2,10.7759
abs,Sabah,Beluran,2019-01-01,p3,185.8214
abs,Sabah,Beluran,2019-01-01,p4,13.7706
