date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD
2004-04-01,selling,3.83,,0.037067,7.0822,2.3031,,
2004-04-02,buying,3.77,,0.03616,7.0077,2.2543,,
2004-04-02,selling,3.83,,0.03713,7.1276,2.3089,,
2004-04-05,buying,3.77,,0.03603,6.9832,2.2472,,
2004-04-05,selling,3.83,,0.03697,7.1023,2.302,,
2004-04-06,buying,3.77,,0.03566,6.8871,2.2371,,
2004-04-06,selling,3.83,,0.03673,7.0077,2.2962,,
2004-04-07,buying,3.77,,0.03564,6.9444,2.2386,,
2004-04-07,selling,3.83,,0.03658,7.0771,2.2931,,
2004-04-08,buying,3.77,,0.03563,6.9493,2.2477,,
2004-04-08,selling,3.83,,0.03663,7.0671,2.3026,,
2004-04-09,buying,3.77,,0.03526,6.9108,2.2442,,
2004-04-09,selling,3.83,,0.03618,7.0522,2.2983,,
2004-04-12,buying,3.77,,0.03532,6.9252,2.2589,,
2004-04-12,selling,3.83,,0.036242,7.0423,2.3031,,
2004-04-13,buying,3.77,,0.03573,6.9348,2.2614,,
2004-04-13,selling,3.83,,0.03665,7.0671,2.3154,,
2004-04-14,buying,3.77,,0.03581,6.8871,2.2517,,
2004-04-14,selling,3.83,,0.03668,7.0175,2.3084,,
2004-04-15,buying,3.77,,0.03501,6.8166,2.2462,,
2004-04-15,selling,3.83,,0.0361,6.9832,2.3084,,
2004-04-16,buying,3.77,,0.03466,6.7431,2.2422,,
2004-04-16,selling,3.83,,0.0356,6.8729,2.2994,,
2004-04-19,buying,3.77,,0.03489,6.7981,2.2447,,
2004-04-19,selling,3.83,,0.03577,6.9108,2.2962,,
2004-04-20,buying,3.77,,0.03455,6.8166,2.2386,,
2004-04-20,selling,3.83,,0.03555,6.9396,2.2941,,
2004-04-21,buying,3.77,,0.034528,6.7249,2.2311,,
2004-04-21,selling,3.83,,0.03539,6.8446,2.2873,,
2004-04-22,buying,3.77,,0.03434,6.68,2.2198,,
2004-04-22,selling,3.83,,0.03523,6.7981,2.281,,
2004-04-23,buying,3.77,,0.03426,6.689,2.2163,,
2004-04-23,selling,3.83,,0.03515,6.8213,2.2738,,
2004-04-26,buying,3.77,,0.03442,6.7024,2.2173,,
2004-04-26,selling,3.83,,0.03532,6.7981,2.2738,,
2004-04-27,buying,3.77,,0.03456,6.734,2.2193,,
2004-04-27,selling,3.83,,0.03547,6.854,2.2743,,
2004-04-28,buying,3.77,,0.034368,6.7659,2.2207,,
2004-04-28,selling,3.83,,0.035182,6.8823,2.2681,,
2004-04-29,buying,3.77,,0.03408,6.6756,2.2158,,
2004-04-29,selling,3.83,,0.03502,6.7935,2.2691,,
2004-04-30,buying,3.77,,0.03411,6.6845,2.2056,,
2004-04-30,selling,3.83,,0.03507,6.812,2.265,,
2004-05-05,buying,3.77,,0.03435,6.7843,2.2247,,
2004-05-05,selling,3.83,,0.03523,6.9013,2.2769,,
2004-05-06,buying,3.77,,0.03451,6.7613,2.2311,,
2004-05-06,selling,3.83,,0.03544,6.8823,2.2883,,
2004-05-10,buying,3.77,,0.03337,6.7295,2.2046,,
2004-05-10,selling,3.83,,0.03427,6.8634,2.2655,,
2004-05-11,buying,3.77,,0.03307,6.6979,2.1839,,
2004-05-11,selling,3.83,,0.03395,6.8446,2.2366,,
2004-05-12,buying,3.77,,0.03331,6.6357,2.193,,
2004-05-12,selling,3.83,,0.034153,6.7659,2.2422,,
2004-05-13,buying,3.77,,0.03324,6.6934,2.1939,,
2004-05-13,selling,3.83,,0.03415,6.812,2.2432,,
2004-05-14,buying,3.77,,0.03286,6.6445,2.1815,,
2004-05-14,selling,3.83,,0.03372,6.7568,2.2341,,
2004-05-17,buying,3.77,,0.03301,6.6489,2.1853,,
2004-05-17,selling,3.83,,0.03394,6.7705,2.2411,,
2004-05-18,buying,3.77,,0.03292,6.6667,2.181,,
2004-05-18,selling,3.83,,0.033742,6.7889,2.2331,,
2004-05-19,buying,3.77,,0.03301,6.6578,2.1848,,
2004-05-19,selling,3.83,,0.03387,6.7889,2.2371,,
2004-05-20,buying,3.77,,0.03325,6.7295,2.1925,,
2004-05-20,selling,3.83,,0.03413,6.8493,2.2457,,
2004-05-21,buying,3.77,,0.03335,6.7024,6.6979,,
2004-05-21,selling,3.83,,0.03423,6.8259,6.8027,,
2004-05-24,buying,3.77,,0.0335,6.7431,2.1944,,
2004-05-24,selling,3.83,,0.03433,6.8681,2.2538,,
2004-05-25,buying,3.77,,0.03319,6.7613,2.1887,,
2004-05-25,selling,3.83,,0.03408,6.8776,2.2477,,
2004-05-26,buying,3.77,,0.03362,6.8353,2.1983,,
2004-05-26,selling,3.83,,0.034484,6.9638,2.2533,,
2004-05-27,buying,3.77,,0.03355,6.8399,2.1997,,
2004-05-27,selling,3.83,,0.03446,6.9638,2.2517,,
2004-05-28,buying,3.77,,0.0339,6.9348,2.2163,,
2004-05-28,selling,3.83,,0.034771,7.0621,2.2707,,
2004-05-31,buying,3.77,,0.03411,6.9252,2.2168,,
2004-05-31,selling,3.83,,0.03498,7.0621,2.2696,,
2004-06-01,buying,3.77,,0.034718,6.9013,2.2139,,
2004-06-01,selling,3.83,,0.03514,7.0323,2.2691,,
2004-06-02,buying,3.77,,0.03401,6.9493,2.2075,,
2004-06-02,selling,3.83,,0.035115,7.0671,2.2609,,
2004-06-03,buying,3.77,,0.03421,6.9204,2.2114,,
2004-06-03,selling,3.83,,0.0351,7.0671,2.2655,,
2004-06-07,buying,3.77,,0.03392,6.9638,2.207,,
2004-06-07,selling,3.83,,0.034809,7.0872,2.2578,,
2004-06-08,buying,3.77,,0.03427,6.9396,2.209,,
2004-06-08,selling,3.83,,0.0352,7.0721,2.263,,
2004-06-09,buying,3.77,,0.03426,6.9396,2.2075,,
2004-06-09,selling,3.83,,0.03519,7.0721,2.2624,,
2004-06-10,buying,3.77,,0.03408,6.9013,2.1959,,
2004-06-10,selling,3.83,,0.034942,7.0225,2.2512,,
2004-06-11,buying,3.77,,0.03435,6.9396,2.1988,,
2004-06-11,selling,3.83,,0.03526,7.0771,2.2528,,
2004-06-14,buying,3.77,,0.03406,6.9061,2.1911,,
2004-06-14,selling,3.83,,0.035,7.0522,2.2457,,
2004-06-15,buying,3.77,,0.033828,6.854,2.1882,,
2004-06-15,selling,3.83,,0.0347,6.9686,2.2427,,
2004-06-16,buying,3.77,,0.03438,6.9156,2.2002,,
2004-06-16,selling,3.83,,0.03524,7.0373,2.2538,,
2004-06-17,buying,3.77,,0.03415,6.8871,2.1978,,
2004-06-17,selling,3.83,,0.03508,7.0175,2.2447,,
2004-06-18,buying,3.77,,0.03428,6.9156,2.1915,,
2004-06-18,selling,3.83,,0.03521,7.0522,2.2452,,
2004-06-21,buying,3.77,,0.03456,6.9444,2.1949,,
2004-06-21,selling,3.83,,0.03551,7.0621,2.2487,,
2004-06-22,buying,3.77,,0.03459,6.9108,2.1839,,
2004-06-22,selling,3.83,,0.0355,7.0472,2.2406,,
2004-06-24,buying,3.77,,0.03474,6.8399,2.1925,,
2004-06-24,selling,3.83,,0.035596,6.993,2.2422,,
2004-06-28,buying,3.77,,0.03495,6.8871,2.2065,,
2004-06-28,selling,3.83,,0.03583,7.0126,2.2604,,
2004-06-29,buying,3.77,,0.03471,6.8966,2.1968,,
2004-06-29,selling,3.83,,0.03576,7.0274,2.2543,,
2004-06-30,buying,3.77,,0.03467,6.8213,2.1944,,
2004-06-30,selling,3.83,,0.03559,6.9444,2.2477,,
2004-07-01,buying,3.77,,0.03475,6.8634,2.193,,
2004-07-01,selling,3.83,,0.03567,6.9979,2.2472,,
2004-07-02,buying,3.77,,0.03463,6.8587,2.193,,
2004-07-02,selling,3.83,,0.03558,6.993,2.2492,,
2004-07-05,buying,3.77,,0.03462,6.9204,2.1997,,
2004-07-05,selling,3.83,,0.03559,7.0472,2.2538,,
2004-07-06,buying,3.77,,0.0344,6.9108,2.1915,,
2004-07-06,selling,3.83,,0.03533,7.0373,2.2467,,
2004-07-07,buying,3.77,,0.03437,6.9493,2.1944,,
2004-07-07,selling,3.83,,0.035263,7.0822,2.2472,,
2004-07-08,buying,3.77,,0.03462,6.9979,2.2065,,
2004-07-08,selling,3.83,,0.03558,7.1276,2.2599,,
2004-07-09,buying,3.77,,0.034557,6.9979,2.208,,
2004-07-09,selling,3.83,,0.03541,7.1174,2.2604,,
2004-07-12,buying,3.77,,0.03486,7.0175,2.2158,,
2004-07-12,selling,3.83,,0.03583,7.1531,2.2696,,
2004-07-13,buying,3.77,,0.03458,7.0175,2.2158,,
2004-07-13,selling,3.83,,0.0355,7.1429,2.2717,,
2004-07-14,buying,3.77,,0.03456,7.0077,2.2143,,
2004-07-14,selling,3.83,,0.0355,7.1327,2.2681,,
2004-07-15,buying,3.77,,0.03443,7.0028,2.2085,,
2004-07-15,selling,3.83,,0.0355,7.1327,2.2681,,
2004-07-16,buying,3.77,,0.03425,6.9784,2.2046,,
2004-07-16,selling,3.83,,0.03531,7.1276,2.2645,,
2004-07-19,buying,3.77,,0.03457,7.0771,2.2139,,
2004-07-19,selling,3.83,,0.03549,7.2046,2.2691,,
2004-07-20,buying,3.77,,0.03464,7.0373,2.2134,,
2004-07-20,selling,3.83,,0.035531,7.1685,2.2681,,
2004-07-21,buying,3.77,,0.03467,6.9832,2.207,,
2004-07-21,selling,3.83,,0.03555,7.1073,2.2604,,
2004-07-22,buying,3.77,,0.03419,6.9348,2.1939,,
2004-07-22,selling,3.83,,0.0351,7.0621,2.2497,,
2004-07-23,buying,3.77,,0.03421,6.9541,2.1901,,
2004-07-23,selling,3.83,,0.03513,7.0822,2.2472,,
2004-07-26,buying,3.77,,0.03417,6.9204,2.1858,,
2004-07-26,selling,3.83,,0.03505,7.0373,2.2371,,
2004-07-27,buying,3.77,,0.0342,6.9444,2.1863,,
2004-07-27,selling,3.83,,0.035066,7.0671,2.2391,,
2004-07-28,buying,3.77,,0.03386,6.8776,2.1801,,
2004-07-28,selling,3.83,,0.03479,8.0,2.2356,,
2004-07-29,buying,3.77,,0.03369,6.8871,2.1786,,
2004-07-29,selling,3.83,,0.034552,7.0077,2.2326,,
2004-07-30,buying,3.77,,0.03352,6.854,2.1839,,
2004-07-30,selling,3.83,,0.03441,6.9832,2.2376,,
2004-08-02,buying,3.77,,0.03377,6.8681,2.1896,,
2004-08-02,selling,3.83,,0.03468,7.0028,2.2442,,
2004-08-03,buying,3.77,,0.03396,6.8966,2.1939,,
2004-08-03,selling,3.83,,0.03482,7.0126,2.2482,,
2004-08-04,buying,3.77,,0.03398,6.8918,2.1887,,
2004-08-04,selling,3.83,,0.03487,7.0077,2.2447,,
2004-08-05,buying,3.77,,0.0338,6.8871,2.1872,,
2004-08-05,selling,3.83,,0.03473,7.0126,2.2416,,
2004-08-06,buying,3.77,,0.03363,6.8776,2.1839,,
2004-08-06,selling,3.83,,0.03451,7.0028,2.2371,,
2004-08-09,buying,3.77,,0.03409,6.9493,2.1901,,
2004-08-09,selling,3.83,,0.034955,7.0771,2.2472,,
2004-08-10,buying,3.77,,0.03396,6.9493,2.1968,,
2004-08-10,selling,3.83,,0.03484,7.0721,2.2477,,
2004-08-11,buying,3.77,,0.0338,6.9013,2.1949,,
2004-08-11,selling,3.83,,0.03469,7.0225,2.2492,,
2004-08-12,buying,3.77,,0.03398,6.9156,2.2012,,
2004-08-12,selling,3.83,,0.03487,7.0373,2.2538,,
2004-08-13,buying,3.77,,0.03369,6.8729,2.192,,
2004-08-13,selling,3.83,,0.034546,6.9979,2.2472,,
2004-08-16,buying,3.77,,0.03402,6.9541,2.1939,,
2004-08-16,selling,3.83,,0.03493,7.0822,2.2507,,
2004-08-17,buying,3.77,,0.03403,6.9444,2.1968,,
2004-08-17,selling,3.83,,0.03494,7.0671,2.2512,,
2004-08-18,buying,3.77,,0.03417,6.9013,2.1973,,
2004-08-18,selling,3.83,,0.03508,7.0522,2.2523,,
2004-08-19,buying,3.77,,0.03433,6.8776,2.1993,,
2004-08-19,selling,3.83,,0.03528,7.0028,2.2533,,
2004-08-20,buying,3.77,,0.03433,6.9108,2.1993,,
2004-08-20,selling,3.83,,0.03525,7.0373,2.2553,,
2004-08-23,buying,3.77,,0.03439,6.8493,2.2065,,
2004-08-23,selling,3.83,,0.0353,6.9832,2.2594,,
2004-08-24,buying,3.77,,0.03418,6.8213,2.2022,,
2004-08-24,selling,3.83,,0.03508,6.9444,2.2538,,
2004-08-25,buying,3.77,,0.03428,6.7659,2.1988,,
2004-08-25,selling,3.83,,0.03516,6.8776,2.2517,,
2004-08-26,buying,3.77,,0.03415,6.7751,2.1988,,
2004-08-26,selling,3.83,,0.03509,6.8966,2.2538,,
2004-08-27,buying,3.77,,0.03428,6.7797,2.1988,,
2004-08-27,selling,3.83,,0.03518,6.9013,2.2523,,
2004-08-30,buying,3.77,,0.03421,6.7568,2.1968,,
2004-08-30,selling,3.83,,0.03515,6.8776,2.2512,,
2004-09-01,buying,3.77,,0.03447,6.8027,2.2002,,
2004-09-01,selling,3.83,,0.03533,6.9252,2.2558,,
2004-09-02,buying,3.77,,0.03432,6.7659,2.206,,
2004-09-02,selling,3.83,,0.03526,6.8918,2.2599,,
2004-09-03,buying,3.77,,0.03431,6.7568,2.2095,,
2004-09-03,selling,3.83,,0.03525,6.8823,2.265,,
2004-09-06,buying,3.77,,0.03403,6.6979,2.208,,
2004-09-06,selling,3.83,,0.03493,6.8259,2.2619,,
2004-09-07,buying,3.77,,0.03416,6.7204,2.2104,,
2004-09-07,selling,3.83,,0.03506,6.8399,2.263,,
2004-09-08,buying,3.77,,0.03434,6.7024,2.2148,,
2004-09-08,selling,3.83,,0.03526,6.8166,2.2691,,
2004-09-09,buying,3.77,,0.03438,6.7431,2.2198,,
2004-09-09,selling,3.83,,0.03529,6.8634,2.2738,,
2004-09-10,buying,3.77,,0.03417,6.7476,2.2158,,
2004-09-10,selling,3.83,,0.03508,6.8681,2.2696,,
2004-09-13,buying,3.77,,0.03436,6.7843,2.2173,,
2004-09-13,selling,3.83,,0.03525,6.9061,2.2738,,
2004-09-14,buying,3.77,,0.03417,6.7797,2.2202,,
2004-09-14,selling,3.83,,0.03506,6.9061,2.2722,,
2004-09-15,buying,3.77,,0.03428,6.7751,2.2262,,
2004-09-15,selling,3.83,,0.0352,6.9013,2.2805,,
2004-09-16,buying,3.77,,0.03417,6.7069,2.2287,,
2004-09-16,selling,3.83,,0.03504,6.8259,2.28,,
2004-09-17,buying,3.77,,0.0343,6.7659,2.2306,,
2004-09-17,selling,3.83,,0.0352,6.8871,2.2847,,
2004-09-20,buying,3.77,,0.034067,6.7568,2.2262,,
2004-09-20,selling,3.83,,0.03504,6.8823,2.2815,,
2004-09-21,buying,3.77,,0.03417,6.734,2.2267,,
2004-09-21,selling,3.83,,0.03508,6.8587,2.2826,,
2004-09-22,buying,3.77,,0.03423,6.7751,2.2297,,
2004-09-22,selling,3.83,,0.03517,6.8966,2.2857,,
2004-09-23,buying,3.77,,0.03396,6.7705,2.2178,,
2004-09-23,selling,3.83,,0.03485,6.8918,2.2758,,
2004-09-24,buying,3.77,,0.03399,6.7797,2.2227,,
2004-09-24,selling,3.83,,0.03488,6.9061,2.2774,,
2004-09-27,buying,3.77,,0.03399,6.8166,2.2282,,
2004-09-27,selling,3.83,,0.03488,6.9348,2.2805,,
2004-09-28,buying,3.77,,0.0338,6.8306,2.2242,,
2004-09-28,selling,3.83,,0.03468,6.9589,2.2789,,
2004-09-29,buying,3.77,,0.03374,6.8399,2.2193,,
2004-09-29,selling,3.83,,0.03463,6.9638,2.2738,,
2004-09-30,buying,3.77,,0.03386,6.7935,2.2267,,
2004-09-30,selling,3.83,,0.0347,6.9156,2.281,,
2004-10-01,buying,3.77,,0.03416,6.8353,2.2326,,
2004-10-01,selling,3.83,,0.03509,6.9638,2.2894,,
2004-10-04,buying,3.77,,0.03392,6.7613,2.2336,,
2004-10-04,selling,3.83,,0.03481,6.8966,2.2894,,
2004-10-05,buying,3.77,,0.03391,6.734,2.2346,,
2004-10-05,selling,3.83,,0.03477,6.854,2.2862,,
2004-10-06,buying,3.77,,0.03381,6.7295,2.2326,,
2004-10-06,selling,3.83,,0.03472,6.854,2.2889,,
2004-10-07,buying,3.77,,0.03375,6.7114,2.2252,,
2004-10-07,selling,3.83,,0.03463,6.8353,2.2805,,
2004-10-08,buying,3.77,,0.03378,6.7249,2.2287,,
2004-10-08,selling,3.83,,0.0347,6.8493,2.2821,,
2004-10-11,buying,3.77,,0.03431,6.7751,2.2361,,
2004-10-11,selling,3.83,,0.03523,6.8966,2.2925,,
2004-10-12,buying,3.77,,0.03432,6.7705,2.2366,,
2004-10-12,selling,3.83,,0.03524,6.9061,2.2936,,
2004-10-13,buying,3.77,4.6447,0.03428,6.7568,2.2361,,
2004-10-13,selling,3.83,4.7824,0.03522,6.8776,2.292,,
2004-10-14,buying,3.77,4.6512,0.03425,6.7659,2.2341,,
2004-10-14,selling,3.83,4.7893,0.03519,6.8966,2.2889,,
2004-10-15,buying,3.77,4.6773,0.03427,6.7797,2.2371,,
2004-10-15,selling,3.83,4.81,0.0352,6.9013,2.2915,,
2004-10-18,buying,3.77,4.7081,0.03438,6.8074,2.2447,,
2004-10-18,selling,3.83,4.8473,0.03532,6.93,2.2978,,
2004-10-19,buying,3.77,4.7059,0.03434,6.7751,2.2406,,
2004-10-19,selling,3.83,4.845,0.03526,6.9013,2.2967,,
2004-10-20,buying,3.77,4.7214,0.03464,6.7981,2.2482,,
2004-10-20,selling,3.83,4.8591,0.03557,6.9252,2.3041,,
2004-10-21,buying,3.77,4.7483,0.03482,6.8587,2.2512,,
2004-10-21,selling,3.83,4.8876,0.035619,6.9832,2.3057,,
2004-10-22,buying,3.77,4.7574,0.03492,6.8918,2.2487,,
2004-10-22,selling,3.83,4.8972,0.03589,7.0175,2.3052,,
2004-10-25,buying,3.77,4.8193,0.03521,6.9348,2.2635,,
2004-10-25,selling,3.83,4.9505,0.03616,7.0522,2.3196,,
2004-10-26,buying,3.77,4.8286,0.03515,6.9444,2.2624,,
2004-10-26,selling,3.83,4.9603,0.03612,7.0721,2.3164,,
2004-10-27,buying,3.77,4.8123,0.03519,6.9252,2.2619,,
2004-10-27,selling,3.83,4.948,0.03613,7.0522,2.3175,,
2004-10-28,buying,3.77,4.7962,0.035237,6.9108,2.2619,,
2004-10-28,selling,3.83,4.9529,0.03617,7.0225,2.317,,
2004-10-29,buying,3.77,4.8077,0.03541,6.9061,2.2635,,
2004-10-29,selling,3.83,4.9505,0.03634,7.0323,2.3191,,
2004-11-01,buying,3.77,4.8333,0.03551,6.9396,2.2655,,
2004-11-01,selling,3.83,4.9801,0.03646,7.0721,2.3207,,
2004-11-02,buying,3.77,4.8054,0.03533,6.9156,2.2609,,
2004-11-02,selling,3.83,4.948,0.036242,7.0423,2.3127,,
2004-11-03,buying,3.77,4.8008,0.03542,6.9444,2.2599,,
2004-11-03,selling,3.83,4.9407,0.03633,7.0671,2.3154,,
2004-11-04,buying,3.77,4.8379,0.04809,6.9784,2.2635,,
2004-11-04,selling,3.83,4.9801,0.04974,7.0972,2.317,,
2004-11-05,buying,3.77,4.8638,0.03541,6.9638,2.2748,,
2004-11-05,selling,3.83,5.0025,0.03634,7.0822,2.3315,,
2004-11-08,buying,3.77,4.89,0.03559,6.9979,2.2774,,
2004-11-08,selling,3.83,5.0251,0.03656,7.1276,2.3315,,
2004-11-09,buying,3.77,4.8685,0.03558,6.9979,2.2795,,
2004-11-09,selling,3.83,5.005,0.03654,7.1225,2.3354,,
2004-11-10,buying,3.77,4.8662,0.0355,6.9979,2.2763,,
2004-11-10,selling,3.83,4.9727,0.03643,7.1225,2.3315,,
2004-11-12,buying,3.77,4.8709,0.03525,6.9541,2.2769,,
2004-11-12,selling,3.83,5.0125,0.03621,7.0771,2.3277,,
2004-11-17,buying,3.77,4.89,0.03565,6.9881,2.281,,
2004-11-17,selling,3.83,5.0302,0.03659,7.1174,2.3359,,
2004-11-18,buying,3.77,4.9188,0.03612,7.0175,2.2883,,
2004-11-18,selling,,5.0582,0.03706,7.1429,2.343,,
2004-11-19,buying,3.77,4.8876,0.03604,6.9735,2.2795,,
2004-11-19,selling,3.83,5.0277,0.03698,7.1023,2.3315,,
2004-11-22,buying,3.77,4.9188,0.03647,7.0077,2.2883,,
2004-11-22,selling,3.83,5.0582,0.03741,7.1378,2.3441,,
2004-11-23,buying,3.77,4.9116,0.03644,7.0028,2.2868,,
2004-11-23,selling,3.83,5.0556,0.03739,7.1429,2.3447,,
2004-11-24,buying,3.77,4.9407,0.03634,7.0522,2.291,,
2004-11-24,selling,3.83,5.0839,0.03732,7.1788,2.3469,,
2004-11-25,buying,3.77,4.9702,0.03653,7.0972,2.2941,,
2004-11-25,selling,3.83,5.1125,0.03749,7.2254,2.3496,,
2004-11-26,buying,3.77,5.0075,0.03665,7.1429,2.2989,,
2004-11-26,selling,3.83,5.152,0.03762,7.2674,2.3513,,
2004-11-29,buying,3.77,5.005,0.03661,7.1378,2.2989,,
2004-11-29,selling,3.83,5.1546,0.03755,7.2727,2.3552,,
2004-11-30,buying,3.77,5.005,0.03642,7.1378,2.2952,,
2004-11-30,selling,3.83,5.1467,0.03746,7.2727,2.354,,
2004-12-01,buying,3.77,5.0251,0.036557,7.2202,2.3031,,
2004-12-01,selling,3.83,5.1653,0.03752,7.3368,2.3563,,
2004-12-02,buying,3.77,5.0429,0.03668,7.2993,2.31,,
2004-12-02,selling,3.83,5.184,0.037637,7.4239,2.3641,,
2004-12-03,buying,3.77,5.0075,0.03645,7.2569,2.2973,,
2004-12-03,selling,3.83,5.1493,0.03739,7.3855,2.3552,,
2004-12-06,buying,3.77,5.0659,0.03679,7.3206,2.301,,
2004-12-06,selling,3.83,5.2192,0.03778,7.4683,2.3613,,
2004-12-07,buying,3.77,5.0582,0.03649,7.3153,2.2973,,
2004-12-07,selling,3.83,5.2029,0.03743,7.4405,2.3535,,
2004-12-08,buying,3.77,5.0659,0.03649,7.3368,2.2967,,
2004-12-08,selling,3.83,5.211,0.03751,7.4738,2.3568,,
2004-12-09,buying,3.77,5.0327,0.03617,7.3099,2.2904,,
2004-12-09,selling,3.83,5.184,0.037081,7.4405,2.3436,,
2004-12-10,buying,3.77,5.0125,0.03587,7.2516,2.2758,,
2004-12-10,selling,3.83,5.1573,0.03684,7.391,2.3414,,
2004-12-13,buying,3.77,4.9975,0.035727,7.2307,2.2779,,
2004-12-13,selling,3.83,5.1335,0.0366,7.3584,2.3299,,
2004-12-14,buying,3.77,5.0251,0.03587,7.2622,2.2899,,
2004-12-14,selling,3.83,5.168,0.03683,7.3855,2.3436,,
2004-12-15,buying,3.77,5.015,0.03576,7.2674,2.2847,,
2004-12-15,selling,3.83,5.1626,0.036695,7.4019,2.3397,,
2004-12-16,buying,3.77,5.0607,0.03601,7.3314,2.2962,,
2004-12-16,selling,3.83,5.2056,0.03698,7.4627,2.3524,,
2004-12-17,buying,3.77,5.0025,0.035917,7.2939,2.2883,,
2004-12-17,selling,3.83,5.1467,0.03686,7.4184,2.3414,,
2004-12-20,buying,3.77,5.0226,0.03607,7.3153,2.2889,,
2004-12-20,selling,3.83,5.1653,0.037,7.4516,2.3436,,
2004-12-21,buying,3.77,5.0556,0.03622,7.3475,2.2957,,
2004-12-21,selling,3.83,5.1975,0.03713,7.485,2.3518,,
2004-12-22,buying,3.77,5.0403,0.036,7.278,2.2936,,
2004-12-22,selling,3.83,5.1867,0.03696,7.4129,2.3491,,
2004-12-23,buying,3.77,5.0582,0.036097,7.2359,2.2994,,
2004-12-23,selling,3.83,5.1975,0.037041,7.3584,2.3518,,
2004-12-24,buying,3.77,5.0968,0.03628,7.2516,2.3004,,
2004-12-24,selling,3.83,5.2411,0.03725,7.391,2.3563,,
2004-12-27,buying,3.77,5.1046,0.03621,7.2516,2.2936,,
2004-12-27,selling,3.83,5.2493,0.0372,7.391,2.3502,,
2004-12-28,buying,3.77,5.1361,0.03642,7.2939,2.2994,,
2004-12-28,selling,3.83,5.2798,0.03739,7.4239,2.3546,,
2004-12-29,buying,3.77,5.123,0.03639,7.2622,2.2994,,
2004-12-29,selling,3.83,5.2715,0.03737,7.4019,2.3579,,
2004-12-30,buying,3.77,5.1282,0.03617,7.2359,2.2957,,
2004-12-30,selling,3.83,5.277,0.0371,7.3638,2.3535,,
2004-12-31,buying,3.77,5.1414,0.0366,7.2674,2.3026,,
2004-12-31,selling,3.83,5.2882,0.03748,7.391,2.3568,,
2005-01-03,buying,3.77,5.1151,0.036617,7.2359,2.3073,,
2005-01-03,selling,3.83,5.2882,0.03758,7.3801,2.3624,,
2005-01-04,buying,3.77,5.0813,0.03655,7.1839,2.2973,,
2005-01-04,selling,3.83,5.2219,0.03756,7.3153,2.3546,,
2005-01-05,buying,3.77,5.015,0.03602,7.1124,2.2862,,
2005-01-05,selling,3.83,5.152,0.03696,7.2411,2.3392,,
2005-01-06,buying,3.77,5.005,0.03611,7.1124,2.2883,,
2005-01-06,selling,3.83,5.144,0.03706,7.2464,2.3436,,
2005-01-07,buying,3.77,4.9727,0.03581,7.0771,2.2831,,
2005-01-07,selling,3.83,5.1125,0.03676,7.2046,2.3375,,
2005-01-10,buying,3.77,4.9334,0.03586,7.0621,2.2841,,
2005-01-10,selling,3.83,5.071,0.03682,7.1839,2.3397,,
2005-01-11,buying,3.77,4.9505,0.03607,7.0872,2.291,,
2005-01-11,selling,3.83,5.0942,0.03702,7.215,2.3474,,
2005-01-12,buying,3.77,4.9456,0.03635,7.0872,2.2967,,
2005-01-12,selling,3.83,5.0891,0.0373,7.215,2.3535,,
2005-01-13,buying,3.77,5.0025,0.03668,7.1327,2.3057,,
2005-01-13,selling,3.83,5.1467,0.03765,7.2622,2.3552,,
2005-01-14,buying,3.77,4.985,0.03666,7.1023,2.31,,
2005-01-14,selling,3.83,5.1256,0.03763,7.2569,2.3657,,
2005-01-17,buying,3.77,4.9456,0.03683,7.0621,2.3015,,
2005-01-17,selling,3.83,5.0865,0.037766,7.1891,2.3557,,
2005-01-18,buying,3.77,4.9213,0.03674,7.0126,2.2999,,
2005-01-18,selling,3.83,5.0659,0.0377,7.1429,2.3579,,
2005-01-19,buying,3.77,4.914,0.03674,7.0423,2.3052,,
2005-01-19,selling,3.83,5.0556,0.03772,7.1633,2.3585,,
2005-01-20,buying,3.77,4.9116,0.03653,7.0621,2.3063,,
2005-01-20,selling,3.83,5.0505,0.03761,7.1891,2.3613,,
2005-01-24,buying,3.77,4.9261,0.036557,7.0872,2.3063,,
2005-01-24,selling,3.83,5.0633,0.03761,7.215,2.3607,,
2005-01-25,buying,3.77,4.9213,0.03662,7.0922,2.3047,,
2005-01-25,selling,3.83,5.0607,0.03762,7.215,2.3618,,
2005-01-26,buying,3.77,4.8996,0.036177,7.0472,2.2999,,
2005-01-26,selling,3.83,5.0378,0.0371,7.1633,2.3524,,
2005-01-27,buying,3.77,4.931,0.03644,7.0972,2.3068,,
2005-01-27,selling,3.83,5.0736,0.03741,7.2254,2.3629,,
2005-01-28,buying,3.77,4.9188,0.0365,7.1276,2.3073,,
2005-01-28,selling,3.83,5.0633,0.03748,7.2622,2.3646,,
2005-01-31,buying,3.77,4.9164,0.03626,7.1225,2.3004,,
2005-01-31,selling,3.83,5.0582,0.037232,7.2464,2.3579,,
2005-02-02,buying,3.77,4.931,0.03624,7.1124,2.2989,,
2005-02-02,selling,3.83,5.0684,0.0372,7.2359,2.3529,,
2005-02-03,buying,3.77,4.9164,0.03622,7.1124,2.2978,,
2005-02-03,selling,3.83,5.0582,0.03718,7.2359,2.3568,,
2005-02-04,buying,3.77,4.8948,0.03595,7.1023,2.2973,,
2005-02-04,selling,3.83,5.0352,0.03692,7.2307,2.3535,,
