series,date,item,index
growth_mom,2019-06-01,06201,-4.37
growth_mom,2019-07-01,06201,-7.377
growth_mom,2019-08-01,06201,5.254
growth_mom,2019-09-01,06201,-3.187
growth_mom,2019-10-01,06201,9.315
growth_mom,2019-11-01,06201,6.718
growth_mom,2019-12-01,06201,-1.449
growth_mom,2020-01-01,06201,-1.25
growth_mom,2020-02-01,06201,-6.83
growth_mom,2020-03-01,06201,-1.569
growth_mom,2020-04-01,06201,-15.506
growth_mom,2020-05-01,06201,-0.703
growth_mom,2020-06-01,06201,4.769
growth_mom,2020-07-01,06201,2.686
growth_mom,2020-08-01,06201,-1.805
growth_mom,2020-09-01,06201,0.62
growth_mom,2020-10-01,06201,8.022
growth_mom,2020-11-01,06201,-1.719
growth_mom,2020-12-01,06201,13.652
growth_mom,2021-01-01,06201,1.564
growth_mom,2021-02-01,06201,-6.862
growth_mom,2021-03-01,06201,5.421
growth_mom,2021-04-01,06201,-3.568
growth_mom,2021-05-01,06201,5.74
growth_mom,2021-06-01,06201,-8.908
growth_mom,2021-07-01,06201,-4.924
growth_mom,2021-08-01,06201,-3.017
growth_mom,2021-09-01,06201,-5.583
growth_mom,2021-10-01,06201,13.162
growth_mom,2021-11-01,06201,5.663
growth_mom,2021-12-01,06201,3.505
growth_mom,2022-01-01,06201,2.554
growth_mom,2022-02-01,06201,-6.842
growth_mom,2022-03-01,06201,9.031
growth_mom,2022-04-01,06201,-8.429
growth_mom,2022-05-01,06201,1.381
growth_mom,2022-06-01,06201,1.226
growth_mom,2022-07-01,06201,0.927
growth_mom,2022-08-01,06201,-5.952
growth_mom,2022-09-01,06201,5.698
growth_mom,2022-10-01,06201,2.184
growth_mom,2022-11-01,06201,4.045
growth_mom,2022-12-01,06201,-1.488
growth_mom,2023-01-01,06201,5.771
growth_mom,2023-02-01,06201,-10.09
growth_mom,2023-03-01,06201,7.36
growth_mom,2023-04-01,06201,-12.53
growth_mom,2023-05-01,06201,10.649
growth_mom,2023-06-01,06201,-11.867
growth_mom,2023-07-01,06201,7.815
growth_mom,2023-08-01,06201,-3.238
growth_mom,2023-09-01,06201,-3.342
growth_mom,2023-10-01,06201,17.498
growth_mom,2023-11-01,06201,0.503
growth_mom,2023-12-01,06201,1.762
growth_mom,2024-01-01,06201,4.2
growth_mom,2024-02-01,06201,-6.808
growth_mom,2024-03-01,06201,5.017
growth_mom,2024-04-01,06201,-8.559
growth_mom,2024-05-01,06201,-10.017
growth_mom,2024-06-01,06201,5.371
growth_mom,2024-07-01,06201,-1.131
growth_mom,2024-08-01,06201,-10.279
growth_mom,2024-09-01,06201,12.278
growth_mom,2024-10-01,06201,12.569
growth_mom,2024-11-01,06201,0.787
growth_mom,2024-12-01,06201,5.956
growth_mom,2025-01-01,06201,1.398
growth_mom,2025-02-01,06201,-17.26
growth_mom,2025-03-01,06201,18.205
growth_mom,2025-04-01,06201,-18.121
growth_mom,2025-05-01,06201,-18.333
growth_mom,2025-06-01,06201,29.176
growth_mom,2025-07-01,06201,0.705
growth_mom,2025-08-01,06201,6.567
growth_mom,2025-09-01,06201,-2.177
growth_mom,2025-10-01,06201,9.059
growth_mom,2025-11-01,06201,-3.096
growth_mom,2025-12-01,06201,-3.07
growth_mom,2026-01-01,06201,7.797
growth_mom,2026-02-01,06201,-15.889
growth_mom,2026-03-01,06201,14.673
growth_mom,2026-04-01,06201,-1.162
growth_mom,2026-05-01,06201,-3.746
growth_mom,2026-06-01,06201,0.95
abs,2015-01-01,10401,69.777
abs,2015-02-01,10401,67.429
abs,2015-03-01,10401,89.884
abs,2015-04-01,10401,101.803
abs,2015-05-01,10401,108.854
abs,2015-06-01,10401,106.042
abs,2015-07-01,10401,109.15
abs,2015-08-01,10401,123.3
abs,2015-09-01,10401,117.773
abs,2015-10-01,10401,122.486
abs,2015-11-01,10401,99.377
abs,2015-12-01,10401,84.126
abs,2016-01-01,10401,67.922
abs,2016-02-01,10401,62.693
abs,2016-03-01,10401,73.311
abs,2016-04-01,10401,78.229
abs,2016-05-01,10401,82.034
abs,2016-06-01,10401,92.136
abs,2016-07-01,10401,95.306
abs,2016-08-01,10401,102.309
abs,2016-09-01,10401,103.108
abs,2016-10-01,10401,100.868
abs,2016-11-01,10401,94.68
abs,2016-12-01,10401,88.595
abs,2017-01-01,10401,76.76
abs,2017-02-01,10401,75.659
abs,2017-03-01,10401,88.012
abs,2017-04-01,10401,93.064
abs,2017-05-01,10401,99.463
abs,2017-06-01,10401,91.027
abs,2017-07-01,10401,109.84
abs,2017-08-01,10401,108.847
abs,2017-09-01,10401,107.003
abs,2017-10-01,10401,120.765
abs,2017-11-01,10401,116.798
abs,2017-12-01,10401,110.264
abs,2018-01-01,10401,95.385
abs,2018-02-01,10401,80.725
abs,2018-03-01,10401,94.621
abs,2018-04-01,10401,93.682
abs,2018-05-01,10401,91.702
abs,2018-06-01,10401,80.118
abs,2018-07-01,10401,90.369
abs,2018-08-01,10401,97.426
abs,2018-09-01,10401,111.433
abs,2018-10-01,10401,118.127
abs,2018-11-01,10401,110.929
abs,2018-12-01,10401,108.693
abs,2019-01-01,10401,104.451
abs,2019-02-01,10401,92.851
abs,2019-03-01,10401,100.519
abs,2019-04-01,10401,99.155
abs,2019-05-01,10401,100.483
abs,2019-06-01,10401,90.834
abs,2019-07-01,10401,104.649
abs,2019-08-01,10401,109.506
abs,2019-09-01,10401,110.761
abs,2019-10-01,10401,107.96
abs,2019-11-01,10401,92.463
abs,2019-12-01,10401,80.19
abs,2020-01-01,10401,70.429
abs,2020-02-01,10401,77.461
abs,2020-03-01,10401,84.002
abs,2020-04-01,10401,99.359
abs,2020-05-01,10401,99.273
abs,2020-06-01,10401,113.365
abs,2020-07-01,10401,108.655
abs,2020-08-01,10401,112.016
abs,2020-09-01,10401,112.374
abs,2020-10-01,10401,103.675
abs,2020-11-01,10401,89.639
abs,2020-12-01,10401,80.174
abs,2021-01-01,10401,67.719
abs,2021-02-01,10401,66.624
abs,2021-03-01,10401,85.575
abs,2021-04-01,10401,91.866
abs,2021-05-01,10401,94.475
abs,2021-06-01,10401,96.559
abs,2021-07-01,10401,91.54
abs,2021-08-01,10401,102.821
abs,2021-09-01,10401,102.423
abs,2021-10-01,10401,103.752
abs,2021-11-01,10401,98.287
abs,2021-12-01,10401,87.152
abs,2022-01-01,10401,75.353
abs,2022-02-01,10401,68.38
abs,2022-03-01,10401,84.838
abs,2022-04-01,10401,87.894
abs,2022-05-01,10401,87.833
abs,2022-06-01,10401,92.887
abs,2022-07-01,10401,94.597
abs,2022-08-01,10401,103.748
abs,2022-09-01,10401,106.433
abs,2022-10-01,10401,109.027
abs,2022-11-01,10401,101.041
abs,2022-12-01,10401,97.32
abs,2023-01-01,10401,82.986
abs,2023-02-01,10401,75.366
abs,2023-03-01,10401,77.452
abs,2023-04-01,10401,71.947
abs,2023-05-01,10401,91.23
abs,2023-06-01,10401,87.035
abs,2023-07-01,10401,96.773
abs,2023-08-01,10401,105.408
abs,2023-09-01,10401,109.969
abs,2023-10-01,10401,116.441
abs,2023-11-01,10401,107.507
abs,2023-12-01,10401,93.233
abs,2024-01-01,10401,84.314
abs,2024-02-01,10401,75.743
abs,2024-03-01,10401,83.725
abs,2024-04-01,10401,90.437
abs,2024-05-01,10401,102.451
abs,2024-06-01,10401,97.131
abs,2024-07-01,10401,110.708
abs,2024-08-01,10401,113.841
abs,2024-09-01,10401,109.53
abs,2024-10-01,10401,108.057
abs,2024-11-01,10401,97.402
abs,2024-12-01,10401,89.41
abs,2025-01-01,10401,74.365
abs,2025-02-01,10401,71.426
abs,2025-03-01,10401,83.39
abs,2025-04-01,10401,101.561
abs,2025-05-01,10401,106.447
abs,2025-06-01,10401,101.793
abs,2025-07-01,10401,108.937
abs,2025-08-01,10401,111.45
abs,2025-09-01,10401,110.734
abs,2025-10-01,10401,122.861
abs,2025-11-01,10401,116.298
abs,2025-12-01,10401,110.1
abs,2026-01-01,10401,94.592
abs,2026-02-01,10401,77.211
abs,2026-03-01,10401,82.723
abs,2026-04-01,10401,98.108
abs,2026-05-01,10401,91.119
abs,2026-06-01,10401,98.536
growth_yoy,2016-01-01,10401,-2.658
growth_yoy,2016-02-01,10401,-7.023
growth_yoy,2016-03-01,10401,-18.438
growth_yoy,2016-04-01,10401,-23.157
growth_yoy,2016-05-01,10401,-24.639
growth_yoy,2016-06-01,10401,-13.113
growth_yoy,2016-07-01,10401,-12.684
growth_yoy,2016-08-01,10401,-17.024
growth_yoy,2016-09-01,10401,-12.452
growth_yoy,2016-10-01,10401,-17.649
growth_yoy,2016-11-01,10401,-4.727
growth_yoy,2016-12-01,10401,5.312
growth_yoy,2017-01-01,10401,13.012
growth_yoy,2017-02-01,10401,20.682
growth_yoy,2017-03-01,10401,20.053
growth_yoy,2017-04-01,10401,18.964
growth_yoy,2017-05-01,10401,21.246
growth_yoy,2017-06-01,10401,-1.204
growth_yoy,2017-07-01,10401,15.25
growth_yoy,2017-08-01,10401,6.391
growth_yoy,2017-09-01,10401,3.778
growth_yoy,2017-10-01,10401,19.726
growth_yoy,2017-11-01,10401,23.361
growth_yoy,2017-12-01,10401,24.458
growth_yoy,2018-01-01,10401,24.264
growth_yoy,2018-02-01,10401,6.696
growth_yoy,2018-03-01,10401,7.509
growth_yoy,2018-04-01,10401,0.664
growth_yoy,2018-05-01,10401,-7.802
growth_yoy,2018-06-01,10401,-11.984
growth_yoy,2018-07-01,10401,-17.727
growth_yoy,2018-08-01,10401,-10.493
growth_yoy,2018-09-01,10401,4.14
growth_yoy,2018-10-01,10401,-2.185
growth_yoy,2018-11-01,10401,-5.025
growth_yoy,2018-12-01,10401,-1.424
growth_yoy,2019-01-01,10401,9.504
growth_yoy,2019-02-01,10401,15.022
growth_yoy,2019-03-01,10401,6.233
growth_yoy,2019-04-01,10401,5.842
growth_yoy,2019-05-01,10401,9.575
growth_yoy,2019-06-01,10401,13.375
growth_yoy,2019-07-01,10401,15.802
growth_yoy,2019-08-01,10401,12.399
growth_yoy,2019-09-01,10401,-0.603
growth_yoy,2019-10-01,10401,-8.606
growth_yoy,2019-11-01,10401,-16.647
growth_yoy,2019-12-01,10401,-26.224
growth_yoy,2020-01-01,10401,-32.572
growth_yoy,2020-02-01,10401,-16.575
growth_yoy,2020-03-01,10401,-16.432
growth_yoy,2020-04-01,10401,0.206
growth_yoy,2020-05-01,10401,-1.204
growth_yoy,2020-06-01,10401,24.804
growth_yoy,2020-07-01,10401,3.828
growth_yoy,2020-08-01,10401,2.293
growth_yoy,2020-09-01,10401,1.456
growth_yoy,2020-10-01,10401,-3.969
growth_yoy,2020-11-01,10401,-3.055
growth_yoy,2020-12-01,10401,-0.02
growth_yoy,2021-01-01,10401,-3.848
growth_yoy,2021-02-01,10401,-13.991
growth_yoy,2021-03-01,10401,1.873
growth_yoy,2021-04-01,10401,-7.542
growth_yoy,2021-05-01,10401,-4.833
growth_yoy,2021-06-01,10401,-14.825
growth_yoy,2021-07-01,10401,-15.752
growth_yoy,2021-08-01,10401,-8.209
growth_yoy,2021-09-01,10401,-8.855
growth_yoy,2021-10-01,10401,0.074
growth_yoy,2021-11-01,10401,9.648
growth_yoy,2021-12-01,10401,8.704
growth_yoy,2022-01-01,10401,11.273
growth_yoy,2022-02-01,10401,2.637
growth_yoy,2022-03-01,10401,-0.862
growth_yoy,2022-04-01,10401,-4.324
growth_yoy,2022-05-01,10401,-7.031
growth_yoy,2022-06-01,10401,-3.803
growth_yoy,2022-07-01,10401,3.34
growth_yoy,2022-08-01,10401,0.902
growth_yoy,2022-09-01,10401,3.915
growth_yoy,2022-10-01,10401,5.085
growth_yoy,2022-11-01,10401,2.802
growth_yoy,2022-12-01,10401,11.667
growth_yoy,2023-01-01,10401,10.13
growth_yoy,2023-02-01,10401,10.216
growth_yoy,2023-03-01,10401,-8.706
growth_yoy,2023-04-01,10401,-18.144
growth_yoy,2023-05-01,10401,3.868
growth_yoy,2023-06-01,10401,-6.3
growth_yoy,2023-07-01,10401,2.3
growth_yoy,2023-08-01,10401,1.6
growth_yoy,2023-09-01,10401,3.323
growth_yoy,2023-10-01,10401,6.8
growth_yoy,2023-11-01,10401,6.4
growth_yoy,2023-12-01,10401,-4.2
growth_yoy,2024-01-01,10401,1.6
growth_yoy,2024-02-01,10401,0.5
growth_yoy,2024-03-01,10401,8.1
growth_yoy,2024-04-01,10401,25.7
growth_yoy,2024-05-01,10401,12.3
growth_yoy,2024-06-01,10401,11.6
growth_yoy,2024-07-01,10401,14.4
growth_yoy,2024-08-01,10401,8.0
growth_yoy,2024-09-01,10401,-0.4
growth_yoy,2024-10-01,10401,-7.2
growth_yoy,2024-11-01,10401,-9.4
growth_yoy,2024-12-01,10401,-4.1
growth_yoy,2025-01-01,10401,-11.8
growth_yoy,2025-02-01,10401,-5.7
growth_yoy,2025-03-01,10401,-0.4
growth_yoy,2025-04-01,10401,12.3
growth_yoy,2025-05-01,10401,3.9
growth_yoy,2025-06-01,10401,4.8
growth_yoy,2025-07-01,10401,-1.6
growth_yoy,2025-08-01,10401,-2.1
growth_yoy,2025-09-01,10401,1.1
growth_yoy,2025-10-01,10401,13.7
growth_yoy,2025-11-01,10401,19.4
growth_yoy,2025-12-01,10401,23.14
growth_yoy,2026-01-01,10401,27.2
growth_yoy,2026-02-01,10401,8.1
growth_yoy,2026-03-01,10401,-0.8
growth_yoy,2026-04-01,10401,-3.4
growth_yoy,2026-05-01,10401,-14.4
growth_yoy,2026-06-01,10401,-3.2
growth_mom,2015-02-01,10401,-3.365
growth_mom,2015-03-01,10401,33.302
growth_mom,2015-04-01,10401,13.261
growth_mom,2015-05-01,10401,6.926
growth_mom,2015-06-01,10401,-2.584
growth_mom,2015-07-01,10401,2.931
growth_mom,2015-08-01,10401,12.963
growth_mom,2015-09-01,10401,-4.482
growth_mom,2015-10-01,10401,4.002
growth_mom,2015-11-01,10401,-18.866
growth_mom,2015-12-01,10401,-15.346
growth_mom,2016-01-01,10401,-19.262
growth_mom,2016-02-01,10401,-7.699
growth_mom,2016-03-01,10401,16.937
growth_mom,2016-04-01,10401,6.708
growth_mom,2016-05-01,10401,4.864
growth_mom,2016-06-01,10401,12.314
growth_mom,2016-07-01,10401,3.441
growth_mom,2016-08-01,10401,7.348
growth_mom,2016-09-01,10401,0.781
growth_mom,2016-10-01,10401,-2.172
growth_mom,2016-11-01,10401,-6.135
growth_mom,2016-12-01,10401,-6.427
growth_mom,2017-01-01,10401,-13.359
growth_mom,2017-02-01,10401,-1.434
growth_mom,2017-03-01,10401,16.327
growth_mom,2017-04-01,10401,5.74
growth_mom,2017-05-01,10401,6.876
growth_mom,2017-06-01,10401,-8.482
growth_mom,2017-07-01,10401,20.667
growth_mom,2017-08-01,10401,-0.904
growth_mom,2017-09-01,10401,-1.694
growth_mom,2017-10-01,10401,12.861
growth_mom,2017-11-01,10401,-3.285
growth_mom,2017-12-01,10401,-5.594
growth_mom,2018-01-01,10401,-13.494
growth_mom,2018-02-01,10401,-15.369
growth_mom,2018-03-01,10401,17.214
growth_mom,2018-04-01,10401,-0.993
growth_mom,2018-05-01,10401,-2.113
growth_mom,2018-06-01,10401,-12.633
growth_mom,2018-07-01,10401,12.795
growth_mom,2018-08-01,10401,7.809
growth_mom,2018-09-01,10401,14.377
growth_mom,2018-10-01,10401,6.007
growth_mom,2018-11-01,10401,-6.094
growth_mom,2018-12-01,10401,-2.015
growth_mom,2019-01-01,10401,-3.904
growth_mom,2019-02-01,10401,-11.105
growth_mom,2019-03-01,10401,8.258
growth_mom,2019-04-01,10401,-1.357
growth_mom,2019-05-01,10401,1.34
growth_mom,2019-06-01,10401,-9.603
growth_mom,2019-07-01,10401,15.209
growth_mom,2019-08-01,10401,4.641
growth_mom,2019-09-01,10401,1.147
growth_mom,2019-10-01,10401,-2.529
growth_mom,2019-11-01,10401,-14.355
growth_mom,2019-12-01,10401,-13.273
growth_mom,2020-01-01,10401,-12.173
growth_mom,2020-02-01,10401,9.985
growth_mom,2020-03-01,10401,8.444
growth_mom,2020-04-01,10401,18.282
growth_mom,2020-05-01,10401,-0.087
growth_mom,2020-06-01,10401,14.195
growth_mom,2020-07-01,10401,-4.155
growth_mom,2020-08-01,10401,3.094
growth_mom,2020-09-01,10401,0.319
growth_mom,2020-10-01,10401,-7.741
growth_mom,2020-11-01,10401,-13.539
growth_mom,2020-12-01,10401,-10.558
growth_mom,2021-01-01,10401,-15.535
growth_mom,2021-02-01,10401,-1.618
growth_mom,2021-03-01,10401,28.446
growth_mom,2021-04-01,10401,7.351
growth_mom,2021-05-01,10401,2.84
growth_mom,2021-06-01,10401,2.206
growth_mom,2021-07-01,10401,-5.198
growth_mom,2021-08-01,10401,12.324
growth_mom,2021-09-01,10401,-0.387
growth_mom,2021-10-01,10401,1.297
growth_mom,2021-11-01,10401,-5.267
growth_mom,2021-12-01,10401,-11.328
growth_mom,2022-01-01,10401,-13.539
growth_mom,2022-02-01,10401,-9.253
growth_mom,2022-03-01,10401,24.067
growth_mom,2022-04-01,10401,3.602
growth_mom,2022-05-01,10401,-0.07
growth_mom,2022-06-01,10401,5.754
growth_mom,2022-07-01,10401,1.842
growth_mom,2022-08-01,10401,9.674
growth_mom,2022-09-01,10401,2.588
growth_mom,2022-10-01,10401,2.437
growth_mom,2022-11-01,10401,-7.325
growth_mom,2022-12-01,10401,-3.682
growth_mom,2023-01-01,10401,-14.729
growth_mom,2023-02-01,10401,-9.182
growth_mom,2023-03-01,10401,2.767
growth_mom,2023-04-01,10401,-7.108
growth_mom,2023-05-01,10401,26.802
growth_mom,2023-06-01,10401,-4.599
growth_mom,2023-07-01,10401,11.189
growth_mom,2023-08-01,10401,8.923
growth_mom,2023-09-01,10401,4.327
growth_mom,2023-10-01,10401,5.885
growth_mom,2023-11-01,10401,-7.672
growth_mom,2023-12-01,10401,-13.278
growth_mom,2024-01-01,10401,-9.567
growth_mom,2024-02-01,10401,-10.165
growth_mom,2024-03-01,10401,10.539
growth_mom,2024-04-01,10401,8.016
growth_mom,2024-05-01,10401,13.285
growth_mom,2024-06-01,10401,-5.193
growth_mom,2024-07-01,10401,13.979
growth_mom,2024-08-01,10401,2.83
growth_mom,2024-09-01,10401,-3.787
growth_mom,2024-10-01,10401,-1.344
growth_mom,2024-11-01,10401,-9.861
growth_mom,2024-12-01,10401,-8.205
growth_mom,2025-01-01,10401,-16.828
growth_mom,2025-02-01,10401,-3.952
growth_mom,2025-03-01,10401,16.751
growth_mom,2025-04-01,10401,21.789
growth_mom,2025-05-01,10401,4.811
growth_mom,2025-06-01,10401,-4.372
growth_mom,2025-07-01,10401,7.018
growth_mom,2025-08-01,10401,2.307
growth_mom,2025-09-01,10401,-0.642
growth_mom,2025-10-01,10401,10.951
growth_mom,2025-11-01,10401,-5.342
growth_mom,2025-12-01,10401,-5.329
growth_mom,2026-01-01,10401,-14.085
growth_mom,2026-02-01,10401,-18.374
growth_mom,2026-03-01,10401,7.139
growth_mom,2026-04-01,10401,18.597
growth_mom,2026-05-01,10401,-7.124
growth_mom,2026-06-01,10401,8.14
abs,2015-01-01,10402,74.561
abs,2015-02-01,10402,58.24
abs,2015-03-01,10402,85.417
abs,2015-04-01,10402,112.277
abs,2015-05-01,10402,107.993
abs,2015-06-01,10402,131.432
abs,2015-07-01,10402,90.279
abs,2015-08-01,10402,136.626
abs,2015-09-01,10402,109.103
abs,2015-10-01,10402,111.209
abs,2015-11-01,10402,100.144
abs,2015-12-01,10402,82.719
abs,2016-01-01,10402,76.456
abs,2016-02-01,10402,70.513
abs,2016-03-01,10402,137.121
abs,2016-04-01,10402,82.426
abs,2016-05-01,10402,94.735
abs,2016-06-01,10402,77.437
abs,2016-07-01,10402,113.496
abs,2016-08-01,10402,132.103
abs,2016-09-01,10402,116.408
abs,2016-10-01,10402,153.552
abs,2016-11-01,10402,161.446
abs,2016-12-01,10402,121.575
abs,2017-01-01,10402,95.626
abs,2017-02-01,10402,95.544
abs,2017-03-01,10402,110.89
abs,2017-04-01,10402,128.371
abs,2017-05-01,10402,112.596
abs,2017-06-01,10402,102.999
abs,2017-07-01,10402,183.322
abs,2017-08-01,10402,158.906
abs,2017-09-01,10402,153.521
abs,2017-10-01,10402,156.357
abs,2017-11-01,10402,164.897
abs,2017-12-01,10402,187.11
abs,2018-01-01,10402,144.262
abs,2018-02-01,10402,89.029
abs,2018-03-01,10402,130.984
abs,2018-04-01,10402,132.412
abs,2018-05-01,10402,125.944
abs,2018-06-01,10402,117.212
abs,2018-07-01,10402,135.741
abs,2018-08-01,10402,165.878
abs,2018-09-01,10402,172.503
abs,2018-10-01,10402,157.643
abs,2018-11-01,10402,149.59
abs,2018-12-01,10402,151.653
abs,2019-01-01,10402,162.964
abs,2019-02-01,10402,113.231
abs,2019-03-01,10402,139.589
abs,2019-04-01,10402,124.743
abs,2019-05-01,10402,112.736
abs,2019-06-01,10402,103.28
abs,2019-07-01,10402,103.086
abs,2019-08-01,10402,106.886
abs,2019-09-01,10402,126.378
abs,2019-10-01,10402,160.917
abs,2019-11-01,10402,159.257
abs,2019-12-01,10402,152.327
abs,2020-01-01,10402,122.95
abs,2020-02-01,10402,126.15
abs,2020-03-01,10402,108.472
abs,2020-04-01,10402,130.85
abs,2020-05-01,10402,153.484
abs,2020-06-01,10402,144.603
abs,2020-07-01,10402,137.746
abs,2020-08-01,10402,133.082
abs,2020-09-01,10402,138.442
abs,2020-10-01,10402,125.366
abs,2020-11-01,10402,100.093
abs,2020-12-01,10402,76.804
abs,2021-01-01,10402,104.88
abs,2021-02-01,10402,69.47
abs,2021-03-01,10402,100.82
abs,2021-04-01,10402,99.733
abs,2021-05-01,10402,87.241
abs,2021-06-01,10402,129.847
abs,2021-07-01,10402,110.181
abs,2021-08-01,10402,94.515
abs,2021-09-01,10402,136.401
abs,2021-10-01,10402,140.204
abs,2021-11-01,10402,112.446
abs,2021-12-01,10402,91.77
abs,2022-01-01,10402,87.062
abs,2022-02-01,10402,77.955
abs,2022-03-01,10402,86.42
abs,2022-04-01,10402,81.876
abs,2022-05-01,10402,80.333
abs,2022-06-01,10402,96.75
abs,2022-07-01,10402,96.416
abs,2022-08-01,10402,103.081
abs,2022-09-01,10402,117.934
abs,2022-10-01,10402,121.957
abs,2022-11-01,10402,106.16
abs,2022-12-01,10402,85.87
abs,2023-01-01,10402,92.447
abs,2023-02-01,10402,97.166
abs,2023-03-01,10402,131.103
abs,2023-04-01,10402,89.352
abs,2023-05-01,10402,105.481
abs,2023-06-01,10402,95.783
abs,2023-07-01,10402,87.731
abs,2023-08-01,10402,101.667
abs,2023-09-01,10402,111.731
abs,2023-10-01,10402,116.48
abs,2023-11-01,10402,117.047
abs,2023-12-01,10402,111.318
abs,2024-01-01,10402,88.243
abs,2024-02-01,10402,70.485
abs,2024-03-01,10402,87.759
abs,2024-04-01,10402,67.575
abs,2024-05-01,10402,100.787
abs,2024-06-01,10402,107.461
abs,2024-07-01,10402,120.529
abs,2024-08-01,10402,152.508
abs,2024-09-01,10402,124.232
abs,2024-10-01,10402,172.265
abs,2024-11-01,10402,148.967
abs,2024-12-01,10402,136.821
abs,2025-01-01,10402,126.733
abs,2025-02-01,10402,113.909
abs,2025-03-01,10402,114.617
abs,2025-04-01,10402,102.435
abs,2025-05-01,10402,138.996
abs,2025-06-01,10402,125.435
abs,2025-07-01,10402,138.632
abs,2025-08-01,10402,136.561
abs,2025-09-01,10402,150.993
abs,2025-10-01,10402,202.271
abs,2025-11-01,10402,137.39
abs,2025-12-01,10402,157.522
abs,2026-01-01,10402,146.807
abs,2026-02-01,10402,102.382
abs,2026-03-01,10402,147.94
abs,2026-04-01,10402,129.215
abs,2026-05-01,10402,131.01
abs,2026-06-01,10402,106.656
growth_yoy,2016-01-01,10402,2.542
growth_yoy,2016-02-01,10402,21.072
growth_yoy,2016-03-01,10402,60.532
growth_yoy,2016-04-01,10402,-26.587
growth_yoy,2016-05-01,10402,-12.277
growth_yoy,2016-06-01,10402,-41.082
growth_yoy,2016-07-01,10402,25.717
growth_yoy,2016-08-01,10402,-3.31
growth_yoy,2016-09-01,10402,6.696
growth_yoy,2016-10-01,10402,38.075
growth_yoy,2016-11-01,10402,61.214
growth_yoy,2016-12-01,10402,46.974
growth_yoy,2017-01-01,10402,25.073
growth_yoy,2017-02-01,10402,35.498
growth_yoy,2017-03-01,10402,-19.13
growth_yoy,2017-04-01,10402,55.741
growth_yoy,2017-05-01,10402,18.854
growth_yoy,2017-06-01,10402,33.01
growth_yoy,2017-07-01,10402,61.523
growth_yoy,2017-08-01,10402,20.29
growth_yoy,2017-09-01,10402,31.882
growth_yoy,2017-10-01,10402,1.826
growth_yoy,2017-11-01,10402,2.137
growth_yoy,2017-12-01,10402,53.905
growth_yoy,2018-01-01,10402,50.861
growth_yoy,2018-02-01,10402,-6.819
growth_yoy,2018-03-01,10402,18.121
growth_yoy,2018-04-01,10402,3.148
growth_yoy,2018-05-01,10402,11.855
growth_yoy,2018-06-01,10402,13.799
growth_yoy,2018-07-01,10402,-25.955
growth_yoy,2018-08-01,10402,4.387
growth_yoy,2018-09-01,10402,12.364
growth_yoy,2018-10-01,10402,0.823
growth_yoy,2018-11-01,10402,-9.282
growth_yoy,2018-12-01,10402,-18.95
growth_yoy,2019-01-01,10402,12.964
growth_yoy,2019-02-01,10402,27.184
growth_yoy,2019-03-01,10402,6.57
growth_yoy,2019-04-01,10402,-5.792
growth_yoy,2019-05-01,10402,-10.487
growth_yoy,2019-06-01,10402,-11.887
growth_yoy,2019-07-01,10402,-24.057
growth_yoy,2019-08-01,10402,-35.563
growth_yoy,2019-09-01,10402,-26.738
growth_yoy,2019-10-01,10402,2.077
growth_yoy,2019-11-01,10402,6.462
growth_yoy,2019-12-01,10402,0.444
growth_yoy,2020-01-01,10402,-24.554
growth_yoy,2020-02-01,10402,11.41
growth_yoy,2020-03-01,10402,-22.292
growth_yoy,2020-04-01,10402,4.895
growth_yoy,2020-05-01,10402,36.145
growth_yoy,2020-06-01,10402,40.011
growth_yoy,2020-07-01,10402,33.622
growth_yoy,2020-08-01,10402,24.509
growth_yoy,2020-09-01,10402,9.546
growth_yoy,2020-10-01,10402,-22.093
growth_yoy,2020-11-01,10402,-37.15
