origin,destination,date,ridership
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-22,529
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-23,590
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-24,547
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-25,527
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-26,508
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-27,253
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-28,162
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-29,530
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-09-30,552
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-01,568
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-02,557
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-03,504
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-04,279
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-05,183
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-06,569
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-07,536
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-08,547
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-09,549
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-10,489
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-11,260
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-12,170
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-13,558
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-14,549
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-15,533
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-16,518
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-17,509
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-18,236
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-19,155
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-20,174
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-21,420
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-22,482
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-23,500
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-24,445
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-25,245
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-26,153
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-27,485
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-28,480
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-29,496
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-30,500
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-10-31,456
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-01,219
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-02,169
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-03,471
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-04,531
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-05,457
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-06,468
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-07,412
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-08,240
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-09,171
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-10,531
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-11,560
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-12,531
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-13,553
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-14,499
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-15,225
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-16,172
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-17,572
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-18,586
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-19,541
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-20,534
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-21,473
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-22,230
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-23,164
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-24,530
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-25,572
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-26,517
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-27,523
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-28,469
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-29,242
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-11-30,174
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-01,513
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-02,525
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-03,499
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-04,520
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-05,471
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-06,243
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-07,168
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-08,522
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-09,529
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-10,487
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-11,217
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-12,429
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-13,226
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-14,164
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-15,443
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-16,496
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-17,459
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-18,468
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-19,434
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-20,225
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-21,163
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-22,414
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-23,414
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-24,318
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-25,173
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-26,259
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-27,197
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-28,149
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-29,339
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-30,319
BRT07: USJ 7,BRT01: Sunway-Setia Jaya,2025-12-31,339
BRT07: USJ 7,BRT02: Mentari,2025-01-01,218
BRT07: USJ 7,BRT02: Mentari,2025-01-02,319
BRT07: USJ 7,BRT02: Mentari,2025-01-03,334
BRT07: USJ 7,BRT02: Mentari,2025-01-04,190
BRT07: USJ 7,BRT02: Mentari,2025-01-05,168
BRT07: USJ 7,BRT02: Mentari,2025-01-06,396
BRT07: USJ 7,BRT02: Mentari,2025-01-07,393
BRT07: USJ 7,BRT02: Mentari,2025-01-08,431
BRT07: USJ 7,BRT02: Mentari,2025-01-09,381
BRT07: USJ 7,BRT02: Mentari,2025-01-10,374
BRT07: USJ 7,BRT02: Mentari,2025-01-11,209
BRT07: USJ 7,BRT02: Mentari,2025-01-12,204
BRT07: USJ 7,BRT02: Mentari,2025-01-13,386
BRT07: USJ 7,BRT02: Mentari,2025-01-14,403
BRT07: USJ 7,BRT02: Mentari,2025-01-15,473
BRT07: USJ 7,BRT02: Mentari,2025-01-16,373
BRT07: USJ 7,BRT02: Mentari,2025-01-17,346
BRT07: USJ 7,BRT02: Mentari,2025-01-18,195
BRT07: USJ 7,BRT02: Mentari,2025-01-19,195
BRT07: USJ 7,BRT02: Mentari,2025-01-20,366
BRT07: USJ 7,BRT02: Mentari,2025-01-21,389
BRT07: USJ 7,BRT02: Mentari,2025-01-22,447
BRT07: USJ 7,BRT02: Mentari,2025-01-23,385
BRT07: USJ 7,BRT02: Mentari,2025-01-24,376
BRT07: USJ 7,BRT02: Mentari,2025-01-25,228
BRT07: USJ 7,BRT02: Mentari,2025-01-26,196
BRT07: USJ 7,BRT02: Mentari,2025-01-27,339
BRT07: USJ 7,BRT02: Mentari,2025-01-28,306
BRT07: USJ 7,BRT02: Mentari,2025-01-29,191
BRT07: USJ 7,BRT02: Mentari,2025-01-30,188
BRT07: USJ 7,BRT02: Mentari,2025-01-31,230
BRT07: USJ 7,BRT02: Mentari,2025-02-01,185
BRT07: USJ 7,BRT02: Mentari,2025-02-02,190
BRT07: USJ 7,BRT02: Mentari,2025-02-03,358
BRT07: USJ 7,BRT02: Mentari,2025-02-04,364
BRT07: USJ 7,BRT02: Mentari,2025-02-05,432
BRT07: USJ 7,BRT02: Mentari,2025-02-06,392
BRT07: USJ 7,BRT02: Mentari,2025-02-07,426
BRT07: USJ 7,BRT02: Mentari,2025-02-08,257
BRT07: USJ 7,BRT02: Mentari,2025-02-09,260
BRT07: USJ 7,BRT02: Mentari,2025-02-10,392
BRT07: USJ 7,BRT02: Mentari,2025-02-11,237
BRT07: USJ 7,BRT02: Mentari,2025-02-12,424
BRT07: USJ 7,BRT02: Mentari,2025-02-13,415
BRT07: USJ 7,BRT02: Mentari,2025-02-14,371
BRT07: USJ 7,BRT02: Mentari,2025-02-15,278
BRT07: USJ 7,BRT02: Mentari,2025-02-16,222
BRT07: USJ 7,BRT02: Mentari,2025-02-17,401
BRT07: USJ 7,BRT02: Mentari,2025-02-18,410
BRT07: USJ 7,BRT02: Mentari,2025-02-19,441
BRT07: USJ 7,BRT02: Mentari,2025-02-20,417
BRT07: USJ 7,BRT02: Mentari,2025-02-21,390
BRT07: USJ 7,BRT02: Mentari,2025-02-22,291
BRT07: USJ 7,BRT02: Mentari,2025-02-23,214
BRT07: USJ 7,BRT02: Mentari,2025-02-24,395
BRT07: USJ 7,BRT02: Mentari,2025-02-25,413
BRT07: USJ 7,BRT02: Mentari,2025-02-26,485
BRT07: USJ 7,BRT02: Mentari,2025-02-27,416
BRT07: USJ 7,BRT02: Mentari,2025-02-28,413
BRT07: USJ 7,BRT02: Mentari,2025-03-01,259
BRT07: USJ 7,BRT02: Mentari,2025-03-02,191
BRT07: USJ 7,BRT02: Mentari,2025-03-03,392
BRT07: USJ 7,BRT02: Mentari,2025-03-04,428
BRT07: USJ 7,BRT02: Mentari,2025-03-05,436
BRT07: USJ 7,BRT02: Mentari,2025-03-06,428
BRT07: USJ 7,BRT02: Mentari,2025-03-07,361
BRT07: USJ 7,BRT02: Mentari,2025-03-08,234
BRT07: USJ 7,BRT02: Mentari,2025-03-09,212
BRT07: USJ 7,BRT02: Mentari,2025-03-10,421
BRT07: USJ 7,BRT02: Mentari,2025-03-11,392
BRT07: USJ 7,BRT02: Mentari,2025-03-12,448
BRT07: USJ 7,BRT02: Mentari,2025-03-13,407
BRT07: USJ 7,BRT02: Mentari,2025-03-14,372
BRT07: USJ 7,BRT02: Mentari,2025-03-15,240
BRT07: USJ 7,BRT02: Mentari,2025-03-16,214
BRT07: USJ 7,BRT02: Mentari,2025-03-17,374
BRT07: USJ 7,BRT02: Mentari,2025-03-18,187
BRT07: USJ 7,BRT02: Mentari,2025-03-19,420
BRT07: USJ 7,BRT02: Mentari,2025-03-20,396
BRT07: USJ 7,BRT02: Mentari,2025-03-21,344
BRT07: USJ 7,BRT02: Mentari,2025-03-22,259
BRT07: USJ 7,BRT02: Mentari,2025-03-23,173
BRT07: USJ 7,BRT02: Mentari,2025-03-24,388
BRT07: USJ 7,BRT02: Mentari,2025-03-25,371
BRT07: USJ 7,BRT02: Mentari,2025-03-26,427
BRT07: USJ 7,BRT02: Mentari,2025-03-27,403
BRT07: USJ 7,BRT02: Mentari,2025-03-28,361
BRT07: USJ 7,BRT02: Mentari,2025-03-29,171
BRT07: USJ 7,BRT02: Mentari,2025-03-30,160
BRT07: USJ 7,BRT02: Mentari,2025-03-31,164
BRT07: USJ 7,BRT02: Mentari,2025-04-01,197
BRT07: USJ 7,BRT02: Mentari,2025-04-02,264
BRT07: USJ 7,BRT02: Mentari,2025-04-03,280
BRT07: USJ 7,BRT02: Mentari,2025-04-04,294
BRT07: USJ 7,BRT02: Mentari,2025-04-05,217
BRT07: USJ 7,BRT02: Mentari,2025-04-06,230
BRT07: USJ 7,BRT02: Mentari,2025-04-07,394
BRT07: USJ 7,BRT02: Mentari,2025-04-08,396
BRT07: USJ 7,BRT02: Mentari,2025-04-09,439
BRT07: USJ 7,BRT02: Mentari,2025-04-10,413
BRT07: USJ 7,BRT02: Mentari,2025-04-11,375
BRT07: USJ 7,BRT02: Mentari,2025-04-12,252
BRT07: USJ 7,BRT02: Mentari,2025-04-13,243
BRT07: USJ 7,BRT02: Mentari,2025-04-14,399
BRT07: USJ 7,BRT02: Mentari,2025-04-15,420
BRT07: USJ 7,BRT02: Mentari,2025-04-16,479
BRT07: USJ 7,BRT02: Mentari,2025-04-17,443
BRT07: USJ 7,BRT02: Mentari,2025-04-18,434
BRT07: USJ 7,BRT02: Mentari,2025-04-19,284
BRT07: USJ 7,BRT02: Mentari,2025-04-20,221
BRT07: USJ 7,BRT02: Mentari,2025-04-21,442
BRT07: USJ 7,BRT02: Mentari,2025-04-22,410
BRT07: USJ 7,BRT02: Mentari,2025-04-23,467
BRT07: USJ 7,BRT02: Mentari,2025-04-24,455
BRT07: USJ 7,BRT02: Mentari,2025-04-25,383
BRT07: USJ 7,BRT02: Mentari,2025-04-26,281
BRT07: USJ 7,BRT02: Mentari,2025-04-27,231
BRT07: USJ 7,BRT02: Mentari,2025-04-28,392
BRT07: USJ 7,BRT02: Mentari,2025-04-29,389
BRT07: USJ 7,BRT02: Mentari,2025-04-30,448
BRT07: USJ 7,BRT02: Mentari,2025-05-01,204
BRT07: USJ 7,BRT02: Mentari,2025-05-02,366
BRT07: USJ 7,BRT02: Mentari,2025-05-03,60
BRT07: USJ 7,BRT02: Mentari,2025-05-04,186
BRT07: USJ 7,BRT02: Mentari,2025-05-05,393
BRT07: USJ 7,BRT02: Mentari,2025-05-06,454
BRT07: USJ 7,BRT02: Mentari,2025-05-07,452
BRT07: USJ 7,BRT02: Mentari,2025-05-08,406
BRT07: USJ 7,BRT02: Mentari,2025-05-09,446
BRT07: USJ 7,BRT02: Mentari,2025-05-10,244
BRT07: USJ 7,BRT02: Mentari,2025-05-11,258
BRT07: USJ 7,BRT02: Mentari,2025-05-12,210
BRT07: USJ 7,BRT02: Mentari,2025-05-13,420
BRT07: USJ 7,BRT02: Mentari,2025-05-14,469
BRT07: USJ 7,BRT02: Mentari,2025-05-15,439
BRT07: USJ 7,BRT02: Mentari,2025-05-16,412
BRT07: USJ 7,BRT02: Mentari,2025-05-17,269
BRT07: USJ 7,BRT02: Mentari,2025-05-18,230
BRT07: USJ 7,BRT02: Mentari,2025-05-19,417
BRT07: USJ 7,BRT02: Mentari,2025-05-20,422
BRT07: USJ 7,BRT02: Mentari,2025-05-21,426
BRT07: USJ 7,BRT02: Mentari,2025-05-22,417
BRT07: USJ 7,BRT02: Mentari,2025-05-23,427
BRT07: USJ 7,BRT02: Mentari,2025-05-24,264
BRT07: USJ 7,BRT02: Mentari,2025-05-25,225
BRT07: USJ 7,BRT02: Mentari,2025-05-26,384
BRT07: USJ 7,BRT02: Mentari,2025-05-27,411
BRT07: USJ 7,BRT02: Mentari,2025-05-28,424
BRT07: USJ 7,BRT02: Mentari,2025-05-29,388
BRT07: USJ 7,BRT02: Mentari,2025-05-30,380
BRT07: USJ 7,BRT02: Mentari,2025-05-31,224
BRT07: USJ 7,BRT02: Mentari,2025-06-01,234
BRT07: USJ 7,BRT02: Mentari,2025-06-02,180
BRT07: USJ 7,BRT02: Mentari,2025-06-03,391
BRT07: USJ 7,BRT02: Mentari,2025-06-04,391
BRT07: USJ 7,BRT02: Mentari,2025-06-05,393
BRT07: USJ 7,BRT02: Mentari,2025-06-06,354
BRT07: USJ 7,BRT02: Mentari,2025-06-07,238
BRT07: USJ 7,BRT02: Mentari,2025-06-08,236
BRT07: USJ 7,BRT02: Mentari,2025-06-09,352
BRT07: USJ 7,BRT02: Mentari,2025-06-10,415
BRT07: USJ 7,BRT02: Mentari,2025-06-11,495
BRT07: USJ 7,BRT02: Mentari,2025-06-12,442
BRT07: USJ 7,BRT02: Mentari,2025-06-13,391
BRT07: USJ 7,BRT02: Mentari,2025-06-14,250
BRT07: USJ 7,BRT02: Mentari,2025-06-15,235
BRT07: USJ 7,BRT02: Mentari,2025-06-16,400
BRT07: USJ 7,BRT02: Mentari,2025-06-17,431
BRT07: USJ 7,BRT02: Mentari,2025-06-18,472
BRT07: USJ 7,BRT02: Mentari,2025-06-19,429
BRT07: USJ 7,BRT02: Mentari,2025-06-20,372
BRT07: USJ 7,BRT02: Mentari,2025-06-21,248
BRT07: USJ 7,BRT02: Mentari,2025-06-22,223
BRT07: USJ 7,BRT02: Mentari,2025-06-23,399
BRT07: USJ 7,BRT02: Mentari,2025-06-24,410
BRT07: USJ 7,BRT02: Mentari,2025-06-25,459
BRT07: USJ 7,BRT02: Mentari,2025-06-26,397
BRT07: USJ 7,BRT02: Mentari,2025-06-27,236
BRT07: USJ 7,BRT02: Mentari,2025-06-28,247
BRT07: USJ 7,BRT02: Mentari,2025-06-29,234
BRT07: USJ 7,BRT02: Mentari,2025-06-30,408
BRT07: USJ 7,BRT02: Mentari,2025-07-01,422
BRT07: USJ 7,BRT02: Mentari,2025-07-02,462
BRT07: USJ 7,BRT02: Mentari,2025-07-03,410
BRT07: USJ 7,BRT02: Mentari,2025-07-04,427
BRT07: USJ 7,BRT02: Mentari,2025-07-05,256
BRT07: USJ 7,BRT02: Mentari,2025-07-06,242
BRT07: USJ 7,BRT02: Mentari,2025-07-07,435
BRT07: USJ 7,BRT02: Mentari,2025-07-08,436
BRT07: USJ 7,BRT02: Mentari,2025-07-09,473
BRT07: USJ 7,BRT02: Mentari,2025-07-10,446
BRT07: USJ 7,BRT02: Mentari,2025-07-11,442
BRT07: USJ 7,BRT02: Mentari,2025-07-12,257
BRT07: USJ 7,BRT02: Mentari,2025-07-13,239
BRT07: USJ 7,BRT02: Mentari,2025-07-14,381
BRT07: USJ 7,BRT02: Mentari,2025-07-15,431
BRT07: USJ 7,BRT02: Mentari,2025-07-16,507
BRT07: USJ 7,BRT02: Mentari,2025-07-17,443
BRT07: USJ 7,BRT02: Mentari,2025-07-18,437
BRT07: USJ 7,BRT02: Mentari,2025-07-19,278
BRT07: USJ 7,BRT02: Mentari,2025-07-20,225
BRT07: USJ 7,BRT02: Mentari,2025-07-21,428
BRT07: USJ 7,BRT02: Mentari,2025-07-22,427
BRT07: USJ 7,BRT02: Mentari,2025-07-23,452
BRT07: USJ 7,BRT02: Mentari,2025-07-24,412
BRT07: USJ 7,BRT02: Mentari,2025-07-25,412
BRT07: USJ 7,BRT02: Mentari,2025-07-26,238
BRT07: USJ 7,BRT02: Mentari,2025-07-27,221
BRT07: USJ 7,BRT02: Mentari,2025-07-28,408
BRT07: USJ 7,BRT02: Mentari,2025-07-29,421
BRT07: USJ 7,BRT02: Mentari,2025-07-30,471
BRT07: USJ 7,BRT02: Mentari,2025-07-31,423
BRT07: USJ 7,BRT02: Mentari,2025-08-01,423
BRT07: USJ 7,BRT02: Mentari,2025-08-02,256
BRT07: USJ 7,BRT02: Mentari,2025-08-03,217
BRT07: USJ 7,BRT02: Mentari,2025-08-04,447
BRT07: USJ 7,BRT02: Mentari,2025-08-05,437
BRT07: USJ 7,BRT02: Mentari,2025-08-06,499
BRT07: USJ 7,BRT02: Mentari,2025-08-07,462
BRT07: USJ 7,BRT02: Mentari,2025-08-08,431
BRT07: USJ 7,BRT02: Mentari,2025-08-09,257
BRT07: USJ 7,BRT02: Mentari,2025-08-10,247
BRT07: USJ 7,BRT02: Mentari,2025-08-11,460
BRT07: USJ 7,BRT02: Mentari,2025-08-12,492
BRT07: USJ 7,BRT02: Mentari,2025-08-13,530
BRT07: USJ 7,BRT02: Mentari,2025-08-14,479
BRT07: USJ 7,BRT02: Mentari,2025-08-15,424
BRT07: USJ 7,BRT02: Mentari,2025-08-16,247
BRT07: USJ 7,BRT02: Mentari,2025-08-17,216
BRT07: USJ 7,BRT02: Mentari,2025-08-18,455
BRT07: USJ 7,BRT02: Mentari,2025-08-19,442
BRT07: USJ 7,BRT02: Mentari,2025-08-20,486
BRT07: USJ 7,BRT02: Mentari,2025-08-21,456
BRT07: USJ 7,BRT02: Mentari,2025-08-22,430
BRT07: USJ 7,BRT02: Mentari,2025-08-23,230
BRT07: USJ 7,BRT02: Mentari,2025-08-24,220
BRT07: USJ 7,BRT02: Mentari,2025-08-25,422
BRT07: USJ 7,BRT02: Mentari,2025-08-26,477
BRT07: USJ 7,BRT02: Mentari,2025-08-27,455
BRT07: USJ 7,BRT02: Mentari,2025-08-28,433
BRT07: USJ 7,BRT02: Mentari,2025-08-29,420
BRT07: USJ 7,BRT02: Mentari,2025-08-30,249
BRT07: USJ 7,BRT02: Mentari,2025-08-31,269
BRT07: USJ 7,BRT02: Mentari,2025-09-01,198
BRT07: USJ 7,BRT02: Mentari,2025-09-02,434
BRT07: USJ 7,BRT02: Mentari,2025-09-03,448
BRT07: USJ 7,BRT02: Mentari,2025-09-04,431
BRT07: USJ 7,BRT02: Mentari,2025-09-05,207
BRT07: USJ 7,BRT02: Mentari,2025-09-06,259
BRT07: USJ 7,BRT02: Mentari,2025-09-07,228
BRT07: USJ 7,BRT02: Mentari,2025-09-08,420
BRT07: USJ 7,BRT02: Mentari,2025-09-09,458
BRT07: USJ 7,BRT02: Mentari,2025-09-10,530
BRT07: USJ 7,BRT02: Mentari,2025-09-11,462
BRT07: USJ 7,BRT02: Mentari,2025-09-12,418
BRT07: USJ 7,BRT02: Mentari,2025-09-13,265
BRT07: USJ 7,BRT02: Mentari,2025-09-14,244
BRT07: USJ 7,BRT02: Mentari,2025-09-15,199
BRT07: USJ 7,BRT02: Mentari,2025-09-16,183
BRT07: USJ 7,BRT02: Mentari,2025-09-17,447
BRT07: USJ 7,BRT02: Mentari,2025-09-18,414
BRT07: USJ 7,BRT02: Mentari,2025-09-19,381
BRT07: USJ 7,BRT02: Mentari,2025-09-20,229
BRT07: USJ 7,BRT02: Mentari,2025-09-21,208
BRT07: USJ 7,BRT02: Mentari,2025-09-22,460
BRT07: USJ 7,BRT02: Mentari,2025-09-23,428
BRT07: USJ 7,BRT02: Mentari,2025-09-24,496
BRT07: USJ 7,BRT02: Mentari,2025-09-25,435
BRT07: USJ 7,BRT02: Mentari,2025-09-26,424
BRT07: USJ 7,BRT02: Mentari,2025-09-27,288
BRT07: USJ 7,BRT02: Mentari,2025-09-28,221
BRT07: USJ 7,BRT02: Mentari,2025-09-29,414
BRT07: USJ 7,BRT02: Mentari,2025-09-30,432
BRT07: USJ 7,BRT02: Mentari,2025-10-01,490
BRT07: USJ 7,BRT02: Mentari,2025-10-02,457
BRT07: USJ 7,BRT02: Mentari,2025-10-03,476
BRT07: USJ 7,BRT02: Mentari,2025-10-04,274
BRT07: USJ 7,BRT02: Mentari,2025-10-05,246
BRT07: USJ 7,BRT02: Mentari,2025-10-06,404
BRT07: USJ 7,BRT02: Mentari,2025-10-07,466
BRT07: USJ 7,BRT02: Mentari,2025-10-08,469
BRT07: USJ 7,BRT02: Mentari,2025-10-09,400
BRT07: USJ 7,BRT02: Mentari,2025-10-10,447
BRT07: USJ 7,BRT02: Mentari,2025-10-11,275
BRT07: USJ 7,BRT02: Mentari,2025-10-12,241
BRT07: USJ 7,BRT02: Mentari,2025-10-13,431
BRT07: USJ 7,BRT02: Mentari,2025-10-14,432
BRT07: USJ 7,BRT02: Mentari,2025-10-15,485
BRT07: USJ 7,BRT02: Mentari,2025-10-16,463
BRT07: USJ 7,BRT02: Mentari,2025-10-17,394
BRT07: USJ 7,BRT02: Mentari,2025-10-18,283
BRT07: USJ 7,BRT02: Mentari,2025-10-19,215
BRT07: USJ 7,BRT02: Mentari,2025-10-20,187
BRT07: USJ 7,BRT02: Mentari,2025-10-21,360
BRT07: USJ 7,BRT02: Mentari,2025-10-22,411
BRT07: USJ 7,BRT02: Mentari,2025-10-23,410
BRT07: USJ 7,BRT02: Mentari,2025-10-24,375
BRT07: USJ 7,BRT02: Mentari,2025-10-25,249
BRT07: USJ 7,BRT02: Mentari,2025-10-26,254
BRT07: USJ 7,BRT02: Mentari,2025-10-27,392
BRT07: USJ 7,BRT02: Mentari,2025-10-28,387
BRT07: USJ 7,BRT02: Mentari,2025-10-29,449
BRT07: USJ 7,BRT02: Mentari,2025-10-30,434
BRT07: USJ 7,BRT02: Mentari,2025-10-31,392
BRT07: USJ 7,BRT02: Mentari,2025-11-01,243
BRT07: USJ 7,BRT02: Mentari,2025-11-02,218
BRT07: USJ 7,BRT02: Mentari,2025-11-03,414
BRT07: USJ 7,BRT02: Mentari,2025-11-04,420
BRT07: USJ 7,BRT02: Mentari,2025-11-05,470
BRT07: USJ 7,BRT02: Mentari,2025-11-06,413
BRT07: USJ 7,BRT02: Mentari,2025-11-07,416
BRT07: USJ 7,BRT02: Mentari,2025-11-08,225
BRT07: USJ 7,BRT02: Mentari,2025-11-09,270
BRT07: USJ 7,BRT02: Mentari,2025-11-10,411
BRT07: USJ 7,BRT02: Mentari,2025-11-11,438
BRT07: USJ 7,BRT02: Mentari,2025-11-12,478
BRT07: USJ 7,BRT02: Mentari,2025-11-13,458
BRT07: USJ 7,BRT02: Mentari,2025-11-14,407
BRT07: USJ 7,BRT02: Mentari,2025-11-15,251
BRT07: USJ 7,BRT02: Mentari,2025-11-16,227
BRT07: USJ 7,BRT02: Mentari,2025-11-17,413
BRT07: USJ 7,BRT02: Mentari,2025-11-18,424
BRT07: USJ 7,BRT02: Mentari,2025-11-19,485
BRT07: USJ 7,BRT02: Mentari,2025-11-20,450
BRT07: USJ 7,BRT02: Mentari,2025-11-21,376
BRT07: USJ 7,BRT02: Mentari,2025-11-22,261
BRT07: USJ 7,BRT02: Mentari,2025-11-23,252
BRT07: USJ 7,BRT02: Mentari,2025-11-24,402
BRT07: USJ 7,BRT02: Mentari,2025-11-25,414
BRT07: USJ 7,BRT02: Mentari,2025-11-26,464
BRT07: USJ 7,BRT02: Mentari,2025-11-27,444
BRT07: USJ 7,BRT02: Mentari,2025-11-28,386
BRT07: USJ 7,BRT02: Mentari,2025-11-29,255
BRT07: USJ 7,BRT02: Mentari,2025-11-30,261
BRT07: USJ 7,BRT02: Mentari,2025-12-01,414
BRT07: USJ 7,BRT02: Mentari,2025-12-02,442
BRT07: USJ 7,BRT02: Mentari,2025-12-03,465
BRT07: USJ 7,BRT02: Mentari,2025-12-04,427
