origin,destination,date,ridership
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-15,57
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-16,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-17,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-18,51
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-19,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-20,42
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-21,65
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-22,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-23,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-24,53
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-25,40
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-26,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-27,51
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-28,70
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-29,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-30,48
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-05-31,69
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-01,38
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-02,72
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-03,45
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-04,68
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-05,40
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-06,75
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-07,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-08,41
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-09,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-10,32
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-11,77
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-12,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-13,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-14,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-15,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-16,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-17,44
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-18,68
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-19,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-20,39
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-21,45
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-22,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-23,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-24,34
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-25,80
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-26,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-27,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-28,82
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-29,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-06-30,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-01,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-02,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-03,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-04,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-05,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-06,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-07,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-08,46
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-09,71
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-10,68
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-11,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-12,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-13,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-14,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-15,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-16,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-17,41
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-18,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-19,48
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-20,48
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-21,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-22,46
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-23,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-24,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-25,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-26,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-27,40
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-28,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-29,61
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-30,82
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-07-31,70
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-01,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-02,57
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-03,65
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-04,77
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-05,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-06,74
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-07,46
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-08,43
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-09,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-10,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-11,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-12,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-13,45
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-14,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-15,53
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-16,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-17,48
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-18,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-19,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-20,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-21,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-22,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-23,48
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-24,41
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-25,62
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-26,51
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-27,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-28,46
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-29,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-30,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-08-31,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-01,57
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-02,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-03,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-04,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-05,44
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-06,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-07,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-08,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-09,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-10,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-11,61
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-12,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-13,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-14,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-15,65
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-16,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-17,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-18,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-19,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-20,40
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-21,62
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-22,69
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-23,44
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-24,71
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-25,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-26,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-27,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-28,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-29,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-09-30,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-01,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-02,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-03,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-04,75
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-05,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-06,78
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-07,67
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-08,70
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-09,72
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-10,67
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-11,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-12,51
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-13,68
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-14,40
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-15,76
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-16,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-17,53
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-18,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-19,62
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-20,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-21,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-22,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-23,51
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-24,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-25,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-26,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-27,45
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-28,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-29,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-30,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-10-31,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-01,53
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-02,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-03,62
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-04,34
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-05,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-06,45
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-07,67
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-08,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-09,63
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-10,77
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-11,42
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-12,67
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-13,41
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-14,61
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-15,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-16,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-17,62
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-18,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-19,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-20,46
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-21,54
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-22,65
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-23,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-24,88
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-25,29
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-26,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-27,35
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-28,34
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-29,53
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-11-30,48
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-01,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-02,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-03,57
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-04,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-05,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-06,56
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-07,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-08,46
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-09,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-10,89
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-11,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-12,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-13,59
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-14,40
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-15,50
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-16,36
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-17,68
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-18,55
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-19,47
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-20,44
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-21,39
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-22,66
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-23,58
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-24,49
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-25,44
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-26,42
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-27,51
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-28,64
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-29,52
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-30,60
BRT06: South Quay-USJ 1,BRT02: Mentari,2023-12-31,67
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-01,253
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-02,263
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-03,250
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-04,233
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-05,268
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-06,259
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-07,226
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-08,302
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-09,257
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-10,258
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-11,226
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-12,278
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-13,243
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-14,309
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-15,274
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-16,283
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-17,265
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-18,232
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-19,309
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-20,295
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-21,229
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-22,270
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-23,271
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-24,212
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-25,214
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-26,218
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-27,229
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-28,279
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-29,217
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-04-30,244
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-01,238
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-02,242
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-03,252
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-04,234
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-05,280
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-06,245
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-07,208
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-08,238
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-09,252
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-10,232
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-11,242
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-12,334
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-13,254
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-14,238
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-15,226
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-16,253
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-17,248
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-18,279
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-19,298
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-20,256
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-21,230
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-22,236
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-23,230
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-24,207
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-25,262
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-26,288
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-27,271
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-28,239
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-29,215
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-30,243
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-05-31,256
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-01,241
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-02,276
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-03,219
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-04,215
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-05,215
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-06,261
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-07,253
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-08,308
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-09,265
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-10,265
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-11,209
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-12,208
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-13,192
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-14,225
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-15,263
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-16,217
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-17,227
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-18,206
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-19,205
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-20,182
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-21,245
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-22,237
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-23,246
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-24,230
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-25,224
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-26,226
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-27,210
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-28,218
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-29,227
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-06-30,213
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-01,196
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-02,204
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-03,186
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-04,205
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-05,228
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-06,209
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-07,255
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-08,259
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-09,246
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-10,198
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-11,203
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-12,212
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-13,261
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-14,242
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-15,232
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-16,255
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-17,238
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-18,201
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-19,206
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-20,254
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-21,257
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-22,206
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-23,201
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-24,222
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-25,241
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-26,239
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-27,246
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-28,315
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-29,244
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-30,218
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-07-31,236
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-01,220
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-02,222
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-03,243
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-04,328
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-05,212
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-06,216
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-07,202
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-08,224
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-09,232
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-10,240
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-11,276
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-12,189
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-13,203
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-14,196
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-15,219
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-16,227
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-17,237
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-18,267
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-19,213
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-20,226
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-21,232
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-22,216
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-23,226
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-24,223
BRT06: South Quay-USJ 1,BRT03: Sunway Lagoon,2023-08-25,329
