date,state,branch,category,subcategory,case_type,cases
2020-09-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,Pengangkatan,2
2020-09-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,Sewaan,1
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Permohonan Cerai S47,1
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Fasakh,21
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Hadhanah,5
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Muta'ah,2
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,7
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,1
2020-09-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,1
2020-09-01,Sarawak,Sibu,Sivil,Keluarga Sivil,Cerai,33
2020-09-01,Sarawak,Sibu,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,1
2020-09-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Permohonan Cerai S47,5
2020-09-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Fasakh,10
2020-09-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Hadhanah,3
2020-09-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2020-09-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2020-09-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,1
2020-09-01,Selangor,Selangor,Jenayah,Jenayah Bidang Kuasa,Kesalahan Seksual Terhadap Kanak-Kanak,1
2020-09-01,Selangor,Selangor,Jenayah,Jenayah Bidang Kuasa,Kesalahan-Kesalahan Kecil,6
2020-09-01,Selangor,Selangor,Jenayah,Jenayah Bidang Kuasa,Rayuan Jenayah,5
2020-09-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,3
2020-09-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,Akta Pengangkutan Jalan 1987,4
2020-09-01,Selangor,Selangor,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),11
2020-09-01,Selangor,Selangor,Sivil,Keluarga Sivil,Cerai,242
2020-09-01,Selangor,Selangor,Sivil,Keluarga Sivil,Jagaan,1
2020-09-01,Selangor,Selangor,Sivil,Keluarga Sivil,Kuatkuasa Perintah Nafkah,3
2020-09-01,Selangor,Selangor,Sivil,Keluarga Sivil,Perubahan Perintah - Jagaan,1
2020-09-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2020-09-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),48
2020-09-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,7
2020-09-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Perumahan,3
2020-09-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,11
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Akta Sewa Beli,4
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,14
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Kemalangan,4
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Pengangkatan,2
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Sewaan,7
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Surat Tadbir Pusaka/Probet,31
2020-09-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Tuntutan Pengguna,2
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Cerai S47,14
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Fasakh,48
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Gantirugi Perkahwinan/Hutang Perkahwinan,1
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,19
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,19
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Li'an,1
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,15
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,24
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,3
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,1
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,4
2020-09-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,7
2020-09-01,Selangor,Selangor,Syariah,Syariah Luar Bidang Kuasa,Permohonan Pengesahan/Perintah Nikah,3
2020-09-01,Selangor,Selangor,Syariah,Syariah Luar Bidang Kuasa,Tuntutan Sabitan Nusyuz,5
2020-09-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2020-09-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Akta Senjata Api (Penalti Lebih Berat) 1971,1
2020-09-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,5
2020-09-01,Terengganu,Terengganu,Sivil,Keluarga Sivil,Cerai,2
2020-09-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,1
2020-09-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,Sewaan,1
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Permohonan Cerai S47,6
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Fasakh,4
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Gantirugi Perkahwinan/Hutang Perkahwinan,1
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Hadhanah,9
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,13
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Khuluk/Tebus Talaq,1
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,3
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Muta'ah,2
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,7
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,5
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,4
2020-09-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,5
2020-09-01,Terengganu,Terengganu,Syariah,Syariah Luar Bidang Kuasa,Lain-Lain (Mal),1
2020-09-01,Terengganu,Terengganu,Syariah,Syariah Luar Bidang Kuasa,Permohonan Pengesahan/Perintah Nikah,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,2
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,4
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Keluarga Sivil,Cerai,67
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,4
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,10
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Perumahan,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Pengangkatan,3
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Sewaan,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,Sivil Pelbagai,Surat Tadbir Pusaka/Probet,5
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Permohonan Cerai S47,8
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Fasakh,26
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Hadhanah,8
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,7
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Muta'ah,7
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,12
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,4
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,2
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,3
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,6
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,Jenayah Syariah,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,Lain-Lain (Mal),2
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,Permohonan Pengesahan/Perintah Nikah,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,Permohonan Sijil Faraid/Akuan Pusaka,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,Permohonan/Tuntutan Kebenaran Poligami,1
2020-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Syariah Luar Bidang Kuasa,Tuntutan Sabitan Nusyuz,1
2020-09-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Lain-Lain (Mal),1
2020-09-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Rayuan Syariah Keluarga/Mal,1
2020-09-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Fasakh,3
2020-09-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,2
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Keluarga Sivil,Cerai,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Akta Fitnah 1957,2
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,4
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),5
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Surat Tadbir Pusaka/Probet,2
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Permohonan Cerai S47,2
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Rayuan Syariah Keluarga/Mal,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Fasakh,3
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Gantirugi Pertunangan,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Hadhanah,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,2
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,6
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,1
2020-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,1
2020-10-01,Johor,Johor,Jenayah,Jenayah Bidang Kuasa,Kesalahan Seksual Terhadap Kanak-Kanak,1
2020-10-01,Johor,Johor,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,8
2020-10-01,Johor,Johor,Sivil,Keluarga Sivil,Cerai,111
2020-10-01,Johor,Johor,Sivil,Keluarga Sivil,Jagaan,1
2020-10-01,Johor,Johor,Sivil,Keluarga Sivil,Kuatkuasa Perintah - Jagaan,1
2020-10-01,Johor,Johor,Sivil,Keluarga Sivil,Nafkah,1
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Akta Fitnah 1957,2
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,2
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,5
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),6
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Perumahan,2
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Tatatertib,2
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,2
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,2
2020-10-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,2
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Akta Sewa Beli,3
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,11
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Kemalangan,2
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Pengangkatan,1
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Sewaan,1
2020-10-01,Johor,Johor,Sivil,Sivil Pelbagai,Surat Tadbir Pusaka/Probet,1
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan Cerai S47,14
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Rayuan Syariah Keluarga/Mal,1
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Fasakh,127
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,26
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,10
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,2
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,4
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,4
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,6
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,4
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,6
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,1
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,6
2020-10-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,3
2020-10-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,4
2020-10-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),2
2020-10-01,Johor,Muar,Sivil,Keluarga Sivil,Cerai,11
2020-10-01,Johor,Muar,Sivil,Keluarga Sivil,Kuatkuasa Perintah Nafkah,1
2020-10-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,2
2020-10-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,4
2020-10-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,3
2020-10-01,Johor,Muar,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,2
2020-10-01,Johor,Muar,Sivil,Sivil Pelbagai,Kemalangan,1
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Fasakh,12
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Gantirugi Pertunangan,1
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Hadhanah,13
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,2
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,2
2020-10-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,4
2020-10-01,Johor,Muar,Syariah,Syariah Luar Bidang Kuasa,Jenayah Syariah,1
2020-10-01,Kedah,Kedah,Sivil,Keluarga Sivil,Cerai,24
2020-10-01,Kedah,Kedah,Sivil,Keluarga Sivil,Jagaan,2
2020-10-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),4
2020-10-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,3
2020-10-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,2
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Penguatkuasaan Harta Sepencarian,1
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Permohonan Cerai S47,3
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Fasakh,34
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Hadhanah,13
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,6
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Muta'ah,5
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,9
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,3
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,1
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,44
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,4
2020-10-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,1
2020-10-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,1
2020-10-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,3
2020-10-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2020-10-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,1
2020-10-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2020-10-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2020-10-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Permohonan Cerai S47,3
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Fasakh,2
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Hadhanah,1
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,1
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2020-10-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,4
2020-10-01,Kedah,Langkawi,Syariah,Syariah Luar Bidang Kuasa,Lain-Lain (Mal),1
2020-10-01,Kedah,Langkawi,Syariah,Syariah Luar Bidang Kuasa,Permohonan/Tuntutan Kebenaran Poligami,1
2020-10-01,Kelantan,Gua Musang,Jenayah,Jenayah Luar Bidang Kuasa,Akta Bahan-Bahan Kakisan dan Letupan dan Senjata Berbahaya 1958,1
2020-10-01,Kelantan,Gua Musang,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2020-10-01,Kelantan,Gua Musang,Sivil,Keluarga Sivil,Cerai,2
2020-10-01,Kelantan,Gua Musang,Sivil,Sivil Pelbagai,Kemalangan,1
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Permohonan Cerai S47,4
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,2
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Hadhanah,1
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,4
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2020-10-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,4
2020-10-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,Rayuan Jenayah,1
2020-10-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2020-10-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan 1997,3
2020-10-01,Kelantan,Kelantan,Sivil,Keluarga Sivil,Cerai,5
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,2
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),4
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Pampasan Pekerja,1
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Perumahan,2
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Buruh,1
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,2
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,3
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Kemalangan,5
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Pengangkatan,1
2020-10-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Sewaan,1
