series,date,group,sales,volume
abs,2018-09-01,475,5509.561,120.324
abs,2018-10-01,475,5620.941,122.286
abs,2018-11-01,475,5709.583,124.367
abs,2018-12-01,475,6037.361,131.756
abs,2019-01-01,475,5909.617,129.366
abs,2019-02-01,475,5637.74,118.711
abs,2019-03-01,475,5806.954,125.381
abs,2019-04-01,475,5615.917,118.981
abs,2019-05-01,475,5910.322,125.066
abs,2019-06-01,475,6154.45,131.144
abs,2019-07-01,475,6162.413,131.598
abs,2019-08-01,475,6153.051,131.551
abs,2019-09-01,475,5862.173,126.212
abs,2019-10-01,475,5946.956,127.503
abs,2019-11-01,475,6006.482,129.194
abs,2019-12-01,475,6296.968,136.404
abs,2020-01-01,475,6154.749,133.821
abs,2020-02-01,475,5906.578,123.639
abs,2020-03-01,475,5046.917,108.548
abs,2020-04-01,475,2903.429,60.426
abs,2020-05-01,475,4405.181,93.093
abs,2020-06-01,475,5141.508,108.13
abs,2020-07-01,475,5639.422,119.657
abs,2020-08-01,475,5894.623,124.736
abs,2020-09-01,475,5924.096,127.893
abs,2020-10-01,475,5706.873,121.967
abs,2020-11-01,475,5741.721,123.292
abs,2020-12-01,475,6040.29,130.291
abs,2021-01-01,475,5872.958,127.429
abs,2021-02-01,475,5756.116,120.462
abs,2021-03-01,475,5802.165,121.631
abs,2021-04-01,475,5906.604,122.86
abs,2021-05-01,475,5823.911,119.775
abs,2021-06-01,475,5480.301,111.447
abs,2021-07-01,475,5431.926,110.341
abs,2021-08-01,475,5453.653,111.182
abs,2021-09-01,475,5692.57,117.71
abs,2021-10-01,475,5925.646,121.042
abs,2021-11-01,475,6111.848,124.537
abs,2021-12-01,475,6185.19,125.688
abs,2022-01-01,475,6290.338,125.545
abs,2022-02-01,475,6321.79,125.148
abs,2022-03-01,475,6359.721,125.216
abs,2022-04-01,475,6849.419,134.633
abs,2022-05-01,475,7061.751,140.181
abs,2022-06-01,475,7040.566,139.498
abs,2022-07-01,475,6998.323,138.28
abs,2022-08-01,475,6977.328,136.99
abs,2022-09-01,475,7005.406,137.682
abs,2022-10-01,475,7060.161,138.962
abs,2022-11-01,475,7017.8,137.614
abs,2022-12-01,475,6961.658,136.196
abs,2023-01-01,475,6975.581,136.829
abs,2023-02-01,475,6794.216,132.404
abs,2023-03-01,475,6855.364,133.864
abs,2023-04-01,475,6951.339,135.683
abs,2023-05-01,475,6930.485,135.352
abs,2023-06-01,475,6895.832,134.75
abs,2023-07-01,475,7013.062,137.236
abs,2023-08-01,475,7111.244,139.255
abs,2023-09-01,475,7175.246,140.302
abs,2023-10-01,475,7203.947,141.002
abs,2023-11-01,475,7275.986,142.293
abs,2023-12-01,475,7370.574,144.261
abs,2024-01-01,475,7208.421,141.355
abs,2024-02-01,475,7064.253,138.114
abs,2024-03-01,475,7184.345,140.437
abs,2024-04-01,475,7277.742,142.239
abs,2024-05-01,475,7299.575,142.61
abs,2024-06-01,475,7401.769,144.054
abs,2024-07-01,475,7335.153,142.963
abs,2024-08-01,475,7305.812,142.58
abs,2024-09-01,475,7444.623,145.496
abs,2024-10-01,475,7466.957,145.833
abs,2024-11-01,475,7504.291,146.263
abs,2024-12-01,475,7624.36,148.298
abs,2025-01-01,475,7548.116,147.092
abs,2025-02-01,475,7382.058,143.662
abs,2025-03-01,475,7603.905,147.683
abs,2025-04-01,475,7543.073,146.778
abs,2025-05-01,475,7709.021,150.379
abs,2025-06-01,475,7684.517,149.383
abs,2025-07-01,475,7602.242,147.822
abs,2025-08-01,475,7493.968,145.794
abs,2025-09-01,475,7630.676,148.334
abs,2025-10-01,475,7673.8,149.053
abs,2025-11-01,475,7732.515,149.9
abs,2025-12-01,475,7861.653,152.22
abs,2026-01-01,475,7794.748,150.544
abs,2026-02-01,475,7699.386,148.615
abs,2026-03-01,475,7917.859,152.542
abs,2026-04-01,475,7804.193,150.265
abs,2026-05-01,475,7971.195,153.453
abs,2026-06-01,475,7934.109,152.115
growth_yoy,2019-01-01,475,8.4,7.269
growth_yoy,2019-02-01,475,6.958,6.226
growth_yoy,2019-03-01,475,5.6,4.82
growth_yoy,2019-04-01,475,5.8,5.285
growth_yoy,2019-05-01,475,7.723,7.274
growth_yoy,2019-06-01,475,6.9,5.457
growth_yoy,2019-07-01,475,6.6,4.593
growth_yoy,2019-08-01,475,6.2,4.499
growth_yoy,2019-09-01,475,6.4,4.894
growth_yoy,2019-10-01,475,5.8,4.266
growth_yoy,2019-11-01,475,5.2,3.882
growth_yoy,2019-12-01,475,4.3,3.528
growth_yoy,2020-01-01,475,4.148,3.444
growth_yoy,2020-02-01,475,4.769,4.151
growth_yoy,2020-03-01,475,-13.088,-13.426
growth_yoy,2020-04-01,475,-48.3,-49.214
growth_yoy,2020-05-01,475,-25.466,-25.565
growth_yoy,2020-06-01,475,-16.459,-17.549
growth_yoy,2020-07-01,475,-8.487,-9.074
growth_yoy,2020-08-01,475,-4.2,-5.181
growth_yoy,2020-09-01,475,1.056,1.332
growth_yoy,2020-10-01,475,-4.037,-4.341
growth_yoy,2020-11-01,475,-4.408,-4.569
growth_yoy,2020-12-01,475,-4.076,-4.482
growth_yoy,2021-01-01,475,-4.578,-4.777
growth_yoy,2021-02-01,475,-2.547,-2.569
growth_yoy,2021-03-01,475,14.965,12.053
growth_yoy,2021-04-01,475,103.435,103.324
growth_yoy,2021-05-01,475,32.206,28.663
growth_yoy,2021-06-01,475,6.589,3.068
growth_yoy,2021-07-01,475,-3.679,-7.785
growth_yoy,2021-08-01,475,-7.481,-10.866
growth_yoy,2021-09-01,475,-3.908,-7.962
growth_yoy,2021-10-01,475,3.834,-0.759
growth_yoy,2021-11-01,475,6.446,1.01
growth_yoy,2021-12-01,475,2.399,-3.533
growth_yoy,2022-01-01,475,7.107,-1.478
growth_yoy,2022-02-01,475,9.827,3.89
growth_yoy,2022-03-01,475,9.609,2.947
growth_yoy,2022-04-01,475,15.962,9.583
growth_yoy,2022-05-01,475,21.254,17.036
growth_yoy,2022-06-01,475,28.47,25.17
growth_yoy,2022-07-01,475,28.837,25.32
growth_yoy,2022-08-01,475,27.939,23.212
growth_yoy,2022-09-01,475,23.062,16.967
growth_yoy,2022-10-01,475,19.146,14.804
growth_yoy,2022-11-01,475,14.823,10.5
growth_yoy,2022-12-01,475,12.554,8.36
growth_yoy,2023-01-01,475,10.894,8.988
growth_yoy,2023-02-01,475,7.473,5.798
growth_yoy,2023-03-01,475,7.793,6.907
growth_yoy,2023-04-01,475,1.488,0.78
growth_yoy,2023-05-01,475,-1.859,-3.445
growth_yoy,2023-06-01,475,-2.056,-3.404
growth_yoy,2023-07-01,475,0.211,-0.755
growth_yoy,2023-08-01,475,1.919,1.653
growth_yoy,2023-09-01,475,2.424,1.903
growth_yoy,2023-10-01,475,2.037,1.468
growth_yoy,2023-11-01,475,3.679,3.4
growth_yoy,2023-12-01,475,5.874,5.921
growth_yoy,2024-01-01,475,3.338,3.308
growth_yoy,2024-02-01,475,3.975,4.312
growth_yoy,2024-03-01,475,4.799,4.91
growth_yoy,2024-04-01,475,4.696,4.831
growth_yoy,2024-05-01,475,5.326,5.363
growth_yoy,2024-06-01,475,7.337,6.904
growth_yoy,2024-07-01,475,4.593,4.173
growth_yoy,2024-08-01,475,2.736,2.388
growth_yoy,2024-09-01,475,3.754,3.702
growth_yoy,2024-10-01,475,3.651,3.426
growth_yoy,2024-11-01,475,3.138,2.79
growth_yoy,2024-12-01,475,3.443,2.799
growth_yoy,2025-01-01,475,4.712,4.059
growth_yoy,2025-02-01,475,4.499,4.017
growth_yoy,2025-03-01,475,5.84,5.16
growth_yoy,2025-04-01,475,3.646,3.191
growth_yoy,2025-05-01,475,5.609,5.447
growth_yoy,2025-06-01,475,3.82,3.699
growth_yoy,2025-07-01,475,3.641,3.399
growth_yoy,2025-08-01,475,2.575,2.254
growth_yoy,2025-09-01,475,2.499,1.951
growth_yoy,2025-10-01,475,2.77,2.208
growth_yoy,2025-11-01,475,3.041,2.486
growth_yoy,2025-12-01,475,3.112,2.645
growth_yoy,2026-01-01,475,3.267,2.347
growth_yoy,2026-02-01,475,4.299,3.448
growth_yoy,2026-03-01,475,4.129,3.29
growth_yoy,2026-04-01,475,3.462,2.376
growth_yoy,2026-05-01,475,3.401,2.044
growth_yoy,2026-06-01,475,3.248,1.829
growth_mom,2018-02-01,475,-3.314,-7.335
growth_mom,2018-03-01,475,4.326,7.035
growth_mom,2018-04-01,475,-3.473,-5.524
growth_mom,2018-05-01,475,3.364,3.165
growth_mom,2018-06-01,475,4.932,6.667
growth_mom,2018-07-01,475,0.411,1.174
growth_mom,2018-08-01,475,0.224,0.055
growth_mom,2018-09-01,475,-4.906,-4.42
growth_mom,2018-10-01,475,2.022,1.631
growth_mom,2018-11-01,475,1.577,1.701
growth_mom,2018-12-01,475,5.741,5.941
growth_mom,2019-01-01,475,-2.116,-1.814
growth_mom,2019-02-01,475,-4.601,-8.236
growth_mom,2019-03-01,475,3.001,5.618
growth_mom,2019-04-01,475,-3.29,-5.105
growth_mom,2019-05-01,475,5.242,5.115
growth_mom,2019-06-01,475,4.131,4.86
growth_mom,2019-07-01,475,0.129,0.346
growth_mom,2019-08-01,475,-0.152,-0.035
growth_mom,2019-09-01,475,-4.727,-4.059
growth_mom,2019-10-01,475,1.446,1.023
growth_mom,2019-11-01,475,1.001,1.327
growth_mom,2019-12-01,475,4.836,5.581
growth_mom,2020-01-01,475,-2.259,-1.893
growth_mom,2020-02-01,475,-4.032,-7.609
growth_mom,2020-03-01,475,-14.554,-12.206
growth_mom,2020-04-01,475,-42.471,-44.333
growth_mom,2020-05-01,475,51.723,54.062
growth_mom,2020-06-01,475,16.715,16.153
growth_mom,2020-07-01,475,9.684,10.66
growth_mom,2020-08-01,475,4.525,4.244
growth_mom,2020-09-01,475,0.5,2.532
growth_mom,2020-10-01,475,-3.667,-4.634
growth_mom,2020-11-01,475,0.611,1.086
growth_mom,2020-12-01,475,5.2,5.677
growth_mom,2021-01-01,475,-2.77,-2.197
growth_mom,2021-02-01,475,-1.989,-5.467
growth_mom,2021-03-01,475,0.8,0.97
growth_mom,2021-04-01,475,1.8,1.01
growth_mom,2021-05-01,475,-1.4,-2.511
growth_mom,2021-06-01,475,-5.9,-6.953
growth_mom,2021-07-01,475,-0.883,-0.992
growth_mom,2021-08-01,475,0.4,0.761
growth_mom,2021-09-01,475,4.381,5.872
growth_mom,2021-10-01,475,4.094,2.831
growth_mom,2021-11-01,475,3.142,2.887
growth_mom,2021-12-01,475,1.2,0.924
growth_mom,2022-01-01,475,1.7,-0.114
growth_mom,2022-02-01,475,0.5,-0.316
growth_mom,2022-03-01,475,0.6,0.054
growth_mom,2022-04-01,475,7.7,7.521
growth_mom,2022-05-01,475,3.1,4.121
growth_mom,2022-06-01,475,-0.3,-0.487
growth_mom,2022-07-01,475,-0.6,-0.874
growth_mom,2022-08-01,475,-0.3,-0.933
growth_mom,2022-09-01,475,0.402,0.505
growth_mom,2022-10-01,475,0.782,0.93
growth_mom,2022-11-01,475,-0.6,-0.97
growth_mom,2022-12-01,475,-0.8,-1.03
growth_mom,2023-01-01,475,0.2,0.465
growth_mom,2023-02-01,475,-2.6,-3.234
growth_mom,2023-03-01,475,0.9,1.103
growth_mom,2023-04-01,475,1.4,1.359
growth_mom,2023-05-01,475,-0.3,-0.244
growth_mom,2023-06-01,475,-0.5,-0.444
growth_mom,2023-07-01,475,1.7,1.844
growth_mom,2023-08-01,475,1.4,1.471
growth_mom,2023-09-01,475,0.9,0.752
growth_mom,2023-10-01,475,0.4,0.499
growth_mom,2023-11-01,475,1.0,0.916
growth_mom,2023-12-01,475,1.3,1.383
growth_mom,2024-01-01,475,-2.2,-2.014
growth_mom,2024-02-01,475,-2.0,-2.293
growth_mom,2024-03-01,475,1.7,1.682
growth_mom,2024-04-01,475,1.3,1.283
growth_mom,2024-05-01,475,0.3,0.261
growth_mom,2024-06-01,475,1.4,1.012
growth_mom,2024-07-01,475,-0.9,-0.757
growth_mom,2024-08-01,475,-0.4,-0.268
growth_mom,2024-09-01,475,1.9,2.045
growth_mom,2024-10-01,475,0.3,0.231
growth_mom,2024-11-01,475,0.5,0.295
growth_mom,2024-12-01,475,1.6,1.392
growth_mom,2025-01-01,475,-1.0,-0.813
growth_mom,2025-02-01,475,-2.2,-2.332
growth_mom,2025-03-01,475,3.005,2.799
growth_mom,2025-04-01,475,-0.8,-0.613
growth_mom,2025-05-01,475,2.2,2.453
growth_mom,2025-06-01,475,-0.318,-0.662
growth_mom,2025-07-01,475,-1.071,-1.044
growth_mom,2025-08-01,475,-1.424,-1.372
growth_mom,2025-09-01,475,1.824,1.742
growth_mom,2025-10-01,475,0.565,0.484
growth_mom,2025-11-01,475,0.765,0.568
growth_mom,2025-12-01,475,1.67,1.548
growth_mom,2026-01-01,475,-0.851,-1.101
growth_mom,2026-02-01,475,-1.223,-1.281
growth_mom,2026-03-01,475,2.838,2.642
growth_mom,2026-04-01,475,-1.436,-1.492
growth_mom,2026-05-01,475,2.14,2.121
growth_mom,2026-06-01,475,-0.465,-0.872
abs,2018-01-01,476,2212.942,131.551
abs,2018-02-01,476,2188.892,129.728
abs,2018-03-01,476,2249.806,131.491
abs,2018-04-01,476,2145.605,117.894
abs,2018-05-01,476,2173.859,117.111
abs,2018-06-01,476,2272.821,131.834
abs,2018-07-01,476,2279.587,132.501
abs,2018-08-01,476,2310.616,128.561
abs,2018-09-01,476,2407.973,123.248
abs,2018-10-01,476,2341.636,125.871
abs,2018-11-01,476,2376.018,135.304
abs,2018-12-01,476,2478.474,146.898
abs,2019-01-01,476,2469.643,149.694
abs,2019-02-01,476,2381.515,142.411
abs,2019-03-01,476,2432.04,143.443
abs,2019-04-01,476,2300.089,128.209
abs,2019-05-01,476,2356.322,127.675
abs,2019-06-01,476,2469.337,144.051
abs,2019-07-01,476,2457.259,142.743
abs,2019-08-01,476,2499.995,138.698
abs,2019-09-01,476,2554.859,129.388
abs,2019-10-01,476,2470.426,131.325
abs,2019-11-01,476,2530.459,142.468
abs,2019-12-01,476,2651.682,155.69
abs,2020-01-01,476,2600.488,156.468
abs,2020-02-01,476,2493.446,148.056
abs,2020-03-01,476,2140.122,125.812
abs,2020-04-01,476,1076.481,58.96
abs,2020-05-01,476,1702.09,92.233
abs,2020-06-01,476,2006.764,115.427
abs,2020-07-01,476,2199.247,125.91
abs,2020-08-01,476,2256.427,124.049
abs,2020-09-01,476,2301.664,117.048
abs,2020-10-01,476,2356.904,124.992
abs,2020-11-01,476,2401.685,134.448
abs,2020-12-01,476,2521.77,147.087
abs,2021-01-01,476,2468.812,146.5
abs,2021-02-01,476,2413.656,141.423
abs,2021-03-01,476,2307.963,133.193
abs,2021-04-01,476,2236.416,124.136
abs,2021-05-01,476,2178.269,120.342
abs,2021-06-01,476,2080.247,117.059
abs,2021-07-01,476,2107.29,117.752
abs,2021-08-01,476,2250.586,122.128
abs,2021-09-01,476,2405.876,122.219
abs,2021-10-01,476,2470.835,129.233
abs,2021-11-01,476,2509.761,135.513
abs,2021-12-01,476,2559.956,143.038
abs,2022-01-01,476,2593.236,148.055
abs,2022-02-01,476,2551.744,145.351
abs,2022-03-01,476,2572.158,145.524
abs,2022-04-01,476,2582.447,145.232
abs,2022-05-01,476,2616.018,146.059
abs,2022-06-01,476,2642.179,147.885
abs,2022-07-01,476,2660.674,148.652
abs,2022-08-01,476,2671.317,148.747
abs,2022-09-01,476,2684.673,148.793
abs,2022-10-01,476,2673.934,147.647
abs,2022-11-01,476,2657.891,146.258
abs,2022-12-01,476,2660.549,147.47
abs,2023-01-01,476,2604.677,144.438
abs,2023-02-01,476,2521.328,139.585
abs,2023-03-01,476,2549.062,142.158
abs,2023-04-01,476,2528.67,141.15
abs,2023-05-01,476,2594.415,143.691
abs,2023-06-01,476,2635.926,145.415
abs,2023-07-01,476,2657.013,146.567
abs,2023-08-01,476,2683.583,148.167
abs,2023-09-01,476,2697.001,149.564
abs,2023-10-01,476,2713.183,150.593
abs,2023-11-01,476,2699.617,149.797
abs,2023-12-01,476,2726.613,151.364
abs,2024-01-01,476,2633.909,146.49
abs,2024-02-01,476,2657.614,148.265
abs,2024-03-01,476,2710.766,151.805
abs,2024-04-01,476,2653.84,147.342
abs,2024-05-01,476,2683.032,149.463
abs,2024-06-01,476,2717.912,150.076
abs,2024-07-01,476,2761.398,151.657
abs,2024-08-01,476,2811.103,154.909
abs,2024-09-01,476,2822.348,155.918
abs,2024-10-01,476,2833.637,156.841
abs,2024-11-01,476,2808.134,155.004
abs,2024-12-01,476,2850.256,156.789
abs,2025-01-01,476,2881.609,158.864
abs,2025-02-01,476,2887.372,159.06
abs,2025-03-01,476,2812.301,154.556
abs,2025-04-01,476,2736.369,150.695
abs,2025-05-01,476,2785.312,153.635
abs,2025-06-01,476,2809.052,155.009
abs,2025-07-01,476,2844.103,156.162
abs,2025-08-01,476,2898.081,159.118
abs,2025-09-01,476,2951.425,162.193
abs,2025-10-01,476,2956.386,162.534
abs,2025-11-01,476,2924.255,160.315
abs,2025-12-01,476,2961.18,162.308
abs,2026-01-01,476,3002.964,164.353
abs,2026-02-01,476,2973.502,162.871
abs,2026-03-01,476,2888.237,157.803
abs,2026-04-01,476,2840.692,155.276
abs,2026-05-01,476,2898.817,158.537
abs,2026-06-01,476,2911.637,159.065
growth_yoy,2019-01-01,476,11.6,13.791
growth_yoy,2019-02-01,476,8.8,9.776
growth_yoy,2019-03-01,476,8.1,9.089
growth_yoy,2019-04-01,476,7.2,8.749
growth_yoy,2019-05-01,476,8.394,9.02
growth_yoy,2019-06-01,476,8.646,9.267
growth_yoy,2019-07-01,476,7.794,7.729
growth_yoy,2019-08-01,476,8.196,7.884
growth_yoy,2019-09-01,476,6.1,4.982
growth_yoy,2019-10-01,476,5.5,4.333
growth_yoy,2019-11-01,476,6.5,5.295
growth_yoy,2019-12-01,476,6.988,5.985
growth_yoy,2020-01-01,476,5.298,4.526
growth_yoy,2020-02-01,476,4.7,3.964
growth_yoy,2020-03-01,476,-12.003,-12.291
growth_yoy,2020-04-01,476,-53.198,-54.013
growth_yoy,2020-05-01,476,-27.765,-27.759
growth_yoy,2020-06-01,476,-18.733,-19.87
growth_yoy,2020-07-01,476,-10.5,-11.792
growth_yoy,2020-08-01,476,-9.743,-10.561
growth_yoy,2020-09-01,476,-9.91,-9.537
growth_yoy,2020-10-01,476,-4.595,-4.822
growth_yoy,2020-11-01,476,-5.089,-5.63
growth_yoy,2020-12-01,476,-4.899,-5.525
growth_yoy,2021-01-01,476,-5.064,-6.371
growth_yoy,2021-02-01,476,-3.2,-4.48
growth_yoy,2021-03-01,476,7.843,5.867
growth_yoy,2021-04-01,476,107.752,110.544
growth_yoy,2021-05-01,476,27.976,30.476
growth_yoy,2021-06-01,476,3.662,1.413
growth_yoy,2021-07-01,476,-4.181,-6.48
growth_yoy,2021-08-01,476,-0.259,-1.549
growth_yoy,2021-09-01,476,4.528,4.418
growth_yoy,2021-10-01,476,4.834,3.393
growth_yoy,2021-11-01,476,4.5,0.793
growth_yoy,2021-12-01,476,1.514,-2.753
growth_yoy,2022-01-01,476,5.04,1.062
growth_yoy,2022-02-01,476,5.721,2.777
growth_yoy,2022-03-01,476,11.447,9.257
growth_yoy,2022-04-01,476,15.473,16.995
growth_yoy,2022-05-01,476,20.096,21.369
growth_yoy,2022-06-01,476,27.013,26.334
growth_yoy,2022-07-01,476,26.26,26.242
growth_yoy,2022-08-01,476,18.694,21.796
growth_yoy,2022-09-01,476,11.588,21.742
growth_yoy,2022-10-01,476,8.22,14.249
growth_yoy,2022-11-01,476,5.902,7.929
growth_yoy,2022-12-01,476,3.929,3.099
growth_yoy,2023-01-01,476,0.441,-2.443
growth_yoy,2023-02-01,476,-1.192,-3.967
growth_yoy,2023-03-01,476,-0.898,-2.313
growth_yoy,2023-04-01,476,-2.082,-2.811
growth_yoy,2023-05-01,476,-0.826,-1.621
growth_yoy,2023-06-01,476,-0.237,-1.67
growth_yoy,2023-07-01,476,-0.138,-1.403
growth_yoy,2023-08-01,476,0.459,-0.391
growth_yoy,2023-09-01,476,0.459,0.519
growth_yoy,2023-10-01,476,1.468,1.995
growth_yoy,2023-11-01,476,1.57,2.419
growth_yoy,2023-12-01,476,2.483,2.64
growth_yoy,2024-01-01,476,1.122,1.421
growth_yoy,2024-02-01,476,5.405,6.218
growth_yoy,2024-03-01,476,6.344,6.786
growth_yoy,2024-04-01,476,4.95,4.386
growth_yoy,2024-05-01,476,3.416,4.017
growth_yoy,2024-06-01,476,3.11,3.206
growth_yoy,2024-07-01,476,3.929,3.473
growth_yoy,2024-08-01,476,4.752,4.55
growth_yoy,2024-09-01,476,4.648,4.248
growth_yoy,2024-10-01,476,4.44,4.149
growth_yoy,2024-11-01,476,4.02,3.476
growth_yoy,2024-12-01,476,4.535,3.584
growth_yoy,2025-01-01,476,9.404,8.447
growth_yoy,2025-02-01,476,8.645,7.281
growth_yoy,2025-03-01,476,3.746,1.812
growth_yoy,2025-04-01,476,3.11,2.276
growth_yoy,2025-05-01,476,3.812,2.791
growth_yoy,2025-06-01,476,3.353,3.287
growth_yoy,2025-07-01,476,2.995,2.97
growth_yoy,2025-08-01,476,3.094,2.717
growth_yoy,2025-09-01,476,4.573,4.025
growth_yoy,2025-10-01,476,4.332,3.63
growth_yoy,2025-11-01,476,4.135,3.427
growth_yoy,2025-12-01,476,3.892,3.52
growth_yoy,2026-01-01,476,4.211,3.455
growth_yoy,2026-02-01,476,2.983,2.396
growth_yoy,2026-03-01,476,2.7,2.101
growth_yoy,2026-04-01,476,3.812,3.04
growth_yoy,2026-05-01,476,4.075,3.19
growth_yoy,2026-06-01,476,3.652,2.617
growth_mom,2018-02-01,476,-1.087,-1.385
growth_mom,2018-03-01,476,2.783,1.359
growth_mom,2018-04-01,476,-4.632,-10.341
growth_mom,2018-05-01,476,1.317,-0.665
growth_mom,2018-06-01,476,4.552,12.572
growth_mom,2018-07-01,476,0.298,0.506
growth_mom,2018-08-01,476,1.361,-2.974
growth_mom,2018-09-01,476,4.213,-4.133
growth_mom,2018-10-01,476,-2.755,2.128
growth_mom,2018-11-01,476,1.468,7.494
growth_mom,2018-12-01,476,4.312,8.569
growth_mom,2019-01-01,476,-0.356,1.903
growth_mom,2019-02-01,476,-3.568,-4.865
growth_mom,2019-03-01,476,2.122,0.724
growth_mom,2019-04-01,476,-5.426,-10.62
growth_mom,2019-05-01,476,2.445,-0.417
growth_mom,2019-06-01,476,4.796,12.826
growth_mom,2019-07-01,476,-0.489,-0.908
growth_mom,2019-08-01,476,1.739,-2.834
growth_mom,2019-09-01,476,2.195,-6.712
growth_mom,2019-10-01,476,-3.305,1.497
growth_mom,2019-11-01,476,2.43,8.486
growth_mom,2019-12-01,476,4.791,9.28
growth_mom,2020-01-01,476,-1.931,0.5
growth_mom,2020-02-01,476,-4.116,-5.376
growth_mom,2020-03-01,476,-14.17,-15.023
growth_mom,2020-04-01,476,-49.7,-53.137
growth_mom,2020-05-01,476,58.116,56.435
growth_mom,2020-06-01,476,17.9,25.147
growth_mom,2020-07-01,476,9.592,9.082
growth_mom,2020-08-01,476,2.6,-1.478
growth_mom,2020-09-01,476,2.005,-5.644
growth_mom,2020-10-01,476,2.4,6.787
growth_mom,2020-11-01,476,1.9,7.565
growth_mom,2020-12-01,476,5.0,9.401
growth_mom,2021-01-01,476,-2.1,-0.399
growth_mom,2021-02-01,476,-2.234,-3.465
growth_mom,2021-03-01,476,-4.379,-5.819
growth_mom,2021-04-01,476,-3.1,-6.8
growth_mom,2021-05-01,476,-2.6,-3.056
growth_mom,2021-06-01,476,-4.5,-2.729
growth_mom,2021-07-01,476,1.3,0.592
growth_mom,2021-08-01,476,6.8,3.716
growth_mom,2021-09-01,476,6.9,0.075
growth_mom,2021-10-01,476,2.7,5.739
growth_mom,2021-11-01,476,1.575,4.86
growth_mom,2021-12-01,476,2.0,5.552
growth_mom,2022-01-01,476,1.3,3.508
growth_mom,2022-02-01,476,-1.6,-1.826
growth_mom,2022-03-01,476,0.8,0.119
growth_mom,2022-04-01,476,0.4,-0.2
growth_mom,2022-05-01,476,1.3,0.569
growth_mom,2022-06-01,476,1.0,1.25
growth_mom,2022-07-01,476,0.7,0.519
growth_mom,2022-08-01,476,0.4,0.064
growth_mom,2022-09-01,476,0.5,0.03
growth_mom,2022-10-01,476,-0.4,-0.77
growth_mom,2022-11-01,476,-0.6,-0.941
growth_mom,2022-12-01,476,0.1,0.829
growth_mom,2023-01-01,476,-2.1,-2.056
growth_mom,2023-02-01,476,-3.2,-3.36
growth_mom,2023-03-01,476,1.1,1.843
growth_mom,2023-04-01,476,-0.8,-0.709
growth_mom,2023-05-01,476,2.6,1.8
growth_mom,2023-06-01,476,1.6,1.2
growth_mom,2023-07-01,476,0.8,0.792
growth_mom,2023-08-01,476,1.0,1.092
growth_mom,2023-09-01,476,0.5,0.943
growth_mom,2023-10-01,476,0.6,0.688
growth_mom,2023-11-01,476,-0.5,-0.529
growth_mom,2023-12-01,476,1.0,1.046
growth_mom,2024-01-01,476,-3.4,-3.22
growth_mom,2024-02-01,476,0.9,1.211
growth_mom,2024-03-01,476,2.0,2.388
growth_mom,2024-04-01,476,-2.1,-2.94
growth_mom,2024-05-01,476,1.1,1.44
growth_mom,2024-06-01,476,1.3,0.41
growth_mom,2024-07-01,476,1.6,1.053
growth_mom,2024-08-01,476,1.8,2.144
growth_mom,2024-09-01,476,0.4,0.652
growth_mom,2024-10-01,476,0.4,0.592
growth_mom,2024-11-01,476,-0.9,-1.171
growth_mom,2024-12-01,476,1.5,1.152
growth_mom,2025-01-01,476,1.1,1.323
growth_mom,2025-02-01,476,0.2,0.123
growth_mom,2025-03-01,476,-2.6,-2.831
growth_mom,2025-04-01,476,-2.7,-2.498
growth_mom,2025-05-01,476,1.789,1.951
growth_mom,2025-06-01,476,0.852,0.894
growth_mom,2025-07-01,476,1.248,0.743
growth_mom,2025-08-01,476,1.898,1.893
growth_mom,2025-09-01,476,1.841,1.932
growth_mom,2025-10-01,476,0.168,0.21
growth_mom,2025-11-01,476,-1.087,-1.365
growth_mom,2025-12-01,476,1.263,1.243
growth_mom,2026-01-01,476,1.411,1.26
growth_mom,2026-02-01,476,-0.981,-0.901
growth_mom,2026-03-01,476,-2.868,-3.112
growth_mom,2026-04-01,476,-1.646,-1.601
growth_mom,2026-05-01,476,2.046,2.1
growth_mom,2026-06-01,476,0.442,0.333
abs,2018-01-01,477,8323.163,125.092
abs,2018-02-01,477,8202.239,124.505
abs,2018-03-01,477,8510.268,129.072
abs,2018-04-01,477,8172.801,121.973
abs,2018-05-01,477,8728.113,124.317
abs,2018-06-01,477,9020.107,140.706
abs,2018-07-01,477,9248.963,143.976
abs,2018-08-01,477,9503.669,138.438
abs,2018-09-01,477,8690.597,127.936
abs,2018-10-01,477,9080.394,135.885
abs,2018-11-01,477,9219.793,136.311
abs,2018-12-01,477,9702.052,143.787
abs,2019-01-01,477,9330.266,141.508
abs,2019-02-01,477,9038.868,138.402
abs,2019-03-01,477,9144.317,139.942
abs,2019-04-01,477,8810.279,133.373
abs,2019-05-01,477,9539.534,137.121
abs,2019-06-01,477,9840.937,154.834
abs,2019-07-01,477,10007.378,156.245
abs,2019-08-01,477,10262.062,149.478
abs,2019-09-01,477,9429.298,139.502
abs,2019-10-01,477,9815.906,146.67
abs,2019-11-01,477,10012.695,147.437
abs,2019-12-01,477,10553.22,156.092
abs,2020-01-01,477,10105.302,152.547
abs,2020-02-01,477,9721.754,148.436
abs,2020-03-01,477,8037.182,123.465
abs,2020-04-01,477,3806.041,57.02
abs,2020-05-01,477,6865.16,97.942
abs,2020-06-01,477,8155.81,125.309
abs,2020-07-01,477,8926.581,138.581
abs,2020-08-01,477,9523.194,138.18
