date,state,sex,age,registrations
2021-04-24,Perlis,female,45-49,1
2021-04-24,Perlis,female,50-54,0
2021-04-24,Perlis,female,55-59,0
2021-04-24,Perlis,female,60-64,0
2021-04-24,Perlis,female,65-69,0
2021-04-24,Perlis,female,70-74,0
2021-04-24,Perlis,female,75-79,0
2021-04-24,Perlis,female,80-84,0
2021-04-24,Perlis,female,85+,0
2021-04-24,Perlis,male,0-12,0
2021-04-24,Perlis,male,12-17,0
2021-04-24,Perlis,male,18-24,0
2021-04-24,Perlis,male,25-29,0
2021-04-24,Perlis,male,30-34,1
2021-04-24,Perlis,male,35-39,0
2021-04-24,Perlis,male,40-44,0
2021-04-24,Perlis,male,45-49,0
2021-04-24,Perlis,male,50-54,0
2021-04-24,Perlis,male,55-59,0
2021-04-24,Perlis,male,60-64,1
2021-04-24,Perlis,male,65-69,1
2021-04-24,Perlis,male,70-74,0
2021-04-24,Perlis,male,75-79,1
2021-04-24,Perlis,male,80-84,0
2021-04-24,Perlis,male,85+,0
2021-04-25,Perlis,female,0-12,0
2021-04-25,Perlis,female,12-17,0
2021-04-25,Perlis,female,18-24,1
2021-04-25,Perlis,female,25-29,2
2021-04-25,Perlis,female,30-34,0
2021-04-25,Perlis,female,35-39,3
2021-04-25,Perlis,female,40-44,0
2021-04-25,Perlis,female,45-49,0
2021-04-25,Perlis,female,50-54,0
2021-04-25,Perlis,female,55-59,0
2021-04-25,Perlis,female,60-64,2
2021-04-25,Perlis,female,65-69,1
2021-04-25,Perlis,female,70-74,1
2021-04-25,Perlis,female,75-79,0
2021-04-25,Perlis,female,80-84,0
2021-04-25,Perlis,female,85+,0
2021-04-25,Perlis,male,0-12,0
2021-04-25,Perlis,male,12-17,0
2021-04-25,Perlis,male,18-24,0
2021-04-25,Perlis,male,25-29,1
2021-04-25,Perlis,male,30-34,0
2021-04-25,Perlis,male,35-39,0
2021-04-25,Perlis,male,40-44,0
2021-04-25,Perlis,male,45-49,0
2021-04-25,Perlis,male,50-54,0
2021-04-25,Perlis,male,55-59,0
2021-04-25,Perlis,male,60-64,2
2021-04-25,Perlis,male,65-69,0
2021-04-25,Perlis,male,70-74,1
2021-04-25,Perlis,male,75-79,0
2021-04-25,Perlis,male,80-84,0
2021-04-25,Perlis,male,85+,0
2021-04-26,Perlis,female,0-12,0
2021-04-26,Perlis,female,12-17,0
2021-04-26,Perlis,female,18-24,1
2021-04-26,Perlis,female,25-29,2
2021-04-26,Perlis,female,30-34,1
2021-04-26,Perlis,female,35-39,1
2021-04-26,Perlis,female,40-44,1
2021-04-26,Perlis,female,45-49,0
2021-04-26,Perlis,female,50-54,1
2021-04-26,Perlis,female,55-59,2
2021-04-26,Perlis,female,60-64,0
2021-04-26,Perlis,female,65-69,0
2021-04-26,Perlis,female,70-74,1
2021-04-26,Perlis,female,75-79,0
2021-04-26,Perlis,female,80-84,0
2021-04-26,Perlis,female,85+,0
2021-04-26,Perlis,male,0-12,0
2021-04-26,Perlis,male,12-17,0
2021-04-26,Perlis,male,18-24,0
2021-04-26,Perlis,male,25-29,2
2021-04-26,Perlis,male,30-34,1
2021-04-26,Perlis,male,35-39,1
2021-04-26,Perlis,male,40-44,0
2021-04-26,Perlis,male,45-49,1
2021-04-26,Perlis,male,50-54,0
2021-04-26,Perlis,male,55-59,2
2021-04-26,Perlis,male,60-64,1
2021-04-26,Perlis,male,65-69,0
2021-04-26,Perlis,male,70-74,0
2021-04-26,Perlis,male,75-79,0
2021-04-26,Perlis,male,80-84,0
2021-04-26,Perlis,male,85+,0
2021-04-27,Perlis,female,0-12,0
2021-04-27,Perlis,female,12-17,2
2021-04-27,Perlis,female,18-24,14
2021-04-27,Perlis,female,25-29,10
2021-04-27,Perlis,female,30-34,8
2021-04-27,Perlis,female,35-39,10
2021-04-27,Perlis,female,40-44,7
2021-04-27,Perlis,female,45-49,6
2021-04-27,Perlis,female,50-54,4
2021-04-27,Perlis,female,55-59,15
2021-04-27,Perlis,female,60-64,9
2021-04-27,Perlis,female,65-69,9
2021-04-27,Perlis,female,70-74,6
2021-04-27,Perlis,female,75-79,2
2021-04-27,Perlis,female,80-84,2
2021-04-27,Perlis,female,85+,1
2021-04-27,Perlis,male,0-12,0
2021-04-27,Perlis,male,12-17,6
2021-04-27,Perlis,male,18-24,11
2021-04-27,Perlis,male,25-29,7
2021-04-27,Perlis,male,30-34,6
2021-04-27,Perlis,male,35-39,6
2021-04-27,Perlis,male,40-44,5
2021-04-27,Perlis,male,45-49,5
2021-04-27,Perlis,male,50-54,3
2021-04-27,Perlis,male,55-59,4
2021-04-27,Perlis,male,60-64,11
2021-04-27,Perlis,male,65-69,8
2021-04-27,Perlis,male,70-74,5
2021-04-27,Perlis,male,75-79,2
2021-04-27,Perlis,male,80-84,2
2021-04-27,Perlis,male,85+,0
2021-04-28,Perlis,female,0-12,2
2021-04-28,Perlis,female,12-17,4
2021-04-28,Perlis,female,18-24,24
2021-04-28,Perlis,female,25-29,9
2021-04-28,Perlis,female,30-34,10
2021-04-28,Perlis,female,35-39,5
2021-04-28,Perlis,female,40-44,9
2021-04-28,Perlis,female,45-49,13
2021-04-28,Perlis,female,50-54,16
2021-04-28,Perlis,female,55-59,13
2021-04-28,Perlis,female,60-64,10
2021-04-28,Perlis,female,65-69,15
2021-04-28,Perlis,female,70-74,10
2021-04-28,Perlis,female,75-79,8
2021-04-28,Perlis,female,80-84,5
2021-04-28,Perlis,female,85+,4
2021-04-28,Perlis,male,0-12,0
2021-04-28,Perlis,male,12-17,2
2021-04-28,Perlis,male,18-24,20
2021-04-28,Perlis,male,25-29,10
2021-04-28,Perlis,male,30-34,12
2021-04-28,Perlis,male,35-39,10
2021-04-28,Perlis,male,40-44,21
2021-04-28,Perlis,male,45-49,13
2021-04-28,Perlis,male,50-54,11
2021-04-28,Perlis,male,55-59,12
2021-04-28,Perlis,male,60-64,12
2021-04-28,Perlis,male,65-69,16
2021-04-28,Perlis,male,70-74,8
2021-04-28,Perlis,male,75-79,7
2021-04-28,Perlis,male,80-84,1
2021-04-28,Perlis,male,85+,2
2021-04-29,Perlis,female,0-12,0
2021-04-29,Perlis,female,12-17,1
2021-04-29,Perlis,female,18-24,11
2021-04-29,Perlis,female,25-29,5
2021-04-29,Perlis,female,30-34,8
2021-04-29,Perlis,female,35-39,4
2021-04-29,Perlis,female,40-44,6
2021-04-29,Perlis,female,45-49,7
2021-04-29,Perlis,female,50-54,7
2021-04-29,Perlis,female,55-59,14
2021-04-29,Perlis,female,60-64,15
2021-04-29,Perlis,female,65-69,6
2021-04-29,Perlis,female,70-74,4
2021-04-29,Perlis,female,75-79,4
2021-04-29,Perlis,female,80-84,4
2021-04-29,Perlis,female,85+,4
2021-04-29,Perlis,male,0-12,0
2021-04-29,Perlis,male,12-17,3
2021-04-29,Perlis,male,18-24,12
2021-04-29,Perlis,male,25-29,3
2021-04-29,Perlis,male,30-34,7
2021-04-29,Perlis,male,35-39,4
2021-04-29,Perlis,male,40-44,4
2021-04-29,Perlis,male,45-49,5
2021-04-29,Perlis,male,50-54,7
2021-04-29,Perlis,male,55-59,8
2021-04-29,Perlis,male,60-64,9
2021-04-29,Perlis,male,65-69,11
2021-04-29,Perlis,male,70-74,5
2021-04-29,Perlis,male,75-79,3
2021-04-29,Perlis,male,80-84,6
2021-04-29,Perlis,male,85+,1
2021-04-30,Perlis,female,0-12,0
2021-04-30,Perlis,female,12-17,3
2021-04-30,Perlis,female,18-24,15
2021-04-30,Perlis,female,25-29,9
2021-04-30,Perlis,female,30-34,4
2021-04-30,Perlis,female,35-39,12
2021-04-30,Perlis,female,40-44,7
2021-04-30,Perlis,female,45-49,5
2021-04-30,Perlis,female,50-54,21
2021-04-30,Perlis,female,55-59,10
2021-04-30,Perlis,female,60-64,8
2021-04-30,Perlis,female,65-69,12
2021-04-30,Perlis,female,70-74,5
2021-04-30,Perlis,female,75-79,4
2021-04-30,Perlis,female,80-84,1
2021-04-30,Perlis,female,85+,4
2021-04-30,Perlis,male,0-12,3
2021-04-30,Perlis,male,12-17,2
2021-04-30,Perlis,male,18-24,13
2021-04-30,Perlis,male,25-29,11
2021-04-30,Perlis,male,30-34,5
2021-04-30,Perlis,male,35-39,6
2021-04-30,Perlis,male,40-44,10
2021-04-30,Perlis,male,45-49,7
2021-04-30,Perlis,male,50-54,6
2021-04-30,Perlis,male,55-59,13
2021-04-30,Perlis,male,60-64,4
2021-04-30,Perlis,male,65-69,9
2021-04-30,Perlis,male,70-74,8
2021-04-30,Perlis,male,75-79,4
2021-04-30,Perlis,male,80-84,0
2021-04-30,Perlis,male,85+,1
2021-05-01,Perlis,female,0-12,0
2021-05-01,Perlis,female,12-17,2
2021-05-01,Perlis,female,18-24,13
2021-05-01,Perlis,female,25-29,3
2021-05-01,Perlis,female,30-34,4
2021-05-01,Perlis,female,35-39,8
2021-05-01,Perlis,female,40-44,7
2021-05-01,Perlis,female,45-49,9
2021-05-01,Perlis,female,50-54,2
2021-05-01,Perlis,female,55-59,8
2021-05-01,Perlis,female,60-64,10
2021-05-01,Perlis,female,65-69,5
2021-05-01,Perlis,female,70-74,6
2021-05-01,Perlis,female,75-79,0
2021-05-01,Perlis,female,80-84,5
2021-05-01,Perlis,female,85+,0
2021-05-01,Perlis,male,0-12,1
2021-05-01,Perlis,male,12-17,4
2021-05-01,Perlis,male,18-24,17
2021-05-01,Perlis,male,25-29,2
2021-05-01,Perlis,male,30-34,5
2021-05-01,Perlis,male,35-39,4
2021-05-01,Perlis,male,40-44,4
2021-05-01,Perlis,male,45-49,3
2021-05-01,Perlis,male,50-54,3
2021-05-01,Perlis,male,55-59,5
2021-05-01,Perlis,male,60-64,3
2021-05-01,Perlis,male,65-69,5
2021-05-01,Perlis,male,70-74,4
2021-05-01,Perlis,male,75-79,2
2021-05-01,Perlis,male,80-84,0
2021-05-01,Perlis,male,85+,2
2021-05-02,Perlis,female,0-12,1
2021-05-02,Perlis,female,12-17,2
2021-05-02,Perlis,female,18-24,35
2021-05-02,Perlis,female,25-29,10
2021-05-02,Perlis,female,30-34,9
2021-05-02,Perlis,female,35-39,11
2021-05-02,Perlis,female,40-44,5
2021-05-02,Perlis,female,45-49,4
2021-05-02,Perlis,female,50-54,11
2021-05-02,Perlis,female,55-59,15
2021-05-02,Perlis,female,60-64,10
2021-05-02,Perlis,female,65-69,4
2021-05-02,Perlis,female,70-74,7
2021-05-02,Perlis,female,75-79,3
2021-05-02,Perlis,female,80-84,0
2021-05-02,Perlis,female,85+,1
2021-05-02,Perlis,male,0-12,0
2021-05-02,Perlis,male,12-17,3
2021-05-02,Perlis,male,18-24,20
2021-05-02,Perlis,male,25-29,15
2021-05-02,Perlis,male,30-34,5
2021-05-02,Perlis,male,35-39,9
2021-05-02,Perlis,male,40-44,3
2021-05-02,Perlis,male,45-49,6
2021-05-02,Perlis,male,50-54,5
2021-05-02,Perlis,male,55-59,6
2021-05-02,Perlis,male,60-64,9
2021-05-02,Perlis,male,65-69,5
2021-05-02,Perlis,male,70-74,2
2021-05-02,Perlis,male,75-79,3
2021-05-02,Perlis,male,80-84,0
2021-05-02,Perlis,male,85+,1
2021-05-03,Perlis,female,0-12,1
2021-05-03,Perlis,female,12-17,2
2021-05-03,Perlis,female,18-24,27
2021-05-03,Perlis,female,25-29,12
2021-05-03,Perlis,female,30-34,8
2021-05-03,Perlis,female,35-39,10
2021-05-03,Perlis,female,40-44,5
2021-05-03,Perlis,female,45-49,6
2021-05-03,Perlis,female,50-54,8
2021-05-03,Perlis,female,55-59,6
2021-05-03,Perlis,female,60-64,10
2021-05-03,Perlis,female,65-69,10
2021-05-03,Perlis,female,70-74,6
2021-05-03,Perlis,female,75-79,7
2021-05-03,Perlis,female,80-84,3
2021-05-03,Perlis,female,85+,2
2021-05-03,Perlis,male,0-12,1
2021-05-03,Perlis,male,12-17,5
2021-05-03,Perlis,male,18-24,16
2021-05-03,Perlis,male,25-29,7
2021-05-03,Perlis,male,30-34,7
2021-05-03,Perlis,male,35-39,14
2021-05-03,Perlis,male,40-44,6
2021-05-03,Perlis,male,45-49,5
2021-05-03,Perlis,male,50-54,9
2021-05-03,Perlis,male,55-59,7
2021-05-03,Perlis,male,60-64,4
2021-05-03,Perlis,male,65-69,12
2021-05-03,Perlis,male,70-74,1
2021-05-03,Perlis,male,75-79,1
2021-05-03,Perlis,male,80-84,4
2021-05-03,Perlis,male,85+,1
2021-05-04,Perlis,female,0-12,1
2021-05-04,Perlis,female,12-17,8
2021-05-04,Perlis,female,18-24,15
2021-05-04,Perlis,female,25-29,13
2021-05-04,Perlis,female,30-34,8
2021-05-04,Perlis,female,35-39,11
2021-05-04,Perlis,female,40-44,6
2021-05-04,Perlis,female,45-49,7
2021-05-04,Perlis,female,50-54,9
2021-05-04,Perlis,female,55-59,7
2021-05-04,Perlis,female,60-64,6
2021-05-04,Perlis,female,65-69,8
2021-05-04,Perlis,female,70-74,3
2021-05-04,Perlis,female,75-79,3
2021-05-04,Perlis,female,80-84,1
2021-05-04,Perlis,female,85+,0
2021-05-04,Perlis,male,0-12,5
2021-05-04,Perlis,male,12-17,3
2021-05-04,Perlis,male,18-24,18
2021-05-04,Perlis,male,25-29,5
2021-05-04,Perlis,male,30-34,9
2021-05-04,Perlis,male,35-39,8
2021-05-04,Perlis,male,40-44,6
2021-05-04,Perlis,male,45-49,9
2021-05-04,Perlis,male,50-54,4
2021-05-04,Perlis,male,55-59,10
2021-05-04,Perlis,male,60-64,6
2021-05-04,Perlis,male,65-69,9
2021-05-04,Perlis,male,70-74,4
2021-05-04,Perlis,male,75-79,7
2021-05-04,Perlis,male,80-84,2
2021-05-04,Perlis,male,85+,0
2021-05-05,Perlis,female,0-12,2
2021-05-05,Perlis,female,12-17,4
2021-05-05,Perlis,female,18-24,17
2021-05-05,Perlis,female,25-29,6
2021-05-05,Perlis,female,30-34,6
2021-05-05,Perlis,female,35-39,4
2021-05-05,Perlis,female,40-44,8
2021-05-05,Perlis,female,45-49,8
2021-05-05,Perlis,female,50-54,10
2021-05-05,Perlis,female,55-59,4
2021-05-05,Perlis,female,60-64,4
2021-05-05,Perlis,female,65-69,5
2021-05-05,Perlis,female,70-74,7
2021-05-05,Perlis,female,75-79,1
2021-05-05,Perlis,female,80-84,0
2021-05-05,Perlis,female,85+,1
2021-05-05,Perlis,male,0-12,0
2021-05-05,Perlis,male,12-17,1
2021-05-05,Perlis,male,18-24,22
2021-05-05,Perlis,male,25-29,16
2021-05-05,Perlis,male,30-34,10
2021-05-05,Perlis,male,35-39,9
2021-05-05,Perlis,male,40-44,5
2021-05-05,Perlis,male,45-49,6
2021-05-05,Perlis,male,50-54,9
2021-05-05,Perlis,male,55-59,3
2021-05-05,Perlis,male,60-64,5
2021-05-05,Perlis,male,65-69,9
2021-05-05,Perlis,male,70-74,3
2021-05-05,Perlis,male,75-79,6
2021-05-05,Perlis,male,80-84,1
2021-05-05,Perlis,male,85+,0
2021-05-06,Perlis,female,0-12,1
2021-05-06,Perlis,female,12-17,2
2021-05-06,Perlis,female,18-24,20
2021-05-06,Perlis,female,25-29,7
2021-05-06,Perlis,female,30-34,14
2021-05-06,Perlis,female,35-39,5
2021-05-06,Perlis,female,40-44,6
2021-05-06,Perlis,female,45-49,8
2021-05-06,Perlis,female,50-54,6
2021-05-06,Perlis,female,55-59,11
2021-05-06,Perlis,female,60-64,8
2021-05-06,Perlis,female,65-69,3
2021-05-06,Perlis,female,70-74,4
2021-05-06,Perlis,female,75-79,5
2021-05-06,Perlis,female,80-84,0
2021-05-06,Perlis,female,85+,1
2021-05-06,Perlis,male,0-12,1
2021-05-06,Perlis,male,12-17,2
2021-05-06,Perlis,male,18-24,12
2021-05-06,Perlis,male,25-29,6
2021-05-06,Perlis,male,30-34,4
2021-05-06,Perlis,male,35-39,7
2021-05-06,Perlis,male,40-44,8
2021-05-06,Perlis,male,45-49,10
2021-05-06,Perlis,male,50-54,8
2021-05-06,Perlis,male,55-59,7
2021-05-06,Perlis,male,60-64,6
2021-05-06,Perlis,male,65-69,4
2021-05-06,Perlis,male,70-74,6
2021-05-06,Perlis,male,75-79,2
2021-05-06,Perlis,male,80-84,1
2021-05-06,Perlis,male,85+,0
2021-05-07,Perlis,female,0-12,1
2021-05-07,Perlis,female,12-17,3
2021-05-07,Perlis,female,18-24,16
2021-05-07,Perlis,female,25-29,12
2021-05-07,Perlis,female,30-34,9
2021-05-07,Perlis,female,35-39,6
2021-05-07,Perlis,female,40-44,6
2021-05-07,Perlis,female,45-49,6
2021-05-07,Perlis,female,50-54,9
2021-05-07,Perlis,female,55-59,5
2021-05-07,Perlis,female,60-64,5
2021-05-07,Perlis,female,65-69,6
2021-05-07,Perlis,female,70-74,6
2021-05-07,Perlis,female,75-79,3
2021-05-07,Perlis,female,80-84,2
2021-05-07,Perlis,female,85+,1
2021-05-07,Perlis,male,0-12,2
2021-05-07,Perlis,male,12-17,0
2021-05-07,Perlis,male,18-24,7
2021-05-07,Perlis,male,25-29,8
2021-05-07,Perlis,male,30-34,9
2021-05-07,Perlis,male,35-39,7
2021-05-07,Perlis,male,40-44,5
2021-05-07,Perlis,male,45-49,7
2021-05-07,Perlis,male,50-54,8
2021-05-07,Perlis,male,55-59,8
2021-05-07,Perlis,male,60-64,8
2021-05-07,Perlis,male,65-69,2
2021-05-07,Perlis,male,70-74,1
2021-05-07,Perlis,male,75-79,1
2021-05-07,Perlis,male,80-84,3
2021-05-07,Perlis,male,85+,2
2021-05-08,Perlis,female,0-12,3
2021-05-08,Perlis,female,12-17,3
2021-05-08,Perlis,female,18-24,23
2021-05-08,Perlis,female,25-29,6
2021-05-08,Perlis,female,30-34,8
2021-05-08,Perlis,female,35-39,8
2021-05-08,Perlis,female,40-44,2
2021-05-08,Perlis,female,45-49,6
2021-05-08,Perlis,female,50-54,6
2021-05-08,Perlis,female,55-59,4
2021-05-08,Perlis,female,60-64,6
2021-05-08,Perlis,female,65-69,11
2021-05-08,Perlis,female,70-74,7
2021-05-08,Perlis,female,75-79,1
2021-05-08,Perlis,female,80-84,1
2021-05-08,Perlis,female,85+,1
2021-05-08,Perlis,male,0-12,2
2021-05-08,Perlis,male,12-17,0
2021-05-08,Perlis,male,18-24,11
2021-05-08,Perlis,male,25-29,2
2021-05-08,Perlis,male,30-34,3
2021-05-08,Perlis,male,35-39,8
2021-05-08,Perlis,male,40-44,4
2021-05-08,Perlis,male,45-49,3
2021-05-08,Perlis,male,50-54,2
2021-05-08,Perlis,male,55-59,2
2021-05-08,Perlis,male,60-64,3
2021-05-08,Perlis,male,65-69,12
2021-05-08,Perlis,male,70-74,2
2021-05-08,Perlis,male,75-79,2
2021-05-08,Perlis,male,80-84,2
2021-05-08,Perlis,male,85+,0
2021-05-09,Perlis,female,0-12,1
2021-05-09,Perlis,female,12-17,1
2021-05-09,Perlis,female,18-24,17
2021-05-09,Perlis,female,25-29,7
2021-05-09,Perlis,female,30-34,1
2021-05-09,Perlis,female,35-39,4
2021-05-09,Perlis,female,40-44,1
2021-05-09,Perlis,female,45-49,9
2021-05-09,Perlis,female,50-54,3
2021-05-09,Perlis,female,55-59,6
2021-05-09,Perlis,female,60-64,5
2021-05-09,Perlis,female,65-69,5
2021-05-09,Perlis,female,70-74,4
2021-05-09,Perlis,female,75-79,1
2021-05-09,Perlis,female,80-84,1
2021-05-09,Perlis,female,85+,0
2021-05-09,Perlis,male,0-12,3
2021-05-09,Perlis,male,12-17,2
2021-05-09,Perlis,male,18-24,14
2021-05-09,Perlis,male,25-29,1
2021-05-09,Perlis,male,30-34,10
2021-05-09,Perlis,male,35-39,6
2021-05-09,Perlis,male,40-44,5
2021-05-09,Perlis,male,45-49,4
2021-05-09,Perlis,male,50-54,8
2021-05-09,Perlis,male,55-59,2
2021-05-09,Perlis,male,60-64,1
2021-05-09,Perlis,male,65-69,4
2021-05-09,Perlis,male,70-74,2
2021-05-09,Perlis,male,75-79,2
2021-05-09,Perlis,male,80-84,0
2021-05-09,Perlis,male,85+,0
2021-05-10,Perlis,female,0-12,2
2021-05-10,Perlis,female,12-17,1
2021-05-10,Perlis,female,18-24,8
2021-05-10,Perlis,female,25-29,10
2021-05-10,Perlis,female,30-34,6
2021-05-10,Perlis,female,35-39,7
2021-05-10,Perlis,female,40-44,8
2021-05-10,Perlis,female,45-49,9
2021-05-10,Perlis,female,50-54,5
2021-05-10,Perlis,female,55-59,6
2021-05-10,Perlis,female,60-64,7
2021-05-10,Perlis,female,65-69,10
2021-05-10,Perlis,female,70-74,4
2021-05-10,Perlis,female,75-79,4
2021-05-10,Perlis,female,80-84,1
2021-05-10,Perlis,female,85+,1
2021-05-10,Perlis,male,0-12,0
2021-05-10,Perlis,male,12-17,1
2021-05-10,Perlis,male,18-24,20
2021-05-10,Perlis,male,25-29,12
2021-05-10,Perlis,male,30-34,7
2021-05-10,Perlis,male,35-39,4
2021-05-10,Perlis,male,40-44,5
2021-05-10,Perlis,male,45-49,7
2021-05-10,Perlis,male,50-54,4
2021-05-10,Perlis,male,55-59,5
2021-05-10,Perlis,male,60-64,10
2021-05-10,Perlis,male,65-69,4
2021-05-10,Perlis,male,70-74,6
2021-05-10,Perlis,male,75-79,3
2021-05-10,Perlis,male,80-84,0
2021-05-10,Perlis,male,85+,1
2021-05-11,Perlis,female,0-12,0
2021-05-11,Perlis,female,12-17,1
2021-05-11,Perlis,female,18-24,19
2021-05-11,Perlis,female,25-29,7
2021-05-11,Perlis,female,30-34,10
2021-05-11,Perlis,female,35-39,9
2021-05-11,Perlis,female,40-44,4
2021-05-11,Perlis,female,45-49,4
2021-05-11,Perlis,female,50-54,4
2021-05-11,Perlis,female,55-59,1
2021-05-11,Perlis,female,60-64,5
2021-05-11,Perlis,female,65-69,7
2021-05-11,Perlis,female,70-74,3
2021-05-11,Perlis,female,75-79,1
2021-05-11,Perlis,female,80-84,0
2021-05-11,Perlis,female,85+,1
2021-05-11,Perlis,male,0-12,0
2021-05-11,Perlis,male,12-17,2
2021-05-11,Perlis,male,18-24,10
2021-05-11,Perlis,male,25-29,9
2021-05-11,Perlis,male,30-34,3
2021-05-11,Perlis,male,35-39,5
2021-05-11,Perlis,male,40-44,6
2021-05-11,Perlis,male,45-49,2
2021-05-11,Perlis,male,50-54,4
2021-05-11,Perlis,male,55-59,7
2021-05-11,Perlis,male,60-64,6
2021-05-11,Perlis,male,65-69,6
2021-05-11,Perlis,male,70-74,2
2021-05-11,Perlis,male,75-79,2
2021-05-11,Perlis,male,80-84,0
2021-05-11,Perlis,male,85+,1
2021-05-12,Perlis,female,0-12,0
2021-05-12,Perlis,female,12-17,3
2021-05-12,Perlis,female,18-24,11
2021-05-12,Perlis,female,25-29,3
2021-05-12,Perlis,female,30-34,6
2021-05-12,Perlis,female,35-39,6
2021-05-12,Perlis,female,40-44,6
2021-05-12,Perlis,female,45-49,4
2021-05-12,Perlis,female,50-54,5
2021-05-12,Perlis,female,55-59,5
2021-05-12,Perlis,female,60-64,4
2021-05-12,Perlis,female,65-69,1
2021-05-12,Perlis,female,70-74,2
2021-05-12,Perlis,female,75-79,1
2021-05-12,Perlis,female,80-84,1
2021-05-12,Perlis,female,85+,0
2021-05-12,Perlis,male,0-12,1
2021-05-12,Perlis,male,12-17,1
2021-05-12,Perlis,male,18-24,8
2021-05-12,Perlis,male,25-29,5
2021-05-12,Perlis,male,30-34,5
2021-05-12,Perlis,male,35-39,6
2021-05-12,Perlis,male,40-44,4
2021-05-12,Perlis,male,45-49,3
2021-05-12,Perlis,male,50-54,3
2021-05-12,Perlis,male,55-59,3
2021-05-12,Perlis,male,60-64,5
2021-05-12,Perlis,male,65-69,7
2021-05-12,Perlis,male,70-74,2
2021-05-12,Perlis,male,75-79,0
2021-05-12,Perlis,male,80-84,0
2021-05-12,Perlis,male,85+,0
2021-05-13,Perlis,female,0-12,2
2021-05-13,Perlis,female,12-17,3
2021-05-13,Perlis,female,18-24,14
2021-05-13,Perlis,female,25-29,2
2021-05-13,Perlis,female,30-34,1
2021-05-13,Perlis,female,35-39,4
2021-05-13,Perlis,female,40-44,4
2021-05-13,Perlis,female,45-49,9
2021-05-13,Perlis,female,50-54,2
2021-05-13,Perlis,female,55-59,2
2021-05-13,Perlis,female,60-64,4
2021-05-13,Perlis,female,65-69,4
2021-05-13,Perlis,female,70-74,4
2021-05-13,Perlis,female,75-79,2
2021-05-13,Perlis,female,80-84,1
2021-05-13,Perlis,female,85+,0
2021-05-13,Perlis,male,0-12,0
2021-05-13,Perlis,male,12-17,0
2021-05-13,Perlis,male,18-24,10
2021-05-13,Perlis,male,25-29,2
2021-05-13,Perlis,male,30-34,4
2021-05-13,Perlis,male,35-39,4
2021-05-13,Perlis,male,40-44,4
2021-05-13,Perlis,male,45-49,3
2021-05-13,Perlis,male,50-54,4
2021-05-13,Perlis,male,55-59,5
2021-05-13,Perlis,male,60-64,5
2021-05-13,Perlis,male,65-69,4
2021-05-13,Perlis,male,70-74,3
2021-05-13,Perlis,male,75-79,2
2021-05-13,Perlis,male,80-84,1
2021-05-13,Perlis,male,85+,0
2021-05-14,Perlis,female,0-12,2
2021-05-14,Perlis,female,12-17,1
2021-05-14,Perlis,female,18-24,12
2021-05-14,Perlis,female,25-29,6
2021-05-14,Perlis,female,30-34,5
2021-05-14,Perlis,female,35-39,4
2021-05-14,Perlis,female,40-44,2
2021-05-14,Perlis,female,45-49,2
2021-05-14,Perlis,female,50-54,6
2021-05-14,Perlis,female,55-59,6
2021-05-14,Perlis,female,60-64,4
2021-05-14,Perlis,female,65-69,2
2021-05-14,Perlis,female,70-74,3
2021-05-14,Perlis,female,75-79,2
2021-05-14,Perlis,female,80-84,0
2021-05-14,Perlis,female,85+,0
2021-05-14,Perlis,male,0-12,3
2021-05-14,Perlis,male,12-17,1
2021-05-14,Perlis,male,18-24,14
2021-05-14,Perlis,male,25-29,4
2021-05-14,Perlis,male,30-34,2
2021-05-14,Perlis,male,35-39,3
2021-05-14,Perlis,male,40-44,4
2021-05-14,Perlis,male,45-49,3
2021-05-14,Perlis,male,50-54,6
2021-05-14,Perlis,male,55-59,4
2021-05-14,Perlis,male,60-64,6
2021-05-14,Perlis,male,65-69,2
2021-05-14,Perlis,male,70-74,2
2021-05-14,Perlis,male,75-79,0
2021-05-14,Perlis,male,80-84,0
2021-05-14,Perlis,male,85+,0
2021-05-15,Perlis,female,0-12,2
2021-05-15,Perlis,female,12-17,1
2021-05-15,Perlis,female,18-24,27
2021-05-15,Perlis,female,25-29,14
2021-05-15,Perlis,female,30-34,17
2021-05-15,Perlis,female,35-39,8
2021-05-15,Perlis,female,40-44,13
2021-05-15,Perlis,female,45-49,14
2021-05-15,Perlis,female,50-54,20
2021-05-15,Perlis,female,55-59,12
2021-05-15,Perlis,female,60-64,5
2021-05-15,Perlis,female,65-69,8
2021-05-15,Perlis,female,70-74,3
2021-05-15,Perlis,female,75-79,2
2021-05-15,Perlis,female,80-84,2
2021-05-15,Perlis,female,85+,1
2021-05-15,Perlis,male,0-12,7
2021-05-15,Perlis,male,12-17,10
2021-05-15,Perlis,male,18-24,32
2021-05-15,Perlis,male,25-29,8
2021-05-15,Perlis,male,30-34,10
2021-05-15,Perlis,male,35-39,14
2021-05-15,Perlis,male,40-44,11
2021-05-15,Perlis,male,45-49,4
2021-05-15,Perlis,male,50-54,15
2021-05-15,Perlis,male,55-59,13
2021-05-15,Perlis,male,60-64,11
2021-05-15,Perlis,male,65-69,7
2021-05-15,Perlis,male,70-74,5
2021-05-15,Perlis,male,75-79,2
2021-05-15,Perlis,male,80-84,2
2021-05-15,Perlis,male,85+,0
2021-05-16,Perlis,female,0-12,2
