series,date,section,index,index_sa
growth_yoy,2017-02-01,C,7.393,
growth_yoy,2017-03-01,C,6.719,
growth_yoy,2017-04-01,C,5.922,
growth_yoy,2017-05-01,C,7.571,
growth_yoy,2017-06-01,C,6.562,
growth_yoy,2017-07-01,C,5.882,
growth_yoy,2017-08-01,C,6.256,
growth_yoy,2017-09-01,C,4.712,
growth_yoy,2017-10-01,C,3.636,
growth_yoy,2017-11-01,C,2.838,
growth_yoy,2017-12-01,C,1.115,
growth_yoy,2018-01-01,C,-0.733,
growth_yoy,2018-02-01,C,-2.627,
growth_yoy,2018-03-01,C,-2.281,
growth_yoy,2018-04-01,C,-2.016,
growth_yoy,2018-05-01,C,-2.468,
growth_yoy,2018-06-01,C,-2.022,
growth_yoy,2018-07-01,C,-1.204,
growth_yoy,2018-08-01,C,-1.748,
growth_yoy,2018-09-01,C,-1.653,
growth_yoy,2018-10-01,C,-0.739,
growth_yoy,2018-11-01,C,-1.84,
growth_yoy,2018-12-01,C,-2.574,
growth_yoy,2019-01-01,C,-2.306,
growth_yoy,2019-02-01,C,-1.302,
growth_yoy,2019-03-01,C,-0.84,
growth_yoy,2019-04-01,C,-0.842,
growth_yoy,2019-05-01,C,-0.562,
growth_yoy,2019-06-01,C,-0.75,
growth_yoy,2019-07-01,C,-0.937,
growth_yoy,2019-08-01,C,-1.03,
growth_yoy,2019-09-01,C,-1.027,
growth_yoy,2019-10-01,C,-1.302,
growth_yoy,2019-11-01,C,-0.75,
growth_yoy,2019-12-01,C,0.472,
growth_yoy,2020-01-01,C,0.944,
growth_yoy,2020-02-01,C,0.848,
growth_yoy,2020-03-01,C,0.565,
growth_yoy,2020-04-01,C,0.094,
growth_yoy,2020-05-01,C,-0.754,
growth_yoy,2020-06-01,C,-1.229,
growth_yoy,2020-07-01,C,-1.325,
growth_yoy,2020-08-01,C,-0.851,
growth_yoy,2020-09-01,C,-1.321,
growth_yoy,2020-10-01,C,-1.131,
growth_yoy,2020-11-01,C,-0.094,
growth_yoy,2020-12-01,C,0.188,
growth_yoy,2021-01-01,C,1.123,
growth_yoy,2021-02-01,C,1.495,
growth_yoy,2021-03-01,C,2.247,
growth_yoy,2021-04-01,C,3.487,
growth_yoy,2021-05-01,C,5.033,
growth_yoy,2021-06-01,C,6.699,
growth_yoy,2021-07-01,C,7.095,
growth_yoy,2021-08-01,C,7.061,
growth_yoy,2021-09-01,C,7.744,
growth_yoy,2021-10-01,C,7.912,
growth_yoy,2021-11-01,C,8.412,
growth_yoy,2021-12-01,C,7.591,
growth_yoy,2022-01-01,C,7.031,
growth_yoy,2022-02-01,C,7.919,
growth_yoy,2022-03-01,C,8.883,
growth_yoy,2022-04-01,C,9.836,
growth_yoy,2022-05-01,C,10.127,
growth_yoy,2022-06-01,C,9.955,
growth_yoy,2022-07-01,C,9.937,
growth_yoy,2022-08-01,C,9.358,
growth_yoy,2022-09-01,C,8.075,
growth_yoy,2022-10-01,C,7.332,
growth_yoy,2022-11-01,C,6.19,
growth_yoy,2022-12-01,C,6.098,
growth_yoy,2023-01-01,C,4.494,
growth_yoy,2023-02-01,C,2.986,
growth_yoy,2023-03-01,C,1.43,
growth_yoy,2023-04-01,C,0.083,
growth_yoy,2023-05-01,C,-1.149,
growth_yoy,2023-06-01,C,-1.794,
growth_yoy,2023-07-01,C,-2.117,
growth_yoy,2023-08-01,C,-2.282,
growth_yoy,2023-09-01,C,-0.821,
growth_yoy,2023-10-01,C,-0.658,
growth_yoy,2023-11-01,C,-1.396,
growth_yoy,2023-12-01,C,-1.478,
growth_yoy,2024-01-01,C,-0.91,
growth_yoy,2024-02-01,C,-0.746,
growth_yoy,2024-03-01,C,0.58,
growth_yoy,2024-04-01,C,0.829,
growth_yoy,2024-05-01,C,0.997,
growth_yoy,2024-06-01,C,1.08,
growth_yoy,2024-07-01,C,0.915,
growth_yoy,2024-08-01,C,1.001,
growth_yoy,2024-09-01,C,-1.49,
growth_yoy,2024-10-01,C,-2.568,
growth_yoy,2024-11-01,C,-1.832,
growth_yoy,2024-12-01,C,-1.0,
growth_yoy,2025-01-01,C,-0.584,
growth_yoy,2025-02-01,C,-0.334,
growth_yoy,2025-03-01,C,-1.814,
growth_yoy,2025-04-01,C,-2.629,
growth_yoy,2025-05-01,C,-3.043,
growth_yoy,2025-06-01,C,-4.273,
growth_yoy,2025-07-01,C,-4.04,
growth_yoy,2025-08-01,C,-4.046,
growth_yoy,2025-09-01,C,-2.101,
growth_yoy,2025-10-01,C,-0.595,
growth_yoy,2025-11-01,C,-0.594,
growth_yoy,2025-12-01,C,-1.263,
growth_yoy,2026-01-01,C,-1.679,
growth_yoy,2026-02-01,C,-2.68,
growth_yoy,2026-03-01,C,-0.756,
growth_yoy,2026-04-01,C,1.097,
growth_yoy,2026-05-01,C,3.478,
growth_yoy,2026-06-01,C,7.21,
growth_yoy,2026-07-01,C,8.162,
growth_mom,2010-02-01,C,0.202,
growth_mom,2010-03-01,C,0.202,
growth_mom,2010-04-01,C,0.101,
growth_mom,2010-05-01,C,0.504,
growth_mom,2010-06-01,C,-0.2,
growth_mom,2010-07-01,C,-0.703,
growth_mom,2010-08-01,C,0.303,
growth_mom,2010-09-01,C,0.605,
growth_mom,2010-10-01,C,0.1,
growth_mom,2010-11-01,C,2.302,
growth_mom,2010-12-01,C,2.055,
growth_mom,2011-01-01,C,1.63,
growth_mom,2011-02-01,C,1.321,
growth_mom,2011-03-01,C,0.931,
growth_mom,2011-04-01,C,1.199,
growth_mom,2011-05-01,C,0.273,
growth_mom,2011-06-01,C,0.091,
growth_mom,2011-07-01,C,-0.272,
growth_mom,2011-08-01,C,-0.091,
growth_mom,2011-09-01,C,-0.365,
growth_mom,2011-10-01,C,0.091,
growth_mom,2011-11-01,C,-0.548,
growth_mom,2011-12-01,C,0.551,
growth_mom,2012-01-01,C,0.457,
growth_mom,2012-02-01,C,0.0,
growth_mom,2012-03-01,C,0.273,
growth_mom,2012-04-01,C,0.907,
growth_mom,2012-05-01,C,0.09,
growth_mom,2012-06-01,C,-1.348,
growth_mom,2012-07-01,C,0.091,
growth_mom,2012-08-01,C,-0.091,
growth_mom,2012-09-01,C,-1.821,
growth_mom,2012-10-01,C,-1.02,
growth_mom,2012-11-01,C,-0.562,
growth_mom,2012-12-01,C,-0.283,
growth_mom,2013-01-01,C,0.095,
growth_mom,2013-02-01,C,0.85,
growth_mom,2013-03-01,C,-0.375,
growth_mom,2013-04-01,C,-0.658,
growth_mom,2013-05-01,C,-0.378,
growth_mom,2013-06-01,C,0.19,
growth_mom,2013-07-01,C,0.095,
growth_mom,2013-08-01,C,0.473,
growth_mom,2013-09-01,C,0.471,
growth_mom,2013-10-01,C,0.094,
growth_mom,2013-11-01,C,0.562,
growth_mom,2013-12-01,C,1.957,
growth_mom,2014-01-01,C,-0.091,
growth_mom,2014-02-01,C,0.366,
growth_mom,2014-03-01,C,0.456,
growth_mom,2014-04-01,C,-0.091,
growth_mom,2014-05-01,C,-0.908,
growth_mom,2014-06-01,C,-0.458,
growth_mom,2014-07-01,C,0.276,
growth_mom,2014-08-01,C,-0.367,
growth_mom,2014-09-01,C,-0.276,
growth_mom,2014-10-01,C,-0.647,
growth_mom,2014-11-01,C,0.093,
growth_mom,2014-12-01,C,-1.394,
growth_mom,2015-01-01,C,0.283,
growth_mom,2015-02-01,C,-0.188,
growth_mom,2015-03-01,C,-0.471,
growth_mom,2015-04-01,C,-1.23,
growth_mom,2015-05-01,C,-1.341,
growth_mom,2015-06-01,C,0.874,
growth_mom,2015-07-01,C,0.192,
growth_mom,2015-08-01,C,-0.096,
growth_mom,2015-09-01,C,1.154,
growth_mom,2015-10-01,C,0.19,
growth_mom,2015-11-01,C,-0.285,
growth_mom,2015-12-01,C,-1.237,
growth_mom,2016-01-01,C,-0.385,
growth_mom,2016-02-01,C,-0.58,
growth_mom,2016-03-01,C,-0.097,
growth_mom,2016-04-01,C,0.292,
growth_mom,2016-05-01,C,-1.262,
growth_mom,2016-06-01,C,0.393,
growth_mom,2016-07-01,C,-0.098,
growth_mom,2016-08-01,C,0.294,
growth_mom,2016-09-01,C,1.662,
growth_mom,2016-10-01,C,0.481,
growth_mom,2016-11-01,C,1.148,
growth_mom,2016-12-01,C,1.798,
growth_mom,2017-01-01,C,1.487,
growth_mom,2017-02-01,C,1.099,
growth_mom,2017-03-01,C,-0.725,
growth_mom,2017-04-01,C,-0.456,
growth_mom,2017-05-01,C,0.275,
growth_mom,2017-06-01,C,-0.548,
growth_mom,2017-07-01,C,-0.735,
growth_mom,2017-08-01,C,0.648,
growth_mom,2017-09-01,C,0.184,
growth_mom,2017-10-01,C,-0.551,
growth_mom,2017-11-01,C,0.369,
growth_mom,2017-12-01,C,0.092,
growth_mom,2018-01-01,C,-0.368,
growth_mom,2018-02-01,C,-0.83,
growth_mom,2018-03-01,C,-0.372,
growth_mom,2018-04-01,C,-0.187,
growth_mom,2018-05-01,C,-0.187,
growth_mom,2018-06-01,C,-0.094,
growth_mom,2018-07-01,C,0.094,
growth_mom,2018-08-01,C,0.094,
growth_mom,2018-09-01,C,0.281,
growth_mom,2018-10-01,C,0.373,
growth_mom,2018-11-01,C,-0.744,
growth_mom,2018-12-01,C,-0.656,
growth_mom,2019-01-01,C,-0.094,
growth_mom,2019-02-01,C,0.189,
growth_mom,2019-03-01,C,0.094,
growth_mom,2019-04-01,C,-0.188,
growth_mom,2019-05-01,C,0.094,
growth_mom,2019-06-01,C,-0.283,
growth_mom,2019-07-01,C,-0.095,
growth_mom,2019-08-01,C,0.0,
growth_mom,2019-09-01,C,0.284,
growth_mom,2019-10-01,C,0.094,
growth_mom,2019-11-01,C,-0.189,
growth_mom,2019-12-01,C,0.567,
growth_mom,2020-01-01,C,0.376,
growth_mom,2020-02-01,C,0.094,
growth_mom,2020-03-01,C,-0.187,
growth_mom,2020-04-01,C,-0.655,
growth_mom,2020-05-01,C,-0.754,
growth_mom,2020-06-01,C,-0.76,
growth_mom,2020-07-01,C,-0.191,
growth_mom,2020-08-01,C,0.479,
growth_mom,2020-09-01,C,-0.191,
growth_mom,2020-10-01,C,0.287,
growth_mom,2020-11-01,C,0.858,
growth_mom,2020-12-01,C,0.851,
growth_mom,2021-01-01,C,1.312,
growth_mom,2021-02-01,C,0.463,
growth_mom,2021-03-01,C,0.552,
growth_mom,2021-04-01,C,0.549,
growth_mom,2021-05-01,C,0.729,
growth_mom,2021-06-01,C,0.814,
growth_mom,2021-07-01,C,0.179,
growth_mom,2021-08-01,C,0.448,
growth_mom,2021-09-01,C,0.446,
growth_mom,2021-10-01,C,0.444,
growth_mom,2021-11-01,C,1.325,
growth_mom,2021-12-01,C,0.087,
growth_mom,2022-01-01,C,0.784,
growth_mom,2022-02-01,C,1.296,
growth_mom,2022-03-01,C,1.451,
growth_mom,2022-04-01,C,1.43,
growth_mom,2022-05-01,C,0.995,
growth_mom,2022-06-01,C,0.657,
growth_mom,2022-07-01,C,0.163,
growth_mom,2022-08-01,C,-0.081,
growth_mom,2022-09-01,C,-0.733,
growth_mom,2022-10-01,C,-0.246,
growth_mom,2022-11-01,C,0.247,
growth_mom,2022-12-01,C,0.0,
growth_mom,2023-01-01,C,-0.739,
growth_mom,2023-02-01,C,-0.165,
growth_mom,2023-03-01,C,-0.083,
growth_mom,2023-04-01,C,0.083,
growth_mom,2023-05-01,C,-0.249,
growth_mom,2023-06-01,C,0.0,
growth_mom,2023-07-01,C,-0.166,
growth_mom,2023-08-01,C,-0.25,
growth_mom,2023-09-01,C,0.751,
growth_mom,2023-10-01,C,-0.083,
growth_mom,2023-11-01,C,-0.497,
growth_mom,2023-12-01,C,-0.083,
growth_mom,2024-01-01,C,-0.167,
growth_mom,2024-02-01,C,0.0,
growth_mom,2024-03-01,C,1.252,
growth_mom,2024-04-01,C,0.33,
growth_mom,2024-05-01,C,-0.082,
growth_mom,2024-06-01,C,0.082,
growth_mom,2024-07-01,C,-0.329,
growth_mom,2024-08-01,C,-0.165,
growth_mom,2024-09-01,C,-1.734,
growth_mom,2024-10-01,C,-1.176,
growth_mom,2024-11-01,C,0.255,
growth_mom,2024-12-01,C,0.763,
growth_mom,2025-01-01,C,0.253,
growth_mom,2025-02-01,C,0.252,
growth_mom,2025-03-01,C,-0.251,
growth_mom,2025-04-01,C,-0.504,
growth_mom,2025-05-01,C,-0.506,
growth_mom,2025-06-01,C,-1.187,
growth_mom,2025-07-01,C,-0.086,
growth_mom,2025-08-01,C,-0.172,
growth_mom,2025-09-01,C,0.258,
growth_mom,2025-10-01,C,0.343,
growth_mom,2025-11-01,C,0.257,
growth_mom,2025-12-01,C,0.085,
growth_mom,2026-01-01,C,-0.171,
growth_mom,2026-02-01,C,-0.769,
growth_mom,2026-03-01,C,1.721,
growth_mom,2026-04-01,C,1.354,
growth_mom,2026-05-01,C,1.836,
growth_mom,2026-06-01,C,2.377,
growth_mom,2026-07-01,C,0.801,
abs,2010-01-01,D,99.8,
abs,2010-02-01,D,99.4,
abs,2010-03-01,D,100.5,
abs,2010-04-01,D,99.7,
abs,2010-05-01,D,100.3,
abs,2010-06-01,D,99.8,
abs,2010-07-01,D,100.3,
abs,2010-08-01,D,99.6,
abs,2010-09-01,D,99.8,
abs,2010-10-01,D,100.1,
abs,2010-11-01,D,99.5,
abs,2010-12-01,D,101.2,
abs,2011-01-01,D,100.9,
abs,2011-02-01,D,99.8,
abs,2011-03-01,D,101.2,
abs,2011-04-01,D,100.6,
abs,2011-05-01,D,100.7,
abs,2011-06-01,D,101.3,
abs,2011-07-01,D,103.8,
abs,2011-08-01,D,106.1,
abs,2011-09-01,D,107.7,
abs,2011-10-01,D,107.2,
abs,2011-11-01,D,109.0,
abs,2011-12-01,D,107.9,
abs,2012-01-01,D,108.3,
abs,2012-02-01,D,107.4,
abs,2012-03-01,D,108.4,
abs,2012-04-01,D,106.2,
abs,2012-05-01,D,107.0,
abs,2012-06-01,D,107.2,
abs,2012-07-01,D,106.6,
abs,2012-08-01,D,107.0,
abs,2012-09-01,D,106.4,
abs,2012-10-01,D,107.2,
abs,2012-11-01,D,107.1,
abs,2012-12-01,D,107.9,
abs,2013-01-01,D,107.3,
abs,2013-02-01,D,107.5,
abs,2013-03-01,D,108.3,
abs,2013-04-01,D,107.4,
abs,2013-05-01,D,108.4,
abs,2013-06-01,D,108.6,
abs,2013-07-01,D,108.1,
abs,2013-08-01,D,107.5,
abs,2013-09-01,D,108.2,
abs,2013-10-01,D,108.2,
abs,2013-11-01,D,107.4,
abs,2013-12-01,D,107.4,
abs,2014-01-01,D,110.4,
abs,2014-02-01,D,119.8,
abs,2014-03-01,D,121.5,
abs,2014-04-01,D,120.6,
abs,2014-05-01,D,121.5,
abs,2014-06-01,D,121.5,
abs,2014-07-01,D,122.6,
abs,2014-08-01,D,123.3,
abs,2014-09-01,D,117.4,
abs,2014-10-01,D,117.0,
abs,2014-11-01,D,115.7,
abs,2014-12-01,D,116.5,
abs,2015-01-01,D,115.8,
abs,2015-02-01,D,116.1,
abs,2015-03-01,D,116.9,
abs,2015-04-01,D,114.3,
abs,2015-05-01,D,115.0,
abs,2015-06-01,D,114.6,
abs,2015-07-01,D,112.3,
abs,2015-08-01,D,111.9,
abs,2015-09-01,D,111.8,
abs,2015-10-01,D,111.9,
abs,2015-11-01,D,110.9,
abs,2015-12-01,D,110.8,
abs,2016-01-01,D,111.0,
abs,2016-02-01,D,111.2,
abs,2016-03-01,D,111.1,
abs,2016-04-01,D,109.9,
abs,2016-05-01,D,110.9,
abs,2016-06-01,D,113.3,
abs,2016-07-01,D,113.0,
abs,2016-08-01,D,113.4,
abs,2016-09-01,D,113.4,
abs,2016-10-01,D,114.3,
abs,2016-11-01,D,114.2,
abs,2016-12-01,D,114.7,
abs,2017-01-01,D,114.6,115.0
abs,2017-02-01,D,114.5,114.4
abs,2017-03-01,D,114.8,114.0
abs,2017-04-01,D,114.5,114.7
abs,2017-05-01,D,114.2,113.9
abs,2017-06-01,D,114.2,113.4
abs,2017-07-01,D,114.9,114.6
abs,2017-08-01,D,115.3,115.2
abs,2017-09-01,D,114.8,115.0
abs,2017-10-01,D,114.6,114.8
abs,2017-11-01,D,114.8,115.6
abs,2017-12-01,D,114.5,115.0
abs,2018-01-01,D,114.1,114.5
abs,2018-02-01,D,115.4,115.3
abs,2018-03-01,D,116.3,115.5
abs,2018-04-01,D,116.2,116.5
abs,2018-05-01,D,116.6,116.4
abs,2018-06-01,D,115.7,114.9
abs,2018-07-01,D,116.2,115.9
abs,2018-08-01,D,116.0,115.9
abs,2018-09-01,D,115.9,116.1
abs,2018-10-01,D,115.8,116.0
abs,2018-11-01,D,116.2,116.9
abs,2018-12-01,D,116.3,116.8
abs,2019-01-01,D,116.6,117.1
abs,2019-02-01,D,116.3,116.3
abs,2019-03-01,D,118.8,118.2
abs,2019-04-01,D,117.9,117.8
abs,2019-05-01,D,118.0,117.8
abs,2019-06-01,D,117.8,117.7
abs,2019-07-01,D,118.0,117.7
abs,2019-08-01,D,118.5,118.1
abs,2019-09-01,D,117.4,117.6
abs,2019-10-01,D,117.3,117.6
abs,2019-11-01,D,116.9,117.2
abs,2019-12-01,D,117.7,117.9
abs,2020-01-01,D,117.8,118.3
abs,2020-02-01,D,118.2,118.2
abs,2020-03-01,D,118.4,117.8
abs,2020-04-01,D,118.1,118.0
abs,2020-05-01,D,117.8,117.7
abs,2020-06-01,D,117.1,117.1
abs,2020-07-01,D,116.5,116.2
abs,2020-08-01,D,116.3,115.9
abs,2020-09-01,D,116.4,116.6
abs,2020-10-01,D,115.9,116.2
abs,2020-11-01,D,116.7,117.0
abs,2020-12-01,D,115.7,115.9
abs,2021-01-01,D,115.6,115.9
abs,2021-02-01,D,115.9,115.8
abs,2021-03-01,D,116.8,116.3
abs,2021-04-01,D,117.1,116.7
abs,2021-05-01,D,117.9,117.5
abs,2021-06-01,D,116.9,117.0
abs,2021-07-01,D,116.7,116.5
abs,2021-08-01,D,116.8,116.6
abs,2021-09-01,D,116.2,116.4
abs,2021-10-01,D,116.7,117.3
abs,2021-11-01,D,116.4,116.5
abs,2021-12-01,D,116.5,117.0
abs,2022-01-01,D,116.6,117.0
abs,2022-02-01,D,116.8,116.8
abs,2022-03-01,D,117.0,116.4
abs,2022-04-01,D,117.8,117.2
abs,2022-05-01,D,117.2,116.6
abs,2022-06-01,D,116.7,116.6
abs,2022-07-01,D,117.7,117.7
abs,2022-08-01,D,117.8,117.7
abs,2022-09-01,D,117.6,118.0
abs,2022-10-01,D,118.1,118.6
abs,2022-11-01,D,118.0,118.3
abs,2022-12-01,D,117.7,118.1
abs,2023-01-01,D,118.0,118.3
abs,2023-02-01,D,118.0,118.1
abs,2023-03-01,D,118.6,118.2
abs,2023-04-01,D,117.9,117.2
abs,2023-05-01,D,118.6,118.2
abs,2023-06-01,D,117.9,118.0
abs,2023-07-01,D,117.8,117.8
abs,2023-08-01,D,117.7,117.7
abs,2023-09-01,D,118.2,118.5
abs,2023-10-01,D,117.5,117.6
abs,2023-11-01,D,117.3,117.5
abs,2023-12-01,D,117.0,117.4
abs,2024-01-01,D,117.1,117.4
abs,2024-02-01,D,118.1,118.2
abs,2024-03-01,D,118.7,118.3
abs,2024-04-01,D,119.1,118.4
abs,2024-05-01,D,120.4,120.0
abs,2024-06-01,D,119.1,119.2
abs,2024-07-01,D,118.2,118.2
abs,2024-08-01,D,118.9,118.9
abs,2024-09-01,D,118.5,118.8
abs,2024-10-01,D,118.4,118.4
abs,2024-11-01,D,118.3,118.5
abs,2024-12-01,D,118.1,118.5
abs,2025-01-01,D,117.6,
abs,2025-02-01,D,117.8,
abs,2025-03-01,D,118.1,
abs,2025-04-01,D,118.4,
abs,2025-05-01,D,119.1,
abs,2025-06-01,D,118.9,
abs,2025-07-01,D,122.9,
abs,2025-08-01,D,123.8,
abs,2025-09-01,D,123.9,
abs,2025-10-01,D,123.5,
abs,2025-11-01,D,123.2,
abs,2025-12-01,D,122.9,
abs,2026-01-01,D,123.4,
abs,2026-02-01,D,123.3,
abs,2026-03-01,D,129.4,
abs,2026-04-01,D,130.9,
abs,2026-05-01,D,131.0,
abs,2026-06-01,D,131.0,
abs,2026-07-01,D,131.1,
growth_yoy,2011-01-01,D,1.102,
growth_yoy,2011-02-01,D,0.402,
growth_yoy,2011-03-01,D,0.697,
growth_yoy,2011-04-01,D,0.903,
growth_yoy,2011-05-01,D,0.399,
growth_yoy,2011-06-01,D,1.503,
growth_yoy,2011-07-01,D,3.49,
growth_yoy,2011-08-01,D,6.526,
growth_yoy,2011-09-01,D,7.916,
growth_yoy,2011-10-01,D,7.093,
growth_yoy,2011-11-01,D,9.548,
growth_yoy,2011-12-01,D,6.621,
growth_yoy,2012-01-01,D,7.334,
growth_yoy,2012-02-01,D,7.615,
growth_yoy,2012-03-01,D,7.115,
growth_yoy,2012-04-01,D,5.567,
growth_yoy,2012-05-01,D,6.256,
growth_yoy,2012-06-01,D,5.824,
growth_yoy,2012-07-01,D,2.697,
growth_yoy,2012-08-01,D,0.848,
growth_yoy,2012-09-01,D,-1.207,
growth_yoy,2012-10-01,D,0.0,
growth_yoy,2012-11-01,D,-1.743,
growth_yoy,2012-12-01,D,0.0,
growth_yoy,2013-01-01,D,-0.923,
growth_yoy,2013-02-01,D,0.093,
growth_yoy,2013-03-01,D,-0.092,
growth_yoy,2013-04-01,D,1.13,
growth_yoy,2013-05-01,D,1.308,
growth_yoy,2013-06-01,D,1.306,
growth_yoy,2013-07-01,D,1.407,
growth_yoy,2013-08-01,D,0.467,
growth_yoy,2013-09-01,D,1.692,
growth_yoy,2013-10-01,D,0.933,
growth_yoy,2013-11-01,D,0.28,
growth_yoy,2013-12-01,D,-0.463,
growth_yoy,2014-01-01,D,2.889,
growth_yoy,2014-02-01,D,11.442,
growth_yoy,2014-03-01,D,12.188,
growth_yoy,2014-04-01,D,12.291,
growth_yoy,2014-05-01,D,12.085,
growth_yoy,2014-06-01,D,11.878,
growth_yoy,2014-07-01,D,13.414,
growth_yoy,2014-08-01,D,14.698,
growth_yoy,2014-09-01,D,8.503,
growth_yoy,2014-10-01,D,8.133,
growth_yoy,2014-11-01,D,7.728,
growth_yoy,2014-12-01,D,8.473,
growth_yoy,2015-01-01,D,4.891,
growth_yoy,2015-02-01,D,-3.088,
growth_yoy,2015-03-01,D,-3.786,
growth_yoy,2015-04-01,D,-5.224,
growth_yoy,2015-05-01,D,-5.35,
growth_yoy,2015-06-01,D,-5.679,
growth_yoy,2015-07-01,D,-8.401,
growth_yoy,2015-08-01,D,-9.246,
growth_yoy,2015-09-01,D,-4.77,
growth_yoy,2015-10-01,D,-4.359,
growth_yoy,2015-11-01,D,-4.149,
growth_yoy,2015-12-01,D,-4.893,
growth_yoy,2016-01-01,D,-4.145,
growth_yoy,2016-02-01,D,-4.22,
growth_yoy,2016-03-01,D,-4.962,
growth_yoy,2016-04-01,D,-3.85,
growth_yoy,2016-05-01,D,-3.565,
growth_yoy,2016-06-01,D,-1.134,
growth_yoy,2016-07-01,D,0.623,
growth_yoy,2016-08-01,D,1.34,
growth_yoy,2016-09-01,D,1.431,
growth_yoy,2016-10-01,D,2.145,
growth_yoy,2016-11-01,D,2.976,
growth_yoy,2016-12-01,D,3.52,
growth_yoy,2017-01-01,D,3.243,
growth_yoy,2017-02-01,D,2.968,
growth_yoy,2017-03-01,D,3.33,
growth_yoy,2017-04-01,D,4.186,
growth_yoy,2017-05-01,D,2.976,
growth_yoy,2017-06-01,D,0.794,
growth_yoy,2017-07-01,D,1.681,
growth_yoy,2017-08-01,D,1.675,
growth_yoy,2017-09-01,D,1.235,
growth_yoy,2017-10-01,D,0.262,
growth_yoy,2017-11-01,D,0.525,
growth_yoy,2017-12-01,D,-0.174,
growth_yoy,2018-01-01,D,-0.436,
growth_yoy,2018-02-01,D,0.786,
growth_yoy,2018-03-01,D,1.307,
growth_yoy,2018-04-01,D,1.485,
growth_yoy,2018-05-01,D,2.102,
growth_yoy,2018-06-01,D,1.313,
growth_yoy,2018-07-01,D,1.131,
growth_yoy,2018-08-01,D,0.607,
growth_yoy,2018-09-01,D,0.958,
growth_yoy,2018-10-01,D,1.047,
growth_yoy,2018-11-01,D,1.22,
growth_yoy,2018-12-01,D,1.572,
growth_yoy,2019-01-01,D,2.191,
growth_yoy,2019-02-01,D,0.78,
growth_yoy,2019-03-01,D,2.15,
growth_yoy,2019-04-01,D,1.463,
growth_yoy,2019-05-01,D,1.201,
growth_yoy,2019-06-01,D,1.815,
growth_yoy,2019-07-01,D,1.549,
growth_yoy,2019-08-01,D,2.155,
growth_yoy,2019-09-01,D,1.294,
growth_yoy,2019-10-01,D,1.295,
growth_yoy,2019-11-01,D,0.602,
growth_yoy,2019-12-01,D,1.204,
growth_yoy,2020-01-01,D,1.029,
growth_yoy,2020-02-01,D,1.634,
growth_yoy,2020-03-01,D,-0.337,
growth_yoy,2020-04-01,D,0.17,
growth_yoy,2020-05-01,D,-0.169,
growth_yoy,2020-06-01,D,-0.594,
growth_yoy,2020-07-01,D,-1.271,
growth_yoy,2020-08-01,D,-1.857,
growth_yoy,2020-09-01,D,-0.852,
growth_yoy,2020-10-01,D,-1.194,
growth_yoy,2020-11-01,D,-0.171,
growth_yoy,2020-12-01,D,-1.699,
growth_yoy,2021-01-01,D,-1.868,
growth_yoy,2021-02-01,D,-1.946,
growth_yoy,2021-03-01,D,-1.351,
growth_yoy,2021-04-01,D,-0.847,
growth_yoy,2021-05-01,D,0.085,
growth_yoy,2021-06-01,D,-0.171,
growth_yoy,2021-07-01,D,0.172,
growth_yoy,2021-08-01,D,0.43,
growth_yoy,2021-09-01,D,-0.172,
growth_yoy,2021-10-01,D,0.69,
growth_yoy,2021-11-01,D,-0.257,
growth_yoy,2021-12-01,D,0.691,
growth_yoy,2022-01-01,D,0.865,
growth_yoy,2022-02-01,D,0.777,
growth_yoy,2022-03-01,D,0.171,
growth_yoy,2022-04-01,D,0.598,
growth_yoy,2022-05-01,D,-0.594,
growth_yoy,2022-06-01,D,-0.171,
growth_yoy,2022-07-01,D,0.857,
growth_yoy,2022-08-01,D,0.856,
growth_yoy,2022-09-01,D,1.205,
growth_yoy,2022-10-01,D,1.2,
growth_yoy,2022-11-01,D,1.375,
growth_yoy,2022-12-01,D,1.03,
growth_yoy,2023-01-01,D,1.201,
growth_yoy,2023-02-01,D,1.027,
growth_yoy,2023-03-01,D,1.368,
growth_yoy,2023-04-01,D,0.085,
growth_yoy,2023-05-01,D,1.195,
growth_yoy,2023-06-01,D,1.028,
growth_yoy,2023-07-01,D,0.085,
growth_yoy,2023-08-01,D,-0.085,
growth_yoy,2023-09-01,D,0.51,
growth_yoy,2023-10-01,D,-0.508,
growth_yoy,2023-11-01,D,-0.593,
growth_yoy,2023-12-01,D,-0.595,
growth_yoy,2024-01-01,D,-0.763,
growth_yoy,2024-02-01,D,0.085,
growth_yoy,2024-03-01,D,0.084,
growth_yoy,2024-04-01,D,1.018,
growth_yoy,2024-05-01,D,1.518,
growth_yoy,2024-06-01,D,1.018,
growth_yoy,2024-07-01,D,0.34,
growth_yoy,2024-08-01,D,1.02,
growth_yoy,2024-09-01,D,0.254,
growth_yoy,2024-10-01,D,0.766,
growth_yoy,2024-11-01,D,0.853,
growth_yoy,2024-12-01,D,0.94,
growth_yoy,2025-01-01,D,0.427,
growth_yoy,2025-02-01,D,-0.254,
growth_yoy,2025-03-01,D,-0.505,
growth_yoy,2025-04-01,D,-0.588,
growth_yoy,2025-05-01,D,-1.08,
growth_yoy,2025-06-01,D,-0.168,
growth_yoy,2025-07-01,D,3.976,
growth_yoy,2025-08-01,D,4.121,
growth_yoy,2025-09-01,D,4.557,
growth_yoy,2025-10-01,D,4.307,
growth_yoy,2025-11-01,D,4.142,
