state,district,stage,sex,date,students
Sarawak,Lubok Antu,post_secondary,female,2025-06-30,97
Sarawak,Lubok Antu,post_secondary,male,2018-01-01,40
Sarawak,Lubok Antu,post_secondary,male,2019-01-01,47
Sarawak,Lubok Antu,post_secondary,male,2020-01-01,26
Sarawak,Lubok Antu,post_secondary,male,2021-01-01,35
Sarawak,Lubok Antu,post_secondary,male,2022-01-01,24
Sarawak,Lubok Antu,post_secondary,male,2023-06-30,22
Sarawak,Lubok Antu,post_secondary,male,2024-06-30,20
Sarawak,Lubok Antu,post_secondary,male,2025-06-30,47
Sarawak,Lundu,primary,both,2017-01-01,3834
Sarawak,Lundu,primary,both,2018-01-01,3884
Sarawak,Lundu,primary,both,2019-01-01,3887
Sarawak,Lundu,primary,both,2020-01-01,3781
Sarawak,Lundu,primary,both,2021-01-01,3727
Sarawak,Lundu,primary,both,2022-01-01,3638
Sarawak,Lundu,primary,both,2023-06-30,3632
Sarawak,Lundu,primary,both,2024-06-30,3495
Sarawak,Lundu,primary,both,2025-06-30,3415
Sarawak,Lundu,primary,female,2017-01-01,1824
Sarawak,Lundu,primary,female,2018-01-01,1822
Sarawak,Lundu,primary,female,2019-01-01,1832
Sarawak,Lundu,primary,female,2020-01-01,1775
Sarawak,Lundu,primary,female,2021-01-01,1774
Sarawak,Lundu,primary,female,2022-01-01,1702
Sarawak,Lundu,primary,female,2023-06-30,1713
Sarawak,Lundu,primary,female,2024-06-30,1661
Sarawak,Lundu,primary,female,2025-06-30,1623
Sarawak,Lundu,primary,male,2017-01-01,2010
Sarawak,Lundu,primary,male,2018-01-01,2062
Sarawak,Lundu,primary,male,2019-01-01,2055
Sarawak,Lundu,primary,male,2020-01-01,2006
Sarawak,Lundu,primary,male,2021-01-01,1953
Sarawak,Lundu,primary,male,2022-01-01,1936
Sarawak,Lundu,primary,male,2023-06-30,1919
Sarawak,Lundu,primary,male,2024-06-30,1834
Sarawak,Lundu,primary,male,2025-06-30,1792
Sarawak,Lundu,secondary,both,2017-01-01,2875
Sarawak,Lundu,secondary,both,2018-01-01,2722
Sarawak,Lundu,secondary,both,2019-01-01,2660
Sarawak,Lundu,secondary,both,2020-01-01,2734
Sarawak,Lundu,secondary,both,2021-01-01,2767
Sarawak,Lundu,secondary,both,2022-01-01,2847
Sarawak,Lundu,secondary,both,2023-06-30,2803
Sarawak,Lundu,secondary,both,2024-06-30,2812
Sarawak,Lundu,secondary,both,2025-06-30,2755
Sarawak,Lundu,secondary,female,2017-01-01,1445
Sarawak,Lundu,secondary,female,2018-01-01,1347
Sarawak,Lundu,secondary,female,2019-01-01,1324
Sarawak,Lundu,secondary,female,2020-01-01,1378
Sarawak,Lundu,secondary,female,2021-01-01,1362
Sarawak,Lundu,secondary,female,2022-01-01,1398
Sarawak,Lundu,secondary,female,2023-06-30,1338
Sarawak,Lundu,secondary,female,2024-06-30,1345
Sarawak,Lundu,secondary,female,2025-06-30,1306
Sarawak,Lundu,secondary,male,2017-01-01,1430
Sarawak,Lundu,secondary,male,2018-01-01,1375
Sarawak,Lundu,secondary,male,2019-01-01,1336
Sarawak,Lundu,secondary,male,2020-01-01,1356
Sarawak,Lundu,secondary,male,2021-01-01,1405
Sarawak,Lundu,secondary,male,2022-01-01,1449
Sarawak,Lundu,secondary,male,2023-06-30,1465
Sarawak,Lundu,secondary,male,2024-06-30,1467
Sarawak,Lundu,secondary,male,2025-06-30,1449
Sarawak,Lundu,post_secondary,both,2018-01-01,163
Sarawak,Lundu,post_secondary,both,2019-01-01,150
Sarawak,Lundu,post_secondary,both,2020-01-01,68
Sarawak,Lundu,post_secondary,both,2021-01-01,81
Sarawak,Lundu,post_secondary,both,2022-01-01,80
Sarawak,Lundu,post_secondary,both,2023-06-30,64
Sarawak,Lundu,post_secondary,both,2024-06-30,74
Sarawak,Lundu,post_secondary,both,2025-06-30,173
Sarawak,Lundu,post_secondary,female,2018-01-01,114
Sarawak,Lundu,post_secondary,female,2019-01-01,99
Sarawak,Lundu,post_secondary,female,2020-01-01,46
Sarawak,Lundu,post_secondary,female,2021-01-01,47
Sarawak,Lundu,post_secondary,female,2022-01-01,58
Sarawak,Lundu,post_secondary,female,2023-06-30,45
Sarawak,Lundu,post_secondary,female,2024-06-30,64
Sarawak,Lundu,post_secondary,female,2025-06-30,106
Sarawak,Lundu,post_secondary,male,2018-01-01,49
Sarawak,Lundu,post_secondary,male,2019-01-01,51
Sarawak,Lundu,post_secondary,male,2020-01-01,22
Sarawak,Lundu,post_secondary,male,2021-01-01,34
Sarawak,Lundu,post_secondary,male,2022-01-01,22
Sarawak,Lundu,post_secondary,male,2023-06-30,19
Sarawak,Lundu,post_secondary,male,2024-06-30,10
Sarawak,Lundu,post_secondary,male,2025-06-30,67
Sarawak,Maradong,primary,both,2017-01-01,2760
Sarawak,Maradong,primary,both,2018-01-01,2710
Sarawak,Maradong,primary,both,2019-01-01,2718
Sarawak,Maradong,primary,both,2020-01-01,2649
Sarawak,Maradong,primary,both,2021-01-01,2603
Sarawak,Maradong,primary,both,2022-01-01,2547
Sarawak,Maradong,primary,female,2017-01-01,1342
Sarawak,Maradong,primary,female,2018-01-01,1329
Sarawak,Maradong,primary,female,2019-01-01,1341
Sarawak,Maradong,primary,female,2020-01-01,1278
Sarawak,Maradong,primary,female,2021-01-01,1253
Sarawak,Maradong,primary,female,2022-01-01,1235
Sarawak,Maradong,primary,male,2017-01-01,1418
Sarawak,Maradong,primary,male,2018-01-01,1381
Sarawak,Maradong,primary,male,2019-01-01,1377
Sarawak,Maradong,primary,male,2020-01-01,1371
Sarawak,Maradong,primary,male,2021-01-01,1350
Sarawak,Maradong,primary,male,2022-01-01,1312
Sarawak,Maradong,secondary,both,2017-01-01,3226
Sarawak,Maradong,secondary,both,2018-01-01,2768
Sarawak,Maradong,secondary,both,2019-01-01,2714
Sarawak,Maradong,secondary,both,2020-01-01,2663
Sarawak,Maradong,secondary,both,2021-01-01,2704
Sarawak,Maradong,secondary,both,2022-01-01,2727
Sarawak,Maradong,secondary,female,2017-01-01,1757
Sarawak,Maradong,secondary,female,2018-01-01,1442
Sarawak,Maradong,secondary,female,2019-01-01,1394
Sarawak,Maradong,secondary,female,2020-01-01,1372
Sarawak,Maradong,secondary,female,2021-01-01,1365
Sarawak,Maradong,secondary,female,2022-01-01,1362
Sarawak,Maradong,secondary,male,2017-01-01,1469
Sarawak,Maradong,secondary,male,2018-01-01,1326
Sarawak,Maradong,secondary,male,2019-01-01,1320
Sarawak,Maradong,secondary,male,2020-01-01,1291
Sarawak,Maradong,secondary,male,2021-01-01,1339
Sarawak,Maradong,secondary,male,2022-01-01,1365
Sarawak,Maradong,post_secondary,both,2018-01-01,529
Sarawak,Maradong,post_secondary,both,2019-01-01,601
Sarawak,Maradong,post_secondary,both,2020-01-01,290
Sarawak,Maradong,post_secondary,both,2021-01-01,255
Sarawak,Maradong,post_secondary,both,2022-01-01,200
Sarawak,Maradong,post_secondary,female,2018-01-01,354
Sarawak,Maradong,post_secondary,female,2019-01-01,386
Sarawak,Maradong,post_secondary,female,2020-01-01,175
Sarawak,Maradong,post_secondary,female,2021-01-01,169
Sarawak,Maradong,post_secondary,female,2022-01-01,129
Sarawak,Maradong,post_secondary,male,2018-01-01,175
Sarawak,Maradong,post_secondary,male,2019-01-01,215
Sarawak,Maradong,post_secondary,male,2020-01-01,115
Sarawak,Maradong,post_secondary,male,2021-01-01,86
Sarawak,Maradong,post_secondary,male,2022-01-01,71
Sarawak,Marudi,primary,both,2017-01-01,5529
Sarawak,Marudi,primary,both,2018-01-01,6376
Sarawak,Marudi,primary,both,2019-01-01,6273
Sarawak,Marudi,primary,both,2020-01-01,6195
Sarawak,Marudi,primary,both,2021-01-01,5984
Sarawak,Marudi,primary,both,2022-01-01,5771
Sarawak,Marudi,primary,female,2017-01-01,2670
Sarawak,Marudi,primary,female,2018-01-01,3073
Sarawak,Marudi,primary,female,2019-01-01,3064
Sarawak,Marudi,primary,female,2020-01-01,3024
Sarawak,Marudi,primary,female,2021-01-01,2943
Sarawak,Marudi,primary,female,2022-01-01,2826
Sarawak,Marudi,primary,male,2017-01-01,2859
Sarawak,Marudi,primary,male,2018-01-01,3303
Sarawak,Marudi,primary,male,2019-01-01,3209
Sarawak,Marudi,primary,male,2020-01-01,3171
Sarawak,Marudi,primary,male,2021-01-01,3041
Sarawak,Marudi,primary,male,2022-01-01,2945
Sarawak,Marudi,secondary,both,2017-01-01,4215
Sarawak,Marudi,secondary,both,2018-01-01,4500
Sarawak,Marudi,secondary,both,2019-01-01,4404
Sarawak,Marudi,secondary,both,2020-01-01,4348
Sarawak,Marudi,secondary,both,2021-01-01,4488
Sarawak,Marudi,secondary,both,2022-01-01,4527
Sarawak,Marudi,secondary,female,2017-01-01,2218
Sarawak,Marudi,secondary,female,2018-01-01,2307
Sarawak,Marudi,secondary,female,2019-01-01,2236
Sarawak,Marudi,secondary,female,2020-01-01,2182
Sarawak,Marudi,secondary,female,2021-01-01,2209
Sarawak,Marudi,secondary,female,2022-01-01,2231
Sarawak,Marudi,secondary,male,2017-01-01,1997
Sarawak,Marudi,secondary,male,2018-01-01,2193
Sarawak,Marudi,secondary,male,2019-01-01,2168
Sarawak,Marudi,secondary,male,2020-01-01,2166
Sarawak,Marudi,secondary,male,2021-01-01,2279
Sarawak,Marudi,secondary,male,2022-01-01,2296
Sarawak,Marudi,post_secondary,both,2018-01-01,264
Sarawak,Marudi,post_secondary,both,2019-01-01,246
Sarawak,Marudi,post_secondary,both,2020-01-01,118
Sarawak,Marudi,post_secondary,both,2021-01-01,130
Sarawak,Marudi,post_secondary,both,2022-01-01,131
Sarawak,Marudi,post_secondary,female,2018-01-01,171
Sarawak,Marudi,post_secondary,female,2019-01-01,164
Sarawak,Marudi,post_secondary,female,2020-01-01,74
Sarawak,Marudi,post_secondary,female,2021-01-01,89
Sarawak,Marudi,post_secondary,female,2022-01-01,84
Sarawak,Marudi,post_secondary,male,2018-01-01,93
Sarawak,Marudi,post_secondary,male,2019-01-01,82
Sarawak,Marudi,post_secondary,male,2020-01-01,44
Sarawak,Marudi,post_secondary,male,2021-01-01,41
Sarawak,Marudi,post_secondary,male,2022-01-01,47
Sarawak,Miri,primary,both,2017-01-01,24964
Sarawak,Miri,primary,both,2018-01-01,26889
Sarawak,Miri,primary,both,2019-01-01,26997
Sarawak,Miri,primary,both,2020-01-01,26737
Sarawak,Miri,primary,both,2021-01-01,26586
Sarawak,Miri,primary,both,2022-01-01,26172
Sarawak,Miri,primary,both,2023-06-30,24118
Sarawak,Miri,primary,both,2024-06-30,23642
Sarawak,Miri,primary,both,2025-06-30,23154
Sarawak,Miri,primary,female,2017-01-01,12053
Sarawak,Miri,primary,female,2018-01-01,13007
Sarawak,Miri,primary,female,2019-01-01,12957
Sarawak,Miri,primary,female,2020-01-01,12885
Sarawak,Miri,primary,female,2021-01-01,12833
Sarawak,Miri,primary,female,2022-01-01,12684
Sarawak,Miri,primary,female,2023-06-30,11710
Sarawak,Miri,primary,female,2024-06-30,11528
Sarawak,Miri,primary,female,2025-06-30,11320
Sarawak,Miri,primary,male,2017-01-01,12911
Sarawak,Miri,primary,male,2018-01-01,13882
Sarawak,Miri,primary,male,2019-01-01,14040
Sarawak,Miri,primary,male,2020-01-01,13852
Sarawak,Miri,primary,male,2021-01-01,13753
Sarawak,Miri,primary,male,2022-01-01,13488
Sarawak,Miri,primary,male,2023-06-30,12408
Sarawak,Miri,primary,male,2024-06-30,12114
Sarawak,Miri,primary,male,2025-06-30,11834
Sarawak,Miri,secondary,both,2017-01-01,19887
Sarawak,Miri,secondary,both,2018-01-01,20668
Sarawak,Miri,secondary,both,2019-01-01,20689
Sarawak,Miri,secondary,both,2020-01-01,20977
Sarawak,Miri,secondary,both,2021-01-01,21400
Sarawak,Miri,secondary,both,2022-01-01,21618
Sarawak,Miri,secondary,both,2023-06-30,19205
Sarawak,Miri,secondary,both,2024-06-30,19328
Sarawak,Miri,secondary,both,2025-06-30,19606
Sarawak,Miri,secondary,female,2017-01-01,9965
Sarawak,Miri,secondary,female,2018-01-01,10279
Sarawak,Miri,secondary,female,2019-01-01,10321
Sarawak,Miri,secondary,female,2020-01-01,10411
Sarawak,Miri,secondary,female,2021-01-01,10561
Sarawak,Miri,secondary,female,2022-01-01,10590
Sarawak,Miri,secondary,female,2023-06-30,9346
Sarawak,Miri,secondary,female,2024-06-30,9350
Sarawak,Miri,secondary,female,2025-06-30,9500
Sarawak,Miri,secondary,male,2017-01-01,9922
Sarawak,Miri,secondary,male,2018-01-01,10389
Sarawak,Miri,secondary,male,2019-01-01,10368
Sarawak,Miri,secondary,male,2020-01-01,10566
Sarawak,Miri,secondary,male,2021-01-01,10839
Sarawak,Miri,secondary,male,2022-01-01,11028
Sarawak,Miri,secondary,male,2023-06-30,9859
Sarawak,Miri,secondary,male,2024-06-30,9978
Sarawak,Miri,secondary,male,2025-06-30,10106
Sarawak,Miri,post_secondary,both,2018-01-01,1333
Sarawak,Miri,post_secondary,both,2019-01-01,1315
Sarawak,Miri,post_secondary,both,2020-01-01,759
Sarawak,Miri,post_secondary,both,2021-01-01,693
Sarawak,Miri,post_secondary,both,2022-01-01,700
Sarawak,Miri,post_secondary,both,2023-06-30,647
Sarawak,Miri,post_secondary,both,2024-06-30,630
Sarawak,Miri,post_secondary,both,2025-06-30,1061
Sarawak,Miri,post_secondary,female,2018-01-01,790
Sarawak,Miri,post_secondary,female,2019-01-01,754
Sarawak,Miri,post_secondary,female,2020-01-01,393
Sarawak,Miri,post_secondary,female,2021-01-01,419
Sarawak,Miri,post_secondary,female,2022-01-01,403
Sarawak,Miri,post_secondary,female,2023-06-30,332
Sarawak,Miri,post_secondary,female,2024-06-30,336
Sarawak,Miri,post_secondary,female,2025-06-30,609
Sarawak,Miri,post_secondary,male,2018-01-01,543
Sarawak,Miri,post_secondary,male,2019-01-01,561
Sarawak,Miri,post_secondary,male,2020-01-01,366
Sarawak,Miri,post_secondary,male,2021-01-01,274
Sarawak,Miri,post_secondary,male,2022-01-01,297
Sarawak,Miri,post_secondary,male,2023-06-30,315
Sarawak,Miri,post_secondary,male,2024-06-30,294
Sarawak,Miri,post_secondary,male,2025-06-30,452
Sarawak,Mukah,primary,both,2017-01-01,4620
Sarawak,Mukah,primary,both,2018-01-01,4720
Sarawak,Mukah,primary,both,2019-01-01,4790
Sarawak,Mukah,primary,both,2020-01-01,4821
Sarawak,Mukah,primary,both,2021-01-01,4843
Sarawak,Mukah,primary,both,2022-01-01,4887
Sarawak,Mukah,primary,both,2023-06-30,4834
Sarawak,Mukah,primary,both,2024-06-30,4732
Sarawak,Mukah,primary,both,2025-06-30,4670
Sarawak,Mukah,primary,female,2017-01-01,2249
Sarawak,Mukah,primary,female,2018-01-01,2290
Sarawak,Mukah,primary,female,2019-01-01,2315
Sarawak,Mukah,primary,female,2020-01-01,2306
Sarawak,Mukah,primary,female,2021-01-01,2316
Sarawak,Mukah,primary,female,2022-01-01,2363
Sarawak,Mukah,primary,female,2023-06-30,2350
Sarawak,Mukah,primary,female,2024-06-30,2295
Sarawak,Mukah,primary,female,2025-06-30,2265
Sarawak,Mukah,primary,male,2017-01-01,2371
Sarawak,Mukah,primary,male,2018-01-01,2430
Sarawak,Mukah,primary,male,2019-01-01,2475
Sarawak,Mukah,primary,male,2020-01-01,2515
Sarawak,Mukah,primary,male,2021-01-01,2527
Sarawak,Mukah,primary,male,2022-01-01,2524
Sarawak,Mukah,primary,male,2023-06-30,2484
Sarawak,Mukah,primary,male,2024-06-30,2437
Sarawak,Mukah,primary,male,2025-06-30,2405
Sarawak,Mukah,secondary,both,2017-01-01,3169
Sarawak,Mukah,secondary,both,2018-01-01,2971
Sarawak,Mukah,secondary,both,2019-01-01,3048
Sarawak,Mukah,secondary,both,2020-01-01,3124
Sarawak,Mukah,secondary,both,2021-01-01,3316
Sarawak,Mukah,secondary,both,2022-01-01,3333
Sarawak,Mukah,secondary,both,2023-06-30,3394
Sarawak,Mukah,secondary,both,2024-06-30,3423
Sarawak,Mukah,secondary,both,2025-06-30,3388
Sarawak,Mukah,secondary,female,2017-01-01,1656
Sarawak,Mukah,secondary,female,2018-01-01,1484
Sarawak,Mukah,secondary,female,2019-01-01,1530
Sarawak,Mukah,secondary,female,2020-01-01,1579
Sarawak,Mukah,secondary,female,2021-01-01,1668
Sarawak,Mukah,secondary,female,2022-01-01,1659
Sarawak,Mukah,secondary,female,2023-06-30,1708
Sarawak,Mukah,secondary,female,2024-06-30,1731
Sarawak,Mukah,secondary,female,2025-06-30,1695
Sarawak,Mukah,secondary,male,2017-01-01,1513
Sarawak,Mukah,secondary,male,2018-01-01,1487
Sarawak,Mukah,secondary,male,2019-01-01,1518
Sarawak,Mukah,secondary,male,2020-01-01,1545
Sarawak,Mukah,secondary,male,2021-01-01,1648
Sarawak,Mukah,secondary,male,2022-01-01,1674
Sarawak,Mukah,secondary,male,2023-06-30,1686
Sarawak,Mukah,secondary,male,2024-06-30,1692
Sarawak,Mukah,secondary,male,2025-06-30,1693
Sarawak,Mukah,post_secondary,both,2018-01-01,206
Sarawak,Mukah,post_secondary,both,2019-01-01,240
Sarawak,Mukah,post_secondary,both,2020-01-01,113
Sarawak,Mukah,post_secondary,both,2021-01-01,140
Sarawak,Mukah,post_secondary,both,2022-01-01,98
Sarawak,Mukah,post_secondary,both,2023-06-30,116
Sarawak,Mukah,post_secondary,both,2024-06-30,112
Sarawak,Mukah,post_secondary,both,2025-06-30,264
Sarawak,Mukah,post_secondary,female,2018-01-01,142
Sarawak,Mukah,post_secondary,female,2019-01-01,162
Sarawak,Mukah,post_secondary,female,2020-01-01,75
Sarawak,Mukah,post_secondary,female,2021-01-01,88
Sarawak,Mukah,post_secondary,female,2022-01-01,72
Sarawak,Mukah,post_secondary,female,2023-06-30,73
Sarawak,Mukah,post_secondary,female,2024-06-30,78
Sarawak,Mukah,post_secondary,female,2025-06-30,177
Sarawak,Mukah,post_secondary,male,2018-01-01,64
Sarawak,Mukah,post_secondary,male,2019-01-01,78
Sarawak,Mukah,post_secondary,male,2020-01-01,38
Sarawak,Mukah,post_secondary,male,2021-01-01,52
Sarawak,Mukah,post_secondary,male,2022-01-01,26
Sarawak,Mukah,post_secondary,male,2023-06-30,43
Sarawak,Mukah,post_secondary,male,2024-06-30,34
Sarawak,Mukah,post_secondary,male,2025-06-30,87
Sarawak,Pusa,primary,both,2018-01-01,119
Sarawak,Pusa,primary,both,2019-01-01,114
Sarawak,Pusa,primary,both,2020-01-01,121
Sarawak,Pusa,primary,both,2021-01-01,132
Sarawak,Pusa,primary,both,2022-01-01,128
Sarawak,Pusa,primary,female,2018-01-01,57
Sarawak,Pusa,primary,female,2019-01-01,53
Sarawak,Pusa,primary,female,2020-01-01,53
Sarawak,Pusa,primary,female,2021-01-01,55
Sarawak,Pusa,primary,female,2022-01-01,54
Sarawak,Pusa,primary,male,2018-01-01,62
Sarawak,Pusa,primary,male,2019-01-01,61
Sarawak,Pusa,primary,male,2020-01-01,68
Sarawak,Pusa,primary,male,2021-01-01,77
Sarawak,Pusa,primary,male,2022-01-01,74
Sarawak,Pusa,secondary,both,2018-01-01,0
Sarawak,Pusa,secondary,both,2019-01-01,0
Sarawak,Pusa,secondary,both,2020-01-01,0
Sarawak,Pusa,secondary,both,2021-01-01,0
Sarawak,Pusa,secondary,both,2022-01-01,0
Sarawak,Pusa,secondary,female,2018-01-01,0
Sarawak,Pusa,secondary,female,2019-01-01,0
Sarawak,Pusa,secondary,female,2020-01-01,0
Sarawak,Pusa,secondary,female,2021-01-01,0
Sarawak,Pusa,secondary,female,2022-01-01,0
Sarawak,Pusa,secondary,male,2018-01-01,0
Sarawak,Pusa,secondary,male,2019-01-01,0
Sarawak,Pusa,secondary,male,2020-01-01,0
Sarawak,Pusa,secondary,male,2021-01-01,0
Sarawak,Pusa,secondary,male,2022-01-01,0
Sarawak,Pusa,post_secondary,both,2018-01-01,0
Sarawak,Pusa,post_secondary,both,2019-01-01,0
Sarawak,Pusa,post_secondary,both,2020-01-01,0
Sarawak,Pusa,post_secondary,both,2021-01-01,0
Sarawak,Pusa,post_secondary,both,2022-01-01,0
Sarawak,Pusa,post_secondary,female,2018-01-01,0
Sarawak,Pusa,post_secondary,female,2019-01-01,0
Sarawak,Pusa,post_secondary,female,2020-01-01,0
Sarawak,Pusa,post_secondary,female,2021-01-01,0
Sarawak,Pusa,post_secondary,female,2022-01-01,0
Sarawak,Pusa,post_secondary,male,2018-01-01,0
Sarawak,Pusa,post_secondary,male,2019-01-01,0
Sarawak,Pusa,post_secondary,male,2020-01-01,0
Sarawak,Pusa,post_secondary,male,2021-01-01,0
Sarawak,Pusa,post_secondary,male,2022-01-01,0
Sarawak,Samarahan,primary,both,2017-01-01,13232
Sarawak,Samarahan,primary,both,2018-01-01,9404
Sarawak,Samarahan,primary,both,2019-01-01,9702
Sarawak,Samarahan,primary,both,2020-01-01,9760
Sarawak,Samarahan,primary,both,2021-01-01,9842
Sarawak,Samarahan,primary,both,2022-01-01,9939
Sarawak,Samarahan,primary,both,2023-06-30,13899
Sarawak,Samarahan,primary,both,2024-06-30,13762
Sarawak,Samarahan,primary,both,2025-06-30,13612
Sarawak,Samarahan,primary,female,2017-01-01,6427
Sarawak,Samarahan,primary,female,2018-01-01,4582
Sarawak,Samarahan,primary,female,2019-01-01,4684
Sarawak,Samarahan,primary,female,2020-01-01,4692
Sarawak,Samarahan,primary,female,2021-01-01,4732
Sarawak,Samarahan,primary,female,2022-01-01,4803
Sarawak,Samarahan,primary,female,2023-06-30,6752
Sarawak,Samarahan,primary,female,2024-06-30,6682
Sarawak,Samarahan,primary,female,2025-06-30,6582
Sarawak,Samarahan,primary,male,2017-01-01,6805
Sarawak,Samarahan,primary,male,2018-01-01,4822
Sarawak,Samarahan,primary,male,2019-01-01,5018
Sarawak,Samarahan,primary,male,2020-01-01,5068
Sarawak,Samarahan,primary,male,2021-01-01,5110
Sarawak,Samarahan,primary,male,2022-01-01,5136
Sarawak,Samarahan,primary,male,2023-06-30,7147
Sarawak,Samarahan,primary,male,2024-06-30,7080
Sarawak,Samarahan,primary,male,2025-06-30,7030
Sarawak,Samarahan,secondary,both,2017-01-01,12518
Sarawak,Samarahan,secondary,both,2018-01-01,7785
Sarawak,Samarahan,secondary,both,2019-01-01,7768
Sarawak,Samarahan,secondary,both,2020-01-01,7880
Sarawak,Samarahan,secondary,both,2021-01-01,8172
Sarawak,Samarahan,secondary,both,2022-01-01,8325
Sarawak,Samarahan,secondary,both,2023-06-30,12633
Sarawak,Samarahan,secondary,both,2024-06-30,12638
Sarawak,Samarahan,secondary,both,2025-06-30,12776
Sarawak,Samarahan,secondary,female,2017-01-01,6459
Sarawak,Samarahan,secondary,female,2018-01-01,3858
Sarawak,Samarahan,secondary,female,2019-01-01,3883
Sarawak,Samarahan,secondary,female,2020-01-01,3995
Sarawak,Samarahan,secondary,female,2021-01-01,4076
Sarawak,Samarahan,secondary,female,2022-01-01,4141
Sarawak,Samarahan,secondary,female,2023-06-30,6295
Sarawak,Samarahan,secondary,female,2024-06-30,6267
Sarawak,Samarahan,secondary,female,2025-06-30,6298
Sarawak,Samarahan,secondary,male,2017-01-01,6059
Sarawak,Samarahan,secondary,male,2018-01-01,3927
Sarawak,Samarahan,secondary,male,2019-01-01,3885
Sarawak,Samarahan,secondary,male,2020-01-01,3885
Sarawak,Samarahan,secondary,male,2021-01-01,4096
Sarawak,Samarahan,secondary,male,2022-01-01,4184
Sarawak,Samarahan,secondary,male,2023-06-30,6338
Sarawak,Samarahan,secondary,male,2024-06-30,6371
Sarawak,Samarahan,secondary,male,2025-06-30,6478
Sarawak,Samarahan,post_secondary,both,2018-01-01,699
